tick,gini
0,129.92804
1,135.43864
2,160.01904
3,191.86562
4,223.96455
5,252.33417
6,275.63412
7,292.10214
8,303.06366
9,310.97818
10,317.65717
11,324.6508
12,325.88284
13,327.4421
14,326.4933
15,328.8144
16,327.13568
17,327.63797
18,323.85608
19,321.65515
20,320.83398
21,319.08176
22,319.11926
23,318.32278
24,317.38232
25,316.61115
26,316.89438
27,316.60898
28,317.03503
29,315.28918
30,314.5361
31,314.89288
32,314.02634
33,313.82465
34,313.9499
35,314.44208
36,314.04797
37,313.34747
38,315.00653
39,317.2047
40,319.29575
41,318.7784
42,317.31137
43,315.45468
44,315.2997
45,314.36777
46,313.23016
47,313.14127
48,311.11264
49,310.03928
50,309.72772
51,309.38028
52,309.79095
53,310.50717
54,310.5299
55,310.71576
56,311.06662
57,310.52042
58,311.21436
59,309.45132
60,309.854
61,310.53345
62,310.786
63,311.7501
64,312.72333
65,315.53174
66,315.642
67,315.31503
68,315.8186
69,315.51505
70,316.1873
71,315.33948
72,315.17636
73,315.41675
74,315.93652
75,316.4192
76,316.48392
77,318.149
78,318.6595
79,319.42538
80,320.42694
81,320.87836
82,321.25653
83,322.03793
84,324.02725
85,324.8458
86,326.07632
87,327.45276
88,327.56958
89,328.30334
90,329.2096
91,329.90985
92,330.53052
93,331.1202
94,330.86697
95,329.8939
96,329.2722
97,328.66483
98,326.48746
99,326.03815
100,325.15292
101,324.4667
102,326.32224
103,326.36984
104,326.84818
105,327.074
106,326.46216
107,325.36185
108,324.8462
109,324.94867
110,324.97504
111,326.013
112,326.95264
113,327.32312
114,325.70007
115,324.94147
116,324.26996
117,321.68488
118,321.7381
119,321.18982
120,320.72064
121,321.569
122,322.52576
123,323.13513
124,323.18597
125,324.40338
126,324.7402
127,325.31842
128,325.70596
129,325.84048
130,326.83792
131,326.99887
132,327.53705
133,327.07785
134,325.53745
135,325.57797
136,324.4789
137,323.07617
138,323.29544
139,323.18185
140,323.20956
141,323.0522
142,323.77097
143,323.07578
144,324.48764
145,325.71585
146,324.95624
147,325.64926
148,326.40906
149,326.42432
150,327.17554
151,328.04425
152,327.81262
153,327.1585
154,326.3153
155,325.93024
156,325.50287
157,325.60425
158,324.65643
159,323.4377
160,323.89667
161,324.3217
162,324.41876
163,324.6812
164,325.10995
165,325.34207
166,325.4995
167,326.65512
168,326.13422
169,325.75992
170,326.5629
171,326.4435
172,325.53433
173,325.22726
174,324.7876
175,324.28815
176,324.30905
177,324.84973
178,324.67288
179,325.29407
180,326.17798
181,326.65192
182,326.73038
183,327.34506
184,328.50125
185,329.99747
186,330.57645
187,331.11038
188,331.30603
189,330.4721
190,331.3626
191,332.20853
192,332.601
193,332.70563
194,333.47906
195,333.93658
196,333.982
197,334.33563
198,335.61673
199,336.37924
200,336.758
201,337.3492
202,339.62988
203,340.0794
204,339.9332
205,339.15497
206,338.2539
207,336.12173
208,336.20013
209,335.4735
210,334.5801
211,333.376
212,333.1716
213,332.27368
214,331.18668
215,331.28845
216,330.1411
217,329.52405
218,328.37845
219,327.15018
220,326.45624
221,326.54898
222,326.2316
223,327.62604
224,328.41013
225,328.44485
226,328.86533
227,329.4203
228,329.48703
229,328.9066
230,328.43567
231,329.00262
232,328.32333
233,327.41818
234,328.02252
235,328.38464
236,328.58215
237,328.70715
238,327.54962
239,327.59274
240,327.1373
241,327.65582
242,328.304
243,328.529
244,328.52835
245,328.61505
246,329.16995
247,329.90936
248,331.10657
249,332.09375
250,332.2325
251,332.79916
252,332.6948
253,333.55157
254,333.0604
255,333.5344
256,334.1238
257,333.288
258,333.2517
259,332.88913
260,332.66135
261,332.93344
262,332.82852
263,332.72894
264,333.772
265,334.10248
266,335.18668
267,334.526
268,334.642
269,334.71146
270,334.9896
271,334.15155
272,331.97696
273,331.97305
274,331.70758
275,330.82983
276,330.03455
277,329.02625
278,328.42993
279,327.86215
280,327.55322
281,327.30872
282,326.78802
283,326.6661
284,325.68967
285,324.53625
286,324.09805
287,323.5913
288,322.9511
289,321.60608
290,321.60547
291,321.46204
