tick,gini
0,29.5194
1,30.813198
2,33.542633
3,32.841045
4,36.385193
5,39.304276
6,43.15641
7,45.56062
8,46.387993
9,47.89556
10,48.117134
11,51.297977
12,49.74278
13,51.310257
14,52.660183
15,52.06065
16,52.272884
17,54.233532
18,54.570564
19,55.567657
20,55.266357
21,55.413773
22,54.971558
23,54.33803
24,55.490005
25,57.126804
26,57.403687
27,57.437176
28,57.905315
29,58.19992
30,58.712173
31,59.564068
32,60.203903
33,60.983612
34,61.93147
35,60.748653
36,60.72204
37,59.775726
38,58.96792
39,59.127174
40,59.378235
41,59.751984
42,57.941875
43,57.733498
44,59.13063
45,60.216614
46,59.921898
47,60.05479
48,59.889977
49,59.726093
50,59.258476
51,58.293015
52,59.19675
53,60.07781
54,60.050167
55,59.13063
56,59.27321
57,59.53359
58,58.61562
59,58.647736
60,57.611988
61,58.683533
62,59.398815
63,58.912487
64,58.829487
65,58.26428
66,58.36077
67,57.50983
68,56.66411
69,56.308254
70,56.04096
71,56.206944
72,56.088573
73,56.480488
74,58.389893
75,58.544445
76,58.75582
77,57.713463
78,59.32261
79,59.951603
80,59.339985
81,59.77622
82,60.806355
83,60.709484
84,60.49268
85,61.17817
86,61.603245
87,61.327656
88,62.45213
89,62.11413
90,61.86266
91,61.668423
92,61.00896
93,60.66421
94,61.024002
95,60.424915
96,61.056904
97,61.647804
98,61.65768
99,60.520153
100,61.664444
101,62.036736
102,62.0189
103,62.558693
104,63.93658
105,64.68617
106,64.66568
107,64.48434
108,64.17917
109,63.39069
110,63.392487
111,62.094387
112,60.37783
113,60.279934
114,59.91334
115,59.83853
116,60.191162
117,59.693314
118,61.516228
119,61.344246
120,61.997208
121,61.276737
122,61.145744
123,60.811016
124,60.68059
125,60.6233
126,61.244957
127,60.5494
128,61.401745
129,60.849888
130,60.61697
131,60.787605
132,60.31844
133,58.664425
134,58.55465
135,58.172672
136,57.821587
137,58.476402
138,58.896946
139,57.382664
140,57.130634
141,57.59071
142,59.12423
143,60.133923
144,60.53219
145,59.79086
146,60.22536
147,60.564854
148,60.604565
149,61.106358
150,61.927753
151,61.592087
152,61.4958
153,63.39955
154,64.02827
155,64.19885
