tick,gini
0,33.522095
1,33.962505
2,39.090126
3,45.33439
4,50.174786
5,54.543995
6,58.571926
7,62.89019
8,66.525185
9,70.42432
10,72.40068
11,74.33051
12,76.10803
13,76.288315
14,76.78519
15,75.998405
16,75.26539
17,74.614456
18,73.86064
19,72.953865
20,72.43074
21,71.30596
22,70.33628
23,70.14969
24,70.0606
25,69.677925
26,69.16431
27,69.15741
28,69.44794
29,68.93914
30,68.75192
31,68.52277
32,67.94111
33,67.02679
34,66.67198
35,66.53624
36,66.29812
37,66.01058
38,65.519066
39,64.93907
40,64.81575
41,64.92585
42,64.664665
43,64.57914
44,63.86901
45,63.66169
46,63.24842
47,62.766003
48,62.47787
49,62.11202
50,61.76425
51,61.472744
52,61.211468
53,61.249474
54,61.135654
55,61.116547
56,61.485035
57,62.07458
58,62.776054
59,63.22113
60,63.577335
61,64.35868
62,64.59997
63,64.58467
64,64.663315
65,64.88126
66,64.80755
67,64.89925
68,65.32295
69,65.39343
70,65.38884
71,65.43458
72,65.1442
73,65.00027
74,64.85095
75,64.80709
76,64.28944
77,63.785873
78,63.42381
79,63.083103
80,62.731766
81,62.63734
82,62.73575
83,63.072697
84,63.07938
85,63.193295
86,63.377117
87,63.433666
88,63.60497
89,63.553234
90,63.9468
91,64.38967
92,64.69543
93,65.293526
94,65.344406
95,65.54184
96,65.98726
97,66.50734
98,66.9831
99,67.15024
100,67.354034
101,67.647804
102,67.93046
103,68.27688
104,68.620605
105,69.18593
106,69.29794
107,69.4497
108,69.50835
109,69.81397
110,70.01459
111,70.39375
112,70.68061
113,70.89117
114,71.0386
115,71.06132
116,71.03764
117,70.87666
118,70.54017
119,70.15976
120,69.79941
121,69.72249
122,69.731186
123,69.47852
124,69.37853
125,69.23834
126,69.22067
127,69.346016
128,69.18772
129,68.81766
130,68.60034
131,68.5135
132,68.37326
133,68.35329
134,68.47652
135,68.59143
136,68.129364
137,67.920494
138,67.56286
139,67.14534
140,66.743774
141,66.30954
142,66.16696
143,65.98674
144,65.73238
145,65.393074
146,65.00285
147,64.82473
148,64.66928
149,64.629555
150,64.72307
151,64.60728
152,64.724
153,64.90849
154,65.17182
155,65.47876
156,65.746254
157,65.86422
158,65.97611
159,66.08798
160,66.22493
161,66.295845
162,66.36035
163,66.52419
164,66.70347
165,66.80874
166,67.01045
167,67.086586
168,67.13062
169,67.26813
170,67.50875
171,67.66192
172,67.93917
173,68.07143
174,67.944374
175,67.91343
176,67.784325
177,67.845924
178,67.724144
179,67.440506
180,67.441826
181,67.468666
182,67.952774
183,68.37576
184,69.078064
185,69.41582
186,69.74875
187,69.88956
188,70.110245
189,70.41182
190,70.47552
191,70.473175
192,70.24803
193,70.06159
194,69.99732
195,69.71795
196,69.34313
197,69.11563
198,68.98628
199,69.21242
200,69.55314
201,69.823784
202,69.84527
203,70.05364
204,70.22364
205,70.2173
206,70.10349
207,70.2389
208,70.756744
209,71.10835
210,71.43511
211,71.64938
212,71.995995
213,72.233505
214,72.37475
215,72.50613
216,72.612526
217,72.69785
218,72.50202
219,72.41497
220,72.17352
221,72.013214
222,71.88619
223,71.78653
224,71.77846
225,71.58608
226,71.37233
227,71.16747
228,70.91213
229,70.74637
230,70.78276
231,70.692154
232,70.75519
233,70.533165
234,70.52015
235,70.36839
236,69.991234
237,69.6699
238,69.30801
239,69.12213
240,68.84677
241,68.71233
242,68.36472
243,68.04181
244,67.88982
245,67.72761
246,67.57382
247,67.566826
248,67.57484
249,67.58792
250,67.740974
251,67.661446
252,67.71497
253,67.98059
254,68.305405
255,68.53763
256,68.59344
257,68.79935
258,68.76154
259,68.79361
260,68.87605
261,68.521164
262,68.41482
263,68.38983
264,68.21324
265,68.04034
266,67.971146
267,67.82956
268,67.78707
269,67.71037
270,67.39261
271,67.24534
272,66.984856
273,67.17199
274,67.54556
275,67.45822
276,67.422745
277,67.49523
278,67.70186
279,67.90645
280,68.06693
281,68.393265
282,68.83388
283,69.1156
284,69.45
285,69.72119
286,69.90575
287,70.16923
288,70.425095
289,70.35666
290,70.36671
291,70.41
292,70.41776
293,70.52393
294,70.65633
295,70.509254
296,70.42542
297,70.32958
298,69.998146
299,69.82228
300,70.01454
301,70.07636
302,70.24501
303,70.46806
304,70.84176
305,71.067055
306,71.21492
307,71.362335
308,71.42774
309,71.609985
310,71.664406
311,71.61556
312,71.14019
313,70.77763
314,70.200745
315,69.79801
316,69.63761
317,69.35436
318,69.45144
319,69.299286
320,69.2937
321,69.44718
322,69.303185
323,69.16625
324,69.19489
325,69.34107
326,69.71615
327,69.90901
328,69.83978
329,69.838974
330,69.96806
331,70.31347
332,70.436745
333,70.57244
334,70.57878
335,70.840034
336,71.13771
337,71.329216
338,71.645256
339,71.70241
340,72.06725
341,71.9095
342,71.86045
343,71.80188
344,71.710304
345,71.66081
346,71.59448
347,71.302315
348,70.99482
349,70.557175
350,70.17044
351,69.80829
352,69.40494
353,69.035164
354,68.6779
355,68.31578
356,68.01517
357,67.91818
358,67.72283
359,67.6822
360,67.69988
361,67.48554
362,67.32066
363,67.122345
364,66.9829
365,66.942505
366,66.87087
367,66.74312
368,66.74103
369,66.66718
370,66.606544
371,66.3502
372,66.24637
373,65.999985
374,65.85487
375,65.69038
376,65.65926
377,65.61158
378,65.59715
379,65.43014
380,65.321556
381,65.38123
382,65.61997
383,65.92725
384,66.10208
385,66.329445
386,66.48884
387,66.68873
388,67.17984
389,67.80282
390,68.15067
391,68.39401
392,68.76369
393,68.9967
394,69.06097
395,69.206696
396,69.31611
397,69.6637
398,69.74338
399,69.656876
400,69.70158
401,69.80894
402,69.98486
403,70.36426
404,70.26098
405,70.25686
406,70.04606
407,70.09543
408,70.023735
409,69.74592
410,69.50445
411,69.29549
412,69.07673
413,69.115364
414,69.08187
415,69.228355
416,69.59792
417,69.730644
418,69.96997
419,70.16116
420,70.3009
421,70.51941
422,70.43717
423,70.62848
424,70.95813
425,71.193596
426,71.361725
427,71.448166
428,71.44896
429,71.459564
430,71.435684
431,71.27388
432,71.06432
433,70.98687
434,70.99681
435,70.797714
436,70.87151
437,70.82661
438,70.63299
439,70.57077
440,70.404305
441,70.35652
442,70.30561
443,70.19844
444,70.12777
445,69.93701
446,70.15166
447,70.16393
448,70.2642
449,70.16838
450,70.23966
451,70.347
452,70.18623
453,70.16883
454,70.26611
455,70.26869
456,70.31816
457,70.339966
458,70.66031
459,70.70497
460,70.72777
461,70.657684
462,70.70462
463,70.9048
464,71.15358
465,71.29069
466,71.30941
467,71.33771
468,71.63471
469,71.88356
470,71.989235
471,71.90982
472,72.094604
473,72.04658
474,72.14276
475,72.05855
476,72.01638
477,72.007744
478,71.9245
479,71.9515
480,72.02317
481,72.01131
482,72.170685
483,72.0819
484,72.187836
485,72.32927
486,72.28325
487,72.47342
488,72.61304
489,72.75282
490,72.55434
491,72.6473
492,72.55201
493,72.46292
494,72.25489
495,72.04624
496,71.94674
497,71.54321
498,71.18607
499,70.948456
500,70.67333
