tick,gini
0,31.994904
1,31.183853
2,33.684258
3,37.449608
4,39.005634
5,42.302975
6,42.595844
7,43.221172
8,45.19726
9,46.437325
10,49.37625
11,48.415333
12,48.935375
13,50.07196
14,49.487064
15,49.637222
16,50.73253
17,50.738075
18,52.81027
19,54.03126
20,52.281178
21,52.091534
22,53.072544
23,55.351177
24,56.346935
25,57.036522
26,56.940666
27,57.073936
28,55.733303
29,57.59671
30,59.441692
31,59.822918
32,60.93847
33,60.16942
34,60.9269
35,61.311104
36,62.42743
37,61.74993
38,60.07966
39,60.64258
40,61.254597
41,59.06562
42,58.170612
43,58.901096
44,59.8878
45,60.420567
46,59.023235
47,59.309586
48,59.42102
49,60.572807
50,59.454468
51,60.032898
52,60.754974
53,61.165783
54,60.765057
55,60.611385
56,60.86625
57,61.02073
58,60.308983
59,61.414047
60,61.48613
61,61.102535
62,61.687084
63,62.69879
64,63.068474
65,62.992943
66,63.04826
67,62.002575
68,63.41649
69,63.513187
70,64.082664
71,63.724274
72,64.95073
73,65.76234
74,66.420235
75,65.992
76,66.198975
77,67.03524
78,67.95678
79,68.48176
80,68.50894
81,69.03337
82,70.57646
83,69.945145
84,68.55707
85,67.907646
86,68.05947
87,68.96838
88,68.174736
89,68.61067
90,68.03164
91,67.63582
92,67.18084
93,67.023315
94,67.63462
95,67.89451
96,65.52395
97,66.25969
98,65.48329
99,65.99637
100,66.54772
101,64.36555
102,64.52823
103,63.43208
104,61.600227
105,59.85833
106,59.49951
107,60.14194
108,60.581234
109,59.84978
110,60.670525
111,59.521835
112,59.371086
113,59.86225
114,60.671722
115,61.387764
116,62.052372
117,61.422134
118,62.127934
119,62.207455
120,63.418682
121,64.16026
122,63.48971
123,62.47355
124,61.73727
125,64.11755
126,65.38586
127,66.083374
128,63.758568
129,64.16411
130,64.577194
131,65.425476
132,66.9147
133,67.80431
134,67.32562
135,66.440865
136,66.768234
137,66.94735
138,67.940544
139,67.91072
140,68.29245
141,66.29069
142,65.89258
143,65.70747
144,65.58189
145,66.17874
146,65.087746
147,64.685
148,63.73345
149,64.446915
150,63.35049
151,64.69538
152,64.248535
153,62.614235
154,62.87217
155,62.80729
156,62.583145
157,62.98873
158,61.309364
159,60.420677
160,60.768986
161,59.574944
162,59.970215
163,61.25364
164,60.61822
165,60.234455
166,61.03309
167,61.70198
168,61.209576
169,62.239124
170,62.32137
171,61.796825
172,62.93077
173,62.646023
174,63.94258
175,65.55658
176,64.85941
177,63.818817
178,63.13907
179,63.615536
180,62.66682
181,64.25097
182,64.02833
183,63.712486
184,63.899166
185,64.57543
186,65.38958
187,64.415276
188,65.44143
189,64.32851
190,64.62086
191,64.11179
192,64.98781
193,65.7835
194,66.22167
195,65.16527
196,64.53241
197,63.28705
198,62.378437
199,62.70831
200,64.13551
201,64.19634
202,64.89866
203,65.60309
204,65.28836
205,65.172386
206,65.329544
207,65.46459
208,64.88924
209,64.67127
210,63.754196
211,64.114494
212,63.38887
213,63.786137
214,62.943775
215,64.28315
216,63.959778
217,63.66309
218,63.288937
219,64.06903
220,63.03714
221,63.560173
222,65.4681
223,65.12671
224,65.43498
225,65.748474
226,64.245766
227,65.15667
228,64.91277
229,64.72041
230,64.29721
231,63.08468
232,62.677826
233,62.83175
234,61.563572
235,63.859974
236,62.15459
237,62.44496
238,62.621803
239,62.597153
240,62.867363
241,62.601955
242,63.056118
243,63.720303
244,64.65001
245,65.41656
246,66.73551
247,65.47655
248,64.75854
249,65.2481
250,66.17887
251,65.977486
252,67.36823
253,68.26276
254,66.549965
255,66.581024
256,68.18537
257,67.5005
258,68.1959
259,68.09269
260,70.10418
261,70.82
262,71.27084
263,69.92954
264,68.17208
265,65.92645
266,66.34174
267,67.67877
268,66.89105
269,67.08937
270,67.76723
271,68.23441
272,65.90209
273,66.25682
274,66.16646
275,66.304596
276,66.09509
277,66.33338
278,66.42794
279,67.49689
280,68.37439
281,67.31973
282,67.03551
283,67.403885
284,67.51091
285,67.41209
286,66.71893
287,67.35258
288,67.04115
289,65.39156
290,66.40845
291,66.25362
292,65.965614
293,66.39096
294,66.416435
295,65.35853
296,65.092674
297,66.232376
298,66.287796
299,66.16439
300,66.88855
301,66.55669
302,65.56102
303,64.372345
304,65.6914
305,66.711105
306,67.97946
307,67.658676
308,68.87286
309,67.75779
310,67.913315
311,66.56023
312,66.055756
313,66.54148
314,67.271515
315,68.34169
316,67.38825
317,68.73612
318,68.61488
319,69.37935
320,69.16256
321,67.7717
322,65.946266
323,66.39781
324,66.95898
325,64.20973
326,65.32104
327,65.88558
328,66.19765
329,67.680176
330,62.96886
331,62.56172
332,63.18695
333,62.824512
334,63.65739
335,63.85542
336,63.407085
337,62.649982
338,64.26642
339,63.97301
340,64.833435
341,65.089
342,65.05315
343,65.23245
344,65.202805
345,65.04475
346,65.0915
347,65.22081
348,64.46956
349,64.11101
350,65.21127
351,66.641624
352,65.92209
353,65.62138
354,65.700874
355,65.262375
356,65.762985
357,64.66257
358,64.39325
359,65.09271
360,64.660904
361,64.35923
362,65.85753
363,67.38799
364,67.8777
365,66.59077
366,65.18181
367,66.54949
368,65.68204
369,67.20095
370,66.4069
371,65.98178
372,66.06926
373,65.33015
374,63.81667
375,64.23306
376,63.939842
377,64.28267
378,62.62892
379,62.65226
380,62.148678
381,63.179142
382,63.305683
383,63.057186
384,65.25042
385,64.44027
386,64.832214
387,64.84005
388,66.37754
389,66.80422
390,66.298386
391,66.714294
392,66.783615
393,66.433846
394,64.89528
395,64.958496
396,66.39105
397,66.11382
398,65.51657
399,66.036026
400,66.22581
401,66.74573
402,66.04385
403,65.83498
404,67.49153
405,66.76659
406,65.92177
407,65.453705
408,65.9715
409,66.68173
410,64.208015
411,63.58184
412,65.159546
413,65.33717
414,65.452995
415,66.67452
416,66.32711
417,64.787155
418,63.85002
419,63.975967
420,64.83284
421,64.0033
422,63.40021
423,63.45299
424,62.990597
425,62.118168
426,63.098274
427,64.50755
428,64.53212
429,63.740646
430,63.831673
431,63.044254
432,62.70728
433,63.30643
434,63.992424
435,65.83793
436,65.0301
437,62.290066
438,63.743454
439,61.987892
440,61.568054
441,61.277046
442,60.739307
443,61.067875
444,61.049335
445,60.031475
446,60.817036
447,61.3217
448,61.568275
449,62.44935
450,62.736416
451,62.64097
452,63.719494
453,63.335197
454,64.2331
455,64.18597
456,62.82063
457,63.040024
458,61.99816
459,62.26166
460,62.0898
461,63.739883
462,64.7217
463,64.33228
464,64.72078
465,63.35777
466,62.888622
467,62.761715
468,60.326874
469,61.68485
470,63.360485
471,63.44544
472,65.28507
473,66.915924
474,68.94633
475,68.2042
476,67.73451
477,67.416794
478,67.96188
479,68.22171
480,68.042595
481,67.09609
482,66.11428
483,67.51498
484,67.65769
485,66.373276
486,68.15371
487,67.44086
488,67.923996
489,67.80216
490,67.80384
491,68.9615
492,69.246
493,68.364265
494,65.7633
495,64.218956
496,63.457375
497,63.20524
498,64.28101
499,64.46455
500,64.54805
