tick,gini
0,135.54243
1,150.20383
2,164.27042
3,176.34085
4,182.55489
5,182.47443
6,179.25795
7,179.82759
8,183.89104
9,188.5847
10,191.63217
11,189.36955
12,189.83224
13,195.11896
14,196.93312
15,196.88835
16,196.82686
17,198.73923
18,202.17085
19,206.4225
20,206.47083
21,207.49902
22,210.12471
23,215.25879
24,214.83076
25,215.9273
26,210.49387
27,214.41965
28,217.93304
29,220.27144
30,217.82858
31,220.28221
32,218.47804
33,216.33443
34,214.72446
35,218.52171
36,218.60516
37,223.73157
38,228.41803
39,229.39262
40,228.44453
41,228.26735
42,231.0991
43,225.8823
44,226.83476
45,230.24706
46,234.71022
47,235.13701
48,230.39029
49,229.84325
50,231.18433
51,231.42508
52,230.87888
53,231.03972
54,232.26979
55,230.45862
56,232.97322
57,235.76854
58,232.7288
59,237.8041
60,231.30391
61,235.51186
62,231.10493
63,230.77417
64,230.62599
65,234.7142
66,235.3475
67,238.40332
68,239.48697
69,234.95445
70,237.5811
71,238.25154
72,242.00919
73,240.58707
74,240.37978
75,244.72205
76,245.9337
77,246.58943
78,241.68633
79,242.79324
80,240.3936
81,236.63426
82,239.3742
83,236.89983
84,236.04247
85,239.61934
86,239.31802
87,241.23494
88,237.70947
89,239.78534
90,238.70755
91,239.66872
92,238.98251
93,237.03035
94,241.19597
95,236.4685
96,236.30923
97,235.83594
98,232.86797
99,238.76654
100,238.65549
101,237.06528
102,236.38171
103,235.2297
104,236.54878
105,236.64915
106,234.93971
107,237.01955
108,234.59515
109,234.32805
110,232.88567
111,234.07002
112,236.56223
113,234.86188
114,234.43234
115,239.12546
116,234.59177
117,237.75731
118,238.69273
119,239.89516
120,238.40182
121,237.97552
122,242.0146
123,239.0154
124,237.62718
125,241.56447
126,239.33813
127,242.6848
128,241.66907
129,244.62402
130,245.09238
131,241.40883
132,238.74228
133,239.58002
134,240.87015
135,235.22281
136,235.55055
137,235.74586
138,235.71962
139,235.68454
140,236.323
141,240.76329
142,239.81664
143,238.86653
144,239.43373
145,238.92264
146,238.32793
147,241.54044
148,239.79665
149,237.85435
150,238.46687
151,238.48676
152,236.6575
153,237.9638
154,237.23688
155,240.40971
156,238.89333
157,243.0188
158,238.17415
159,231.87566
160,233.34184
161,238.52467
162,238.02776
163,236.0598
164,236.38596
165,240.63176
166,237.87651
167,233.38867
168,236.20636
169,230.9527
170,230.12119
171,231.81784
172,231.18591
173,233.16791
174,233.1295
175,229.14731
176,226.00526
177,230.7127
178,231.13158
179,232.33386
180,233.99374
181,225.87958
182,231.60574
183,231.07504
184,233.132
185,231.937
186,234.45284
187,231.31447
188,230.10417
189,232.06523
190,233.49463
191,236.3826
192,234.4054
193,232.88344
194,231.7434
195,232.23282
196,230.35165
197,231.99045
198,230.29346
199,228.97154
200,228.80638
201,234.32628
202,229.95706
203,233.2215
204,236.00066
205,235.402
206,237.03175
207,235.60468
208,238.2167
209,241.74509
210,238.74364
211,244.48692
212,240.98009
213,242.25389
214,242.20602
215,242.83545
216,239.62317
217,236.73035
218,230.89565
219,233.4968
220,238.21257
221,238.2499
222,239.36748
223,241.36438
224,235.55086
225,236.37015
226,239.4306
227,242.56438
228,238.6891
229,240.23114
230,240.70584
231,242.41574
232,244.6235
233,240.18666
234,242.39972
235,238.1738
236,237.37636
237,237.32399
238,234.21257
239,235.59012
240,237.60545
241,237.92249
242,236.02812
243,238.15991
244,236.03537
245,236.62798
246,242.00291
247,235.97826
248,236.90149
249,236.54036
250,233.9136
251,234.28981
252,238.29575
253,237.73663
254,239.21402
255,242.59178
256,244.29164
257,240.72444
258,236.1914
259,232.17918
260,232.02591
261,233.65933
262,234.9961
263,235.97441
264,236.222
265,234.85625
266,233.31792
