tick,gini
0,30.96703
1,36.30809
2,38.5704
3,39.05551
4,41.371696
5,42.747295
6,44.09516
7,45.03717
8,46.05327
9,46.609043
10,47.587437
11,50.49823
12,50.94507
13,52.209156
14,53.211105
15,54.43972
16,57.14109
17,56.76797
18,56.92418
19,57.024048
20,56.29742
21,57.66484
22,57.800262
23,59.02249
24,58.890724
25,59.2584
26,59.393272
27,59.221806
28,60.23834
29,60.125244
30,60.387512
31,60.7895
32,61.860817
33,61.156914
34,61.26453
35,61.45405
36,61.848984
37,62.856174
38,63.95037
39,64.66027
40,65.10274
41,65.01194
42,64.74862
43,64.86205
44,66.043846
45,65.98502
46,65.79736
47,65.72919
48,66.437965
49,65.891624
50,66.18576
51,66.54213
52,65.81681
53,65.52108
54,65.03221
55,65.132866
56,64.70417
57,64.49032
58,64.915016
59,64.5095
60,63.80955
61,64.12536
62,64.154686
63,65.20447
64,65.088295
65,64.28799
66,63.53274
67,63.692383
68,62.600327
69,62.515987
70,63.197777
71,64.142296
72,63.151016
73,62.79888
74,61.492508
75,61.289444
76,61.312126
77,61.914055
78,61.99874
79,61.422047
80,60.584988
81,59.453045
82,59.99267
83,59.33982
84,59.55365
85,59.47722
86,59.18545
87,60.12691
88,60.29304
89,59.977978
90,59.328987
91,58.92277
92,60.180805
93,60.43091
94,61.424088
95,60.723885
96,60.877136
97,61.693253
98,60.914726
99,61.77745
100,61.993435
101,62.47163
102,62.810463
103,62.224903
104,63.178608
105,63.737328
106,64.04822
107,65.07134
108,64.709755
109,65.382744
110,65.12323
111,65.68141
112,66.35472
113,66.5868
114,66.47185
115,67.590935
116,67.2442
117,67.864075
118,68.00954
119,67.92853
120,69.21976
121,69.45341
122,68.6622
123,68.51379
124,68.57311
125,68.40887
126,68.2893
127,66.85092
128,66.378174
129,66.66638
130,66.46161
131,66.55116
132,65.15105
133,65.97159
134,65.50973
135,64.91203
136,64.911354
137,64.02113
138,63.6223
139,63.16268
140,63.588554
141,63.46445
142,62.15104
143,60.905716
144,60.500156
145,61.215332
146,61.72123
147,62.782833
148,63.392525
149,62.29945
150,63.283245
151,63.245922
152,63.619698
153,62.8078
154,62.816116
155,62.23849
156,63.073914
157,63.74634
158,64.23047
159,64.542076
160,64.798645
161,63.734806
162,64.5066
163,65.30331
164,66.232056
165,66.72189
166,67.38448
167,67.726326
168,68.19171
169,68.3703
170,68.75107
171,69.600746
172,69.283035
173,69.336555
174,68.46473
175,69.39563
176,69.60779
177,69.40541
178,69.22172
179,69.18854
180,68.39444
181,67.90539
182,68.708954
183,68.28341
184,66.979416
185,66.49453
186,67.10329
187,67.23089
188,67.59729
189,67.4609
190,66.824844
191,67.330124
192,67.861855
193,68.06095
194,68.316666
195,68.50872
196,67.55196
197,66.25104
198,65.85186
199,65.011696
200,64.98712
201,63.69893
202,63.889618
203,62.788048
204,61.85221
205,61.431126
206,61.695957
207,62.53597
208,61.36281
209,61.891167
210,61.985058
211,62.298035
212,62.792946
213,63.548218
214,63.154293
215,62.33531
216,62.046818
217,62.013294
218,62.814335
219,63.089787
220,63.157158
221,62.912315
222,63.31919
223,63.802914
224,64.33742
225,63.93111
226,64.368034
227,63.681896
228,63.127125
229,64.09155
230,64.95536
231,64.76281
232,64.65953
233,65.197525
234,65.78157
235,65.58929
236,65.67872
237,65.221535
238,64.68211
239,64.19388
240,65.33432
241,65.69415
242,66.74566
243,67.344894
244,66.22496
245,66.43348
246,66.79797
247,67.24009
248,67.06863
249,66.518265
250,66.39891
251,66.96821
252,67.141884
253,67.26355
254,67.5039
255,66.409225
256,66.85705
257,66.72954
258,67.40105
259,67.584595
260,66.108315
261,66.080894
262,65.571495
263,66.05883
264,66.69542
265,66.7841
266,67.25929
267,66.293
268,66.62413
269,66.46913
270,66.303055
271,66.74812
272,68.32605
273,69.06916
274,68.625145
275,68.69718
276,68.72636
277,67.04687
278,65.98339
279,67.53576
280,67.744316
281,66.5386
282,66.06073
283,65.38454
284,64.97094
285,64.824615
286,66.01077
287,64.69228
288,64.20953
289,64.49249
290,64.43739
291,63.15757
292,63.141357
293,63.191505
294,63.024345
295,63.890297
296,63.783775
297,63.707527
298,63.66741
299,64.59449
300,64.62364
301,64.80457
302,66.686035
303,65.94146
304,65.10712
305,64.48367
306,65.553215
307,64.80697
308,65.979034
309,66.54697
310,66.22083
311,66.76337
312,66.24661
313,65.74898
314,64.98258
315,66.36465
316,66.36394
317,64.35976
318,64.08814
319,64.316475
320,64.477196
321,64.28683
322,64.12329
323,63.477257
324,63.354687
325,62.937843
326,62.95898
327,62.596554
328,62.277725
329,62.529636
330,62.533752
331,62.938713
332,63.310562
333,62.62009
334,62.161686
335,62.538124
336,62.71338
337,62.874123
338,63.04014
339,63.548985
340,63.712673
341,63.873608
342,64.35202
343,64.51801
344,64.65891
345,65.12101
346,64.81615
347,64.295074
348,64.65081
349,64.89589
350,65.92875
351,65.53391
352,65.145
353,65.002655
354,65.33717
355,65.3365
356,65.72754
357,66.05652
358,66.3748
359,67.63387
360,67.49458
361,66.883026
362,66.43149
363,65.94557
364,65.934235
365,66.29153
366,66.803856
367,67.31015
368,65.85365
369,65.911194
370,65.70255
371,66.93986
372,66.58842
373,66.94881
374,67.24304
375,66.77684
376,66.38419
377,66.68249
378,66.69331
379,66.71757
380,66.22084
381,66.50345
382,67.57339
383,68.81229
384,68.77845
385,69.13025
386,68.23428
387,67.68273
388,68.5474
389,67.76119
390,66.11041
391,66.793625
392,66.64352
393,66.86948
394,66.58432
395,65.341606
396,65.00981
397,65.52552
398,64.93227
399,63.376675
400,62.899868
401,62.526768
402,62.80429
403,61.770664
404,61.778778
405,62.554024
406,63.039833
407,63.41443
408,64.08197
409,64.69667
410,64.03187
411,63.684834
412,64.32512
413,64.68946
414,65.57729
415,65.18803
416,64.28845
417,65.47043
418,64.95198
419,65.15246
420,65.39619
421,65.87247
422,66.41769
423,65.55836
424,66.03752
425,66.157234
426,67.07371
427,66.112404
428,65.264824
429,65.150154
430,65.66829
431,65.07196
432,65.632324
433,66.464455
434,66.86567
435,65.28247
436,63.52818
437,64.13071
438,63.995243
439,63.215225
440,63.118835
441,63.608765
442,63.803528
443,64.04515
444,64.2484
445,65.04793
446,64.85017
447,66.28421
448,67.2143
449,67.21117
450,67.43649
451,67.74919
452,68.753075
453,69.19584
454,68.02486
455,68.0192
456,67.8487
457,69.3754
458,69.563965
459,69.16573
460,67.93615
461,68.37916
462,67.17397
463,67.36148
464,67.82436
465,67.98165
466,67.276596
467,67.87059
468,67.74605
469,67.54526
470,67.291725
471,67.48992
472,66.4978
473,66.311066
474,64.922646
475,65.87335
476,65.63226
477,65.42679
478,65.48913
