tick,gini
0,6.5354104
1,6.771341
2,6.683914
3,6.452843
4,6.3990145
5,6.7944517
6,7.619219
7,8.082299
8,8.065137
9,8.463115
10,7.9712553
11,8.709189
12,8.976438
13,8.543448
14,9.0192375
15,9.249572
16,9.4909725
17,9.33451
18,9.423416
19,9.523993
20,9.499657
21,9.42378
22,9.154362
23,9.168808
24,9.149912
25,9.208665
26,9.361771
27,9.509886
28,9.824432
29,9.647331
30,9.829171
31,10.219387
32,10.123615
33,9.834628
34,10.040312
35,9.80107
36,9.349276
37,9.535276
38,9.636316
39,9.542774
40,9.362817
41,9.540141
42,9.710666
43,9.488367
44,9.274405
45,9.533349
46,9.446908
47,9.455881
48,9.333694
49,9.523253
50,9.474193
51,9.686033
52,9.6763935
53,9.614655
54,9.718234
55,9.656808
56,9.865485
57,10.731256
58,11.025866
59,10.914792
60,10.942932
61,11.073866
62,11.431031
63,11.319586
64,11.708435
65,11.600396
66,11.4833
67,11.29905
68,11.247567
69,11.429609
70,11.385795
71,12.0036955
72,12.457502
73,12.994848
74,12.871748
75,12.792777
76,12.661289
77,12.517434
78,12.894916
79,12.960699
80,12.858424
81,12.605857
82,12.39709
83,12.226252
84,12.262897
85,11.954474
86,11.793259
87,11.723209
88,11.526267
89,11.746339
90,11.311513
91,11.578911
92,11.318563
93,11.248305
94,11.425065
95,11.21718
96,11.083555
97,10.307577
98,10.688132
99,10.660433
100,10.458535
101,10.466506
102,10.600318
103,10.751515
104,10.823357
105,10.645075
106,10.96675
107,11.829838
108,12.369593
109,12.304538
110,12.269894
111,12.58464
112,13.109907
113,13.324766
114,13.490159
115,13.308511
116,13.087681
117,12.898372
118,12.724282
119,12.452692
120,12.346821
121,12.234296
122,12.028706
123,12.118181
124,12.10608
125,12.404259
126,12.329385
127,12.424253
128,12.492839
129,12.907631
130,12.760882
131,12.630392
132,13.47531
133,13.215039
134,13.143449
135,12.392658
136,12.704895
137,13.037474
138,12.933039
139,12.917414
140,13.108802
141,12.201868
142,12.125425
143,11.879094
144,11.803244
145,11.983776
146,11.981698
147,11.917948
148,12.20689
149,12.5425005
150,12.899907
151,12.741514
152,12.614929
153,12.55345
154,12.550124
155,13.067065
156,12.927213
157,12.56541
158,12.53837
159,12.352745
160,12.20397
161,12.326455
162,12.7164955
163,12.490907
164,12.546654
165,12.585278
166,12.543945
167,13.015189
168,12.96359
169,12.8870325
170,12.744109
171,12.769213
172,12.61475
173,12.736543
174,12.800871
175,12.768696
176,13.066677
177,13.029702
178,13.682535
179,13.9794235
180,13.83936
181,13.906987
182,13.91594
183,14.083793
184,13.947754
185,13.793692
186,13.632328
187,13.606582
188,12.441676
189,12.335477
190,12.208644
191,12.055452
192,11.960439
193,11.715201
194,11.759214
195,11.760032
196,11.382008
197,11.446811
198,11.227019
199,11.217295
200,11.135754
201,11.383378
202,11.11809
203,11.43387
204,11.484006
205,11.139191
206,11.07182
207,11.401595
208,11.494169
209,12.760087
210,12.977309
211,13.081747
212,12.871115
213,13.210363
214,12.954573
215,12.932495
216,12.547204
217,12.65802
218,12.585456
219,12.462151
220,12.373234
221,11.9093275
222,11.625787
223,11.611949
224,11.894464
225,11.612513
226,12.013288
227,11.779964
228,11.8287945
229,11.767468
230,11.987303
231,12.149124
232,12.630419
233,12.811101
234,13.213695
235,13.331151
236,13.186359
237,13.149174
238,13.134051
239,12.817305
240,11.95726
241,12.0067005
242,11.642397
243,10.950827
244,10.865497
245,11.010686
246,11.174892
247,11.542724
248,10.864003
249,10.497482
250,10.192039
251,10.111686
252,10.220222
253,10.303507
254,10.61177
255,11.061303
256,10.970472
257,10.957495
258,11.025114
259,10.928571
260,10.908771
261,10.921022
262,10.862249
263,10.887751
264,11.274826
265,11.375171
266,11.789051
267,12.176165
268,12.026851
