tick,gini
0,38.451946
1,36.056442
2,36.60288
3,37.255043
4,39.106094
5,42.32744
6,42.52891
7,42.52288
8,43.669216
9,44.604904
10,44.118725
11,45.25022
12,47.216766
13,46.932518
14,46.14621
15,47.072414
16,47.493317
17,48.80033
18,48.15653
19,48.437195
20,48.65788
21,50.297062
22,51.26296
23,51.76958
24,51.774883
25,51.041565
26,52.19793
27,53.68449
28,54.819023
29,55.08757
30,55.998245
31,56.21074
32,56.926456
33,56.23505
34,56.505287
35,56.842686
36,57.738586
37,57.31379
38,57.33104
39,57.70181
40,58.0656
41,58.08156
42,59.203114
43,59.944134
44,59.65038
45,60.148636
46,61.328224
47,60.63127
48,60.99214
49,61.51461
50,61.68112
51,62.172447
52,62.891865
53,62.848457
54,62.494923
55,62.473347
56,63.03312
57,62.477966
58,62.670815
59,63.23898
60,64.596344
61,64.84215
62,64.02091
63,64.094154
64,64.88913
65,65.36123
66,64.5812
67,65.03568
68,65.93897
69,65.42525
70,64.789635
71,64.10356
72,64.6407
73,65.51932
74,65.44839
75,66.01551
76,66.65201
77,66.149895
78,65.798164
79,64.63932
80,64.98161
81,65.03536
82,64.68275
83,63.992065
84,63.61238
85,63.647682
86,62.934635
87,62.699257
88,61.82784
89,61.363323
90,61.42456
91,59.638454
92,60.939137
93,61.308887
94,60.726624
95,60.64821
96,60.009594
97,60.29051
98,59.545242
99,60.108322
100,60.675358
101,60.117054
102,60.05156
103,60.319515
104,59.88563
105,60.015724
106,60.984707
107,61.354813
108,60.888466
109,61.256756
110,61.449
111,61.475925
112,62.11854
113,62.76546
114,62.13948
115,62.0436
116,61.781013
117,61.980034
118,62.373646
119,63.043755
120,63.98001
121,64.62951
122,64.59657
123,65.16596
124,65.5098
125,64.66925
126,65.5782
127,66.52729
128,67.16717
129,67.09139
130,66.54091
131,65.84878
132,66.01789
133,66.02854
134,66.029396
135,66.1655
136,66.60893
137,66.769424
138,66.7171
139,67.237076
140,67.1916
141,66.737946
142,66.5884
143,66.49335
144,66.96375
145,65.871216
146,66.58681
147,67.49571
148,66.71093
149,66.20802
150,65.830025
151,65.97837
152,65.34036
153,64.75889
154,64.31107
155,64.32569
156,65.0986
157,65.25685
158,64.8925
159,65.15256
160,65.107666
161,63.82875
162,63.256115
163,63.035316
164,63.0273
165,63.866005
166,62.7133
167,63.03915
168,63.31945
169,62.578354
170,62.057102
171,62.260647
172,61.9515
173,62.484634
174,62.284805
175,63.274742
176,63.87888
177,64.04483
178,63.562695
179,63.684303
180,63.243412
181,62.96111
182,63.28643
183,63.38098
184,63.79526
185,63.872902
186,63.203266
187,62.250206
188,61.859673
189,62.25559
190,61.856655
191,61.892403
192,61.05118
193,60.994797
194,61.975506
195,61.251842
196,59.6419
197,59.898247
198,59.65577
199,60.436466
200,60.10139
201,59.95605
202,59.801437
203,60.825916
204,60.118217
205,59.981586
206,60.0984
207,60.578823
208,60.897846
209,63.515087
210,64.22986
211,64.3763
212,64.36589
213,64.60374
214,64.77937
215,65.16887
216,64.53003
217,64.4086
218,63.969936
219,63.71747
220,63.106297
221,62.998306
222,63.00636
223,63.836113
224,65.12394
225,65.18174
226,64.57061
227,65.02221
228,64.751114
229,63.942787
230,63.685654
231,64.49795
232,65.68901
233,65.13569
234,65.775444
235,66.25801
236,66.18984
237,65.61055
238,65.65463
239,66.05097
240,65.70906
241,65.990105
242,65.301926
243,64.40276
244,65.2686
245,65.31055
246,64.73273
247,64.428734
248,62.829334
249,63.7865
250,63.79937
251,62.86362
252,62.88349
253,62.774155
254,62.292984
255,61.95622
256,62.771397
257,61.589314
258,61.85945
259,62.290646
260,61.21767
261,60.193935
262,60.67068
263,60.505184
264,60.14602
265,60.9636
266,62.08782
267,62.650497
268,60.332127
269,61.117016
270,61.18778
271,60.756187
272,60.60848
273,60.992664
274,59.921703
275,59.928234
276,60.34217
277,59.790882
278,59.008236
279,58.46456
280,58.35327
281,58.862946
282,58.442463
283,59.647427
284,60.17697
285,60.56688
286,61.362446
287,60.809845
288,60.42773
289,61.382526
290,62.486996
291,63.13598
292,63.02871
293,63.966637
294,64.01506
295,64.12808
296,64.26919
297,64.53562
298,64.36274
299,64.32407
300,65.10015
301,64.66955
302,64.922646
303,64.80882
304,65.30147
305,65.14879
306,65.24691
307,65.14541
308,64.810326
309,64.3264
310,64.84812
311,64.468
312,64.31073
313,64.546875
314,63.627583
315,63.215088
316,63.84322
317,62.762344
318,63.326324
319,63.818024
320,63.54419
321,63.998352
322,64.58687
323,64.6458
324,63.551468
325,63.038788
326,62.806953
327,61.829887
328,61.929024
329,61.53445
330,61.901543
331,60.91374
332,60.417854
333,61.80186
334,61.305843
335,61.32736
336,60.37302
337,60.267822
338,60.22653
339,60.183807
340,60.97831
341,60.91434
342,62.067528
343,61.426197
344,61.04085
345,60.329212
346,59.954967
347,60.997448
348,61.51763
349,61.98056
350,61.873047
351,60.784405
352,61.452747
353,62.385025
354,62.750225
355,62.9742
356,62.34082
357,62.486317
358,61.207386
359,61.365257
360,61.132614
361,62.079395
362,63.364826
363,63.377842
