tick,gini
0,33.106422
1,31.022358
2,28.625895
3,28.29061
4,29.918331
5,31.81183
6,33.213108
7,34.848446
8,36.08101
9,38.019085
10,39.238884
11,39.77217
12,40.118435
13,40.804703
14,42.898846
15,43.630547
16,43.571728
17,44.194096
18,45.637367
19,47.50147
20,47.476868
21,47.915947
22,48.249313
23,49.4027
24,50.09621
25,49.96045
26,50.78863
27,51.49517
28,51.83153
29,52.390957
30,52.3991
31,52.188484
32,52.7841
33,53.790627
34,54.015186
35,54.02964
36,54.243076
37,53.66856
38,53.731537
39,53.091793
40,52.72121
41,53.221287
42,52.96516
43,53.639477
44,53.51548
45,54.26059
46,54.259136
47,55.080223
48,56.39785
49,56.894363
50,57.478756
51,58.56357
52,59.74585
53,59.99269
54,60.80395
55,60.620888
56,60.291924
57,61.193253
58,62.57076
59,63.63428
60,63.943203
61,63.599266
62,63.513153
63,63.807156
64,64.32534
65,64.492775
66,65.418144
67,66.42913
68,66.70041
69,66.331856
70,65.94913
71,66.13059
72,66.53019
73,66.95838
74,66.30006
75,66.093895
76,64.57783
77,64.77201
78,64.1403
79,64.1954
80,64.31511
81,64.04102
82,63.86436
83,62.835075
84,61.898335
85,61.382854
86,61.891727
87,61.211475
88,61.060555
89,60.20206
90,60.862423
91,61.177696
92,60.824276
93,61.418304
94,60.874996
95,60.649933
96,59.87499
97,59.548866
98,59.109547
99,58.740486
100,59.472675
101,59.940407
102,58.05427
103,57.952553
104,57.650562
105,59.14412
106,58.998135
107,59.19394
108,59.20424
109,59.027115
110,57.98064
111,58.563583
112,58.436714
113,58.833458
114,58.98219
115,60.319443
116,60.391697
117,60.122723
118,60.20661
119,59.91381
120,60.82226
121,61.848038
122,61.636047
123,62.281155
124,61.438564
125,63.302643
126,63.288822
127,62.957664
128,63.17492
129,62.58709
130,63.339428
131,63.68511
132,62.813305
133,62.3281
134,62.569378
135,61.938698
136,61.70419
137,61.63379
138,62.479874
139,62.806488
140,63.141277
141,64.21451
142,64.25636
143,64.081184
144,63.79482
145,63.560207
146,63.400127
147,63.682056
148,64.12059
149,65.18259
150,65.178185
151,65.054016
152,63.986603
153,62.695034
154,62.808674
155,62.812378
156,62.160923
157,61.72447
158,61.371693
159,61.62905
160,62.033722
161,62.52971
162,61.446377
163,60.54695
164,60.557995
165,60.90073
166,61.190964
167,62.184666
168,62.54809
169,61.454037
170,61.573788
171,62.434376
172,62.644524
173,62.660297
174,62.634514
175,62.880566
176,63.456753
177,63.89428
178,63.648544
179,65.00815
180,64.365425
181,63.63229
182,63.58459
183,63.08024
184,62.311466
185,61.026905
186,60.5929
187,60.16992
188,59.358063
189,59.783157
190,59.958008
191,60.024143
192,60.337856
193,60.291424
194,60.17826
195,60.979057
196,61.0904
197,61.505016
198,61.1703
199,61.178368
200,59.659016
201,60.0464
202,60.072605
203,60.098145
204,60.55631
205,60.540207
206,60.93377
207,60.24462
208,60.223785
209,59.932602
210,59.952576
211,59.40343
212,58.549362
213,58.689922
214,58.54421
215,57.62049
216,58.788353
217,58.74746
218,57.764828
219,57.0089
220,57.353073
221,58.266296
222,58.053658
223,59.30342
224,59.630165
225,58.76697
226,59.542744
227,60.553726
228,61.481983
229,61.63215
230,62.42795
231,62.776165
232,63.021736
233,61.770473
234,62.11367
235,61.78624
236,61.173717
237,61.676476
238,62.77761
239,62.491493
240,62.688
