tick,gini
0,34.87436
1,36.78541
2,40.074436
3,44.74046
4,48.217438
5,53.3929
6,56.1162
7,59.73073
8,60.35927
9,63.098263
10,64.56292
11,65.45034
12,66.89358
13,67.1336
14,67.98896
15,66.724785
16,66.08852
17,67.2483
18,68.624886
19,69.157776
20,68.09328
21,68.82253
22,68.08933
23,68.755165
24,68.53387
25,67.61682
26,67.87283
27,67.816925
28,67.94804
29,67.8854
30,68.284805
31,67.79747
32,68.53318
33,67.317764
34,67.81108
35,68.42726
36,68.58529
37,67.530556
38,67.74395
39,67.34375
40,66.97213
41,67.566025
42,67.98134
43,67.982605
44,68.77716
45,70.09586
46,70.14284
47,71.35266
48,71.10943
49,72.022385
50,71.9028
51,72.06457
52,72.047615
53,72.36511
54,72.71344
55,72.95274
56,73.239746
57,72.86003
58,73.1967
59,73.45838
60,72.91694
61,73.09589
62,72.771614
63,72.6177
64,72.23505
65,72.41967
66,71.882866
67,71.6786
68,71.28777
69,71.57028
70,71.38502
71,71.392494
72,70.8341
73,70.97202
74,70.50772
75,70.02547
76,70.601
77,69.77009
78,70.36637
79,69.40702
80,69.66613
81,69.69524
82,69.518456
83,69.74758
84,70.01434
85,70.088486
86,69.811615
87,70.08244
88,70.942764
89,70.92486
90,71.06688
91,71.38336
92,71.688545
93,71.83661
94,72.12215
95,72.2804
96,72.826614
97,72.343025
98,72.93447
99,72.64079
100,73.240486
101,72.63643
102,73.77503
103,73.62302
104,73.68108
105,73.93908
106,74.41613
107,74.846924
108,75.15965
109,75.46636
110,75.29254
111,75.30523
112,74.699135
113,75.514046
114,75.27565
115,75.79894
116,75.45463
117,75.90332
118,75.79535
119,76.092926
120,75.992714
121,76.62732
122,75.930725
123,76.57623
124,76.533615
125,76.549065
126,77.08746
127,76.94703
128,77.90406
129,78.04139
130,78.36451
131,78.33909
132,78.25963
133,78.406815
134,78.74956
135,78.6821
136,79.61968
137,79.63638
138,79.999626
139,80.09559
140,81.04242
141,80.942566
142,81.5231
143,81.86343
144,81.76015
145,81.62332
146,81.863
147,81.70267
148,82.03567
149,82.03007
150,82.44219
151,82.63331
152,83.33638
153,83.57241
154,83.78681
155,83.16529
156,83.619385
157,83.43904
158,83.75923
159,83.60245
160,84.10469
161,83.343376
162,84.173164
163,83.1664
164,83.54399
165,82.78128
166,82.89556
167,81.92093
168,81.70954
169,81.01445
170,80.98221
171,80.24952
172,80.8982
173,80.17878
174,80.004105
175,80.22364
176,79.99901
177,80.44279
178,80.4247
179,80.73717
180,80.437294
181,80.345146
182,80.09862
183,79.9997
184,79.58006
185,79.697586
186,79.87694
187,80.52838
188,80.35785
189,81.06009
190,81.67171
191,81.64406
192,81.8477
193,81.96052
194,81.93373
195,81.87514
196,81.75739
197,81.90096
198,82.166145
199,81.975105
200,82.5248
201,82.47939
202,82.89272
203,83.12906
204,83.04971
205,83.417694
206,83.519196
207,83.215645
208,83.00596
209,82.90511
210,82.98174
211,82.58062
212,82.47163
213,82.0025
214,81.9353
215,81.76493
216,81.4737
217,81.51813
218,81.44612
219,81.2442
220,80.64604
221,80.19468
222,80.107376
223,79.60231
224,79.59679
225,79.793655
226,79.502235
227,78.87063
228,78.99261
229,79.015144
230,78.59155
231,78.76
232,78.721466
233,79.154396
234,78.99347
235,79.17479
236,79.39442
237,79.340576
238,79.29141
239,79.59063
240,79.62074
241,79.278046
242,79.35437
243,79.39532
244,79.63022
245,79.35889
246,79.35341
247,79.27296
248,79.618805
249,79.90646
250,79.582695
251,79.672745
252,79.997116
253,79.722725
254,80.09687
255,80.2507
256,80.15793
257,80.13858
258,80.236206
259,80.48855
260,80.40837
261,80.65595
262,81.150246
263,81.28088
264,80.886406
265,81.41508
266,81.29302
267,81.172325
268,81.35993
269,81.74472
270,81.5388
271,81.92053
272,81.572586
273,81.96475
274,81.876465
275,81.67312
276,81.444885
277,81.34252
278,81.53577
279,81.52221
280,81.523895
281,81.81987
282,82.01281
283,81.692635
284,81.849045
285,81.99429
286,81.87056
287,82.17242
288,82.373474
289,82.17043
290,82.335304
291,82.18815
292,82.46705
293,82.65811
294,82.03899
295,82.40955
296,82.494095
297,82.51429
298,82.85453
299,82.90874
300,83.17574
301,83.46511
302,83.3458
303,83.66162
304,83.57787
305,83.68429
306,84.08056
307,83.914055
308,84.17087
309,84.1388
310,83.789276
311,84.35121
312,84.46518
313,84.02515
314,84.668884
315,84.55459
316,84.025696
317,84.14099
318,83.641685
319,83.973976
320,83.09143
321,83.37821
322,83.21099
323,82.81289
324,82.71242
325,82.57081
326,82.85867
327,82.752304
328,82.707634
329,82.34271
330,82.53484
331,82.628204
332,82.763954
333,82.31683
334,82.66423
335,82.077415
336,82.18674
337,81.59256
338,81.44425
339,81.25645
340,81.56406
341,81.367805
342,81.528946
343,81.199
344,81.05112
345,81.4087
346,81.69778
347,81.67402
348,82.30151
349,82.18021
350,82.755745
351,82.845726
352,83.20507
353,83.300674
354,83.67869
355,84.15634
356,84.451805
357,84.29647
358,84.993095
359,84.25954
360,84.609116
361,84.53073
362,84.36998
363,84.56447
364,84.65224
365,84.79158
366,84.77182
367,84.803375
368,85.18056
369,85.226746
370,85.3797
371,85.155525
372,85.49665
373,85.48455
374,85.41013
375,85.64837
376,85.671196
377,85.120926
378,85.81869
379,85.7225
380,86.376274
381,86.06587
382,86.15701
383,85.67462
