tick,gini
0,7.4083967
1,6.811589
2,6.769058
3,6.71093
4,6.6390424
5,6.979999
6,7.7366896
7,8.042431
8,8.28924
9,8.733067
10,9.031277
11,9.596591
12,9.929267
13,10.246367
14,10.486801
15,10.529247
16,10.521371
17,10.207689
18,10.418794
19,10.43152
20,10.444274
21,10.284129
22,10.081623
23,10.145006
24,10.479084
25,10.421289
26,10.533752
27,10.461532
28,10.07735
29,10.197521
30,10.09108
31,10.160115
32,10.572373
33,10.726778
34,10.884336
35,10.96523
36,10.649476
37,10.755085
38,10.736649
39,10.597831
40,10.89485
41,11.448603
42,11.320484
43,11.685286
44,11.747997
45,11.5486965
46,11.69902
47,11.890683
48,12.620592
49,13.392005
50,13.13908
51,12.87801
52,12.665201
53,12.593148
54,12.323724
55,12.064034
56,11.984151
57,12.169868
58,12.396329
59,11.748087
60,11.567083
61,11.297339
62,11.297205
63,11.145
64,11.084949
65,11.376959
66,10.949154
67,10.97918
68,11.142286
69,10.781803
70,10.407602
71,9.961643
72,9.765371
73,9.629385
74,9.51553
75,9.752416
76,9.737744
77,9.7823515
78,10.535773
79,10.636681
80,10.461064
81,10.802183
82,10.614133
83,11.011311
84,10.983043
85,11.108794
86,11.225414
87,11.342578
88,11.308834
89,11.029919
90,11.496204
91,11.52186
92,11.38914
93,11.816782
94,11.582182
95,12.06204
96,12.540132
97,12.3507395
98,12.426545
99,12.437352
100,12.454792
101,12.608001
102,12.061948
103,12.212032
104,12.098111
105,12.086178
106,11.838914
107,12.190744
108,12.938608
109,12.5930805
110,12.7561245
111,12.589943
112,12.693116
113,12.69896
114,12.541535
115,12.328562
116,12.453209
117,12.478884
118,12.74799
119,12.5731735
120,12.080778
121,12.048077
122,11.8254795
123,11.65252
124,11.711322
125,11.184723
126,11.005462
127,11.116823
128,10.79401
129,11.090829
130,11.00592
131,11.05743
132,10.305068
133,10.392184
134,10.416308
135,10.147955
136,10.543453
137,10.760535
138,11.282419
139,11.092777
140,11.036478
141,11.037713
142,11.074826
143,10.999546
144,10.9440365
145,11.072551
146,11.078556
147,10.9846115
148,10.969729
149,10.780722
150,11.23326
151,11.911157
152,12.166392
153,12.118012
154,12.107216
155,12.281314
156,12.257218
157,12.284518
158,12.296265
159,12.406413
160,12.766911
161,12.946879
162,12.929259
163,12.741325
164,12.902279
165,12.807943
166,12.439239
167,12.779164
168,13.069629
169,12.994238
170,13.361124
171,13.50342
172,13.543387
173,13.26699
174,13.021241
175,12.907694
176,12.737677
177,12.743144
178,12.7766
179,12.67216
180,12.704357
181,12.7936125
182,13.166507
183,13.089837
184,13.088296
185,13.1890135
186,13.032639
187,12.800846
188,12.868733
189,12.764843
190,12.7556
191,13.103218
192,13.300944
193,13.51124
194,13.682727
195,13.765378
196,14.541087
197,14.63572
198,14.459583
199,13.716703
200,13.2422905
201,13.230517
202,13.472755
203,13.109014
204,12.828313
205,12.484529
206,12.445189
207,12.3371105
208,12.100092
209,11.923569
210,11.843739
211,12.065336
212,12.174046
213,12.189695
214,11.871921
215,11.423614
216,11.406495
217,11.604659
218,11.365636
219,11.534704
220,11.205402
221,11.568954
222,11.547358
223,11.573132
224,11.28338
225,11.456064
226,11.521436
227,11.676458
228,12.363881
229,12.137527
230,12.443544
231,12.729386
232,12.622806
233,12.149984
234,12.299955
235,12.038779
236,12.150577
237,11.9069805
238,11.990972
239,12.155975
240,11.919133
241,12.062035
242,11.670114
243,12.187666
244,11.969156
245,11.963103
246,11.770497
247,12.170316
248,12.523727
249,12.907998
250,13.10738
251,13.437451
252,13.450027
253,13.032105
254,12.770762
255,13.129894
256,13.073373
257,13.395526
258,13.181849
259,13.186184
260,12.621635
261,12.493716
262,12.747121
263,12.5974455
264,12.241855
265,12.334674
266,12.370129
267,12.596898
268,12.528321
269,12.382494
270,12.557937
271,12.04199
272,12.195262
273,11.891984
274,11.892662
275,11.986386
276,12.445675
277,12.209087
278,12.074721
279,11.812793
280,11.600275
281,11.558329
282,11.749945
283,11.795471
284,11.925796
285,11.988894
286,11.950492
287,11.860668
288,11.906193
289,11.7703285
290,11.815991
291,11.707572
292,11.253221
293,11.309621
294,11.019001
295,11.053623
296,11.124381
297,11.087595
298,10.985478
299,12.069289
300,11.753464
301,11.4954605
302,11.341106
303,11.124289
304,11.023745
305,11.1897745
306,11.378275
307,11.649331
308,11.521039
309,11.632655
310,11.435087
311,11.405865
312,11.168523
313,11.277716
314,11.301095
315,11.328318
316,11.838179
317,11.89058
318,11.777477
319,12.233111
320,12.016874
321,11.842954
322,11.848769
323,11.864235
324,11.928897
325,12.579067
326,12.417971
327,12.307489
328,12.514148
329,11.91284
330,12.0121155
331,11.926698
332,11.482796
333,11.238194
334,11.386768
335,11.598599
336,11.393678
337,11.664882
338,11.963143
339,12.3530855
340,12.397195
341,12.907077
342,12.982689
343,13.242563
344,13.281432
345,13.363521
346,13.598274
347,13.64119
348,13.583059
349,13.784149
350,14.005937
351,14.142167
352,14.10894
353,14.228411
354,13.54281
355,13.829322
356,14.017422
357,13.961664
358,14.084156
359,13.690048
360,13.612298
361,13.525237
362,13.571716
363,13.619333
364,13.425772
365,13.301436
366,13.149069
367,13.186078
368,12.857409
369,12.385023
370,12.683837
371,12.568303
372,12.677663
373,12.821736
374,12.972872
375,12.954217
376,12.7742
377,12.719158
378,12.627198
379,13.138416
380,13.199175
381,12.5421505
382,12.422065
383,12.427437
384,11.969372
385,11.883867
386,11.746217
387,11.705765
388,11.748144
389,11.61679
390,11.643941
391,11.604204
392,11.41004
393,11.366095
394,11.237305
395,11.2324705
396,11.063935
397,11.092968
398,10.930613
399,10.898147
400,10.720781
401,10.821114
402,10.688784
403,10.516056
404,11.041233
405,11.024056
406,11.196685
407,11.224253
408,11.014282
409,11.020222
410,10.920991
411,10.8781595
412,10.7100725
413,10.754757
414,10.506315
415,10.431821
416,10.628191
417,10.874877
418,10.705713
419,11.2231245
420,11.732303
421,11.452167
422,11.3615465
423,11.69501
424,11.585918
425,11.496891
426,11.135906
427,11.218566
428,11.076123
429,11.26677
430,11.287747
431,11.692747
432,11.5385275
433,11.566106
434,11.476526
435,11.2290745
436,11.060074
