tick,gini
0,31.149063
1,32.054302
2,35.61209
3,38.542236
4,41.198174
5,44.002144
6,46.35076
7,47.726753
8,50.581844
9,51.409557
10,53.704
11,54.3836
12,54.240284
13,55.47807
14,56.949
15,57.0076
16,57.45921
17,57.454296
18,57.613926
19,58.020576
20,57.936184
21,57.747936
22,58.388412
23,58.783123
24,58.711674
25,58.83853
26,58.62484
27,59.30637
28,58.89033
29,59.50643
30,59.502644
31,59.84773
32,59.82504
33,60.427197
34,60.416016
35,60.62372
36,60.713875
37,60.276253
38,60.69465
39,61.095436
40,61.118027
41,61.095795
42,60.9342
43,61.359493
44,61.67731
45,61.835514
46,61.75835
47,62.000137
48,61.590805
49,61.390156
50,61.226482
51,60.989258
52,60.675156
53,60.983303
54,60.325363
55,60.707607
56,60.753826
57,61.13528
58,61.304016
59,61.327805
60,61.64767
61,61.5906
62,61.62715
63,61.53492
64,61.436028
65,61.368057
66,61.334927
67,60.975792
68,61.11533
69,61.05409
70,61.03226
71,61.093956
72,61.203293
73,60.974773
74,61.028362
75,60.978794
76,61.021812
77,60.918034
78,60.730232
79,60.91747
80,61.10004
81,61.154194
82,61.30582
83,61.54002
84,61.48261
85,61.506447
86,61.458675
87,61.485683
88,61.513687
89,61.378586
90,61.737858
91,61.350464
92,61.32395
93,61.46988
94,61.412132
95,61.59752
96,61.738068
97,61.630375
98,61.675644
99,61.877773
100,61.600292
101,61.520485
102,61.26429
103,61.161144
104,61.083675
105,60.886658
106,60.983437
107,60.966248
108,60.99168
109,61.116657
110,61.257603
111,61.24218
112,61.280014
113,60.95592
114,60.884422
115,60.654373
116,60.71474
117,60.45966
118,60.804813
119,60.53089
120,60.71451
121,60.800022
122,61.008095
123,61.32947
124,61.515938
125,61.53281
126,61.87815
127,61.946728
128,61.963062
129,61.808933
130,62.126995
131,62.20257
132,62.356625
133,62.441902
134,62.223465
135,62.33755
136,62.07483
137,62.186096
138,62.139793
139,62.057823
140,61.811867
141,61.740707
142,61.51856
143,61.441494
144,61.534813
145,61.685486
146,61.50668
147,61.314896
148,61.041203
149,60.751587
150,60.568253
151,60.002594
152,59.84702
153,59.60054
154,59.30684
155,59.119553
156,59.02468
157,58.876007
158,58.87511
159,58.80814
160,58.468304
161,58.36547
162,58.40434
163,58.168343
164,58.21016
165,58.12946
166,58.209515
167,58.2103
168,58.099136
169,58.140457
170,58.212784
171,58.17364
172,58.13256
173,57.85532
174,57.982346
175,58.034744
176,58.172955
177,58.2362
178,58.271427
179,58.44319
180,58.44555
181,58.501877
182,58.426235
183,58.403408
184,58.64658
185,58.579353
186,58.749844
187,58.88645
188,59.141384
189,59.328842
190,59.82398
191,60.095264
192,60.493362
193,60.740833
194,61.18978
195,61.32694
196,61.470375
197,61.585613
198,61.907623
199,62.124897
200,62.204247
201,62.273506
202,62.28391
203,62.354874
204,62.34272
205,62.41615
206,62.329727
207,62.560673
208,62.575573
209,62.697544
210,62.828815
211,62.792492
212,62.714417
213,62.641544
214,62.58605
215,62.41626
216,62.60312
217,62.50228
218,62.486256
219,62.403812
220,62.511
221,62.50807
222,62.604053
223,62.8712
224,62.972424
225,62.984264
226,63.080704
227,63.19229
228,63.287334
229,63.364887
230,63.513615
231,63.463097
232,63.610783
233,63.697834
234,63.786842
235,63.852215
236,63.963043
237,64.01277
238,64.16179
239,64.03811
240,64.43238
241,64.6302
242,64.947205
243,64.89946
244,65.11526
245,65.10393
246,65.10219
247,65.22523
248,65.213
249,65.19911
250,65.202156
251,65.08287
252,64.99098
253,64.9971
254,64.85963
255,64.93744
256,64.947205
257,64.92735
258,64.70006
259,64.576065
260,64.40547
261,64.32382
262,64.34319
263,64.011635
264,64.12695
265,63.93862
266,63.77195
267,63.716812
268,63.53395
269,63.38303
270,63.351612
271,63.265865
272,63.191113
273,63.103073
274,63.119053
275,63.144096
276,63.277718
277,63.25764
278,63.367203
279,63.326088
280,63.385906
281,63.32252
282,63.325764
283,63.307453
284,63.38583
285,63.19231
286,63.103573
287,62.838596
288,62.986767
289,62.91557
290,63.093964
291,62.980232
292,62.953735
293,62.837505
294,62.824913
295,62.88968
296,62.9462
297,63.010857
298,63.148254
299,63.29603
300,63.30277
301,63.37478
302,63.46834
303,63.391235
304,63.367756
305,63.4087
306,63.4675
307,63.878464
308,63.834637
309,63.98676
310,64.08568
311,64.38169
