"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-4"
"05/18/2021 19:18:29:267 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
,"52.83970069351505","52.530971227541144","54.60322704818118","51.064891130520344","55.357327916151434","47.332041175320875","49.71099598730309","50.458245031216016","51.87801932367151","51.630054779343894","53.51320901320908","52.520952041785364","50.17997435598556","53.17100121709049","55.20897116411534","51.83977291984409","51.61990034257238","55.60274151436028","50.0701325889742","51.18585545898324"
,"52.83751425313569","53.14508914704603","55.44650205761319","51.1073248785113","55.334942684510686","47.73162908859955","51.48682414386611","50.41769616026711","52.502058083695395","52.65982773058976","53.018873923348195","53.16158518778113","51.58047235023042","53.23340735257835","55.906329259857046","51.15121991157691","51.57288271111387","56.19904701397713","51.16358606815042","51.6278178281268"
,"53.25774155995341","52.96228156534578","56.712529089879844","51.780496249278706","55.534079098517616","48.88368355995053","53.40371826750712","51.06651275285843","52.89339255968906","52.69036214953273","53.89349537436075","53.81219401115792","51.985701544121746","53.92265567314796","56.3571428571428","51.519324708787394","51.915328597863116","56.62070818842868","53.786008744534676","53.86098989435002"
,"53.79698270991072","53.83834586466164","56.86416434970653","52.18514449890149","54.998163037112015","49.51547690461909","54.57374410851822","51.17102420051861","53.368837410227364","52.80729166666668","55.2301632122889","55.56419280364886","52.743007372072896","55.047180109157075","56.80901548672569","52.342721484838684","51.85585112588965","56.74121951219513","53.48399951696656","55.78712480252763"
,"55.51711380965828","53.56219953706453","57.45458646616543","51.902094469292","55.332726889205304","51.742193044712565","55.56256523251769","52.845400656293","54.25577278731837","52.390133273602885","54.37012489044699","56.390475390559374","52.487227332457316","56.031606961306174","55.930231318622766","52.161612130885906","51.89989785495405","57.702923627685","53.5871376497136","56.00350915670578"
,"55.71468000218614","52.892673153978265","56.592716027142245","52.55853606143601","56.33579518764028","52.961995111162814","55.53825105782791","52.477326281614914","55.08937123435808","52.99042588312975","52.799500026880324","55.82419965954643","53.14247759949991","55.41799557676635","55.60320641282564","52.32074283915645","51.91811385853941","57.67966316760872","53.0689425108418","56.58170439414113"
,"55.49587104970622","54.09854341736696","57.00378699603821","52.29378222152793","57.83828747750062","53.064017349180446","55.10099805932915","53.30290445859872","54.04648273063855","52.942351046698896","53.118586538967506","56.25774601789224","53.64768473411619","55.566973415132914","55.25236226570971","54.533996856993184","52.388951649344754","57.0097486757579","53.57677954009113","56.67236363636368"
,"55.237883126524565","53.78238443093737","56.21252796420582","53.121121872895884","58.018828451882854","53.4763511659808","55.8510720601238","52.703339782099604","54.37337807606264","53.84654664139822","53.42842051017781","54.70433436532505","54.24707056234973","54.940692018571795","55.72889026020776","55.04391702008076","53.75927566729432","56.12182174552185","52.795580404685815","57.68252801297978"
,"56.72035412178846","54.15092572184265","56.00560494781601","54.60392538690172","58.16707323022881","53.915085131764485","55.24143302180687","53.075317975174954","53.885449904275696","55.0181992834519","54.05234441177937","55.46654883131958","53.92993284613868","54.97003544195042","55.18016153961212","54.30713586984505","52.63618804069862","55.40203973509935","52.92521670606775","58.702703374248365"
,"57.58679089879542","55.1695458344943","55.85544290288154","54.3717228933781","58.88868970792105","55.591685246614894","54.73989618094181","53.59802538787023","54.88569912187593","54.90886850152907","55.81531531531535","56.063582486077735","54.35527290689058","53.950276958119815","55.75164177652383","54.152379991932285","53.997555997206874","56.85451749126738","52.6793977973123","59.10944354083493"
,"57.82172361040285","54.80601916657695","57.02337704213245","55.64361487169125","59.68606291437441","56.27350404166438","55.83489388264669","54.5884333677432","55.21633008520455","54.86402899126292","55.79096679687499","56.403346855983756","54.51942027592174","53.899959302029835","54.99233552318386","53.82236278413386","55.0035643149177","57.33583014774253","53.49337178708762","58.84893310956603"
,"58.95328542094455","53.92247940777813","56.24649955425037","55.913847564703474","60.433263717486206","56.550464594681245","55.879269608094916","55.254834593108875","56.31450732956969","56.53116730373423","56.401129125651416","55.33272691023276","55.929167880376696","54.30114399403132","55.094604531458266","53.93600180913616","54.84492032883385","57.63050338474068","54.35919497231785","59.99512136505649"
,"59.824155064437655","54.025866610473095","57.05085919466534","56.271165892099404","61.426168797471355","56.56448407510068","53.95733621027857","55.666152213755204","56.219670631290015","57.12830534645818","55.84554676020287","56.13358513070273","57.26973427119971","54.74862152898518","55.417525773195884","54.79973304330635","54.45907324511783","58.083694407091976","53.84853341103343","60.04572883273618"
,"59.70295651293473","54.11248193268637","57.01544887278584","56.81680031680035","60.20443711037771","56.90400311931376","54.23107738243339","56.23758697401429","57.4580706033967","57.40075371003235","55.75609812758448","55.95269841269839","58.00998037432391","54.17426514697063","55.46936360448809","53.36837346530888","54.6231277098936","58.48987180741754","54.44987171896587","60.92586883408072"
,"59.85527166078439","54.77622122695555","57.15572567627062","55.96867301096565","60.084032476319386","57.0850632911393","54.069487217089495","55.71507265647261","57.627425851336525","56.18926422952339","56.030863065211406","56.20721378504674","59.5289757735668","53.76137638394383","56.39796182744625","51.9515105597121","54.9248876733737","58.99302280819938","55.06464200882253","61.99251846094053"
,"60.42014045648356","56.20426104043853","57.38144752714114","58.047280294231506","60.58189137493884","57.58261823987228","53.985434586323265","55.54454301820532","57.6682521076597","55.777193461731095","57.73225776584419","56.4181722588663","60.08667676003029","53.84277983480492","56.89972168339378","51.105794717119124","53.46011907574541","59.17404263436505","56.33935140367863","62.61315248074257"
,"58.361953199378654","56.7524276996551","58.43835713946757","58.77430138040498","59.66500196275134","57.39668521654974","54.94834455933976","56.46792521994137","58.40030600026606","56.365260323159795","57.8738009049774","55.990646812470914","57.974060253026316","54.00446449225073","58.12916631328982","51.52792772696857","53.84350616371944","58.87195833917146","56.12514633575273","61.91601815823608"
,"57.624624333494936","57.22206562782539","58.84431346969202","58.78052429120957","59.0428963035936","57.88988152111601","54.99712860101678","56.725066957192844","59.239010628526444","55.22658819456465","57.598029512326804","56.370024445366944","58.525328874024545","54.58091229975566","58.93239289446188","52.04733545085585","53.44653367479893","59.16677456647398","55.67433856239758","61.68565806333516"
,"57.518305313358056","57.56096532827483","58.72820349472152","58.42923941585664","59.512231759656665","58.32004643962847","53.95380434782611","57.19843799808736","58.88540227900552","56.1130156379318","58.581995488921265","55.6710180400689","58.90818656945845","54.19130493821569","58.38134010152284","52.003534178088096","53.80478533094811","59.709862643548746","55.86661937668761","61.49059236586244"
,"57.001146560319036","57.77690085628805","59.20115506399679","58.062185251798574","59.96083162002259","57.51281989724873","55.17104897694658","56.92227231740308","60.23621962273926","56.627360109852376","58.79770089774469","55.34007336494588","59.24578681953364","55.385771090325804","58.51766075299026","52.52322816255466","54.10791287928687","60.39250728091074","56.22651834574326","61.21335204842532"
,"56.74374479753223","58.370026798598246","59.97646562069424","58.360452634403785","60.838519586230326","58.26142708899542","55.67311039853415","57.625229954682126","60.07275515420003","57.60333660033238","59.58130751866645","55.58530248949533","60.228705800383246","55.27935364889787","59.6178719465572","53.144224726632885","54.90941247519631","60.19371636868597","56.43331516307805","60.864955935718"
,"57.289978469367774","60.76365475387729","59.60026458710484","59.22573686361781","61.08211717205703","58.654368066560984","56.837752239616314","58.18594823032223","60.73393102300621","58.134689146469974","60.02131858599003","55.71861738535251","61.956038860675676","56.32456679096295","59.96153540016713","53.86919663415247","56.01139619414154","59.27528947703271","57.8167291958595","61.385918156808785"
,"57.17488767804226","60.05577940065475","60.49025133986324","58.760763858191154","60.87669606512893","58.39678297210613","56.27979355645918","58.62617548097661","61.19829003617233","57.95251657881309","60.50600434356774","56.60563698878034","60.57193637252289","56.36665231431649","59.73050035346794","53.64959168522647","57.126250686030325","59.46967761168601","58.01172083111352","61.518313294253524"
,"57.46581398647693","58.8183169788879","58.365299669874915","59.1915516337585","60.892671030141365","57.941102147924965","55.48880856993555","58.2426053310404","62.01442819999147","58.04337324091581","59.65436020130351","58.0097846483782","60.06694351437143","56.70071762061219","59.57701347539956","54.25141874818774","59.11135580655012","61.07122018191176","58.98297693363438","62.217462586177874"
,"56.77774973615382","58.46532748965182","58.30018643672805","58.605171164258046","62.088116444004605","59.04727614276767","55.31897283531412","59.437230453904945","62.17949629753587","57.61620589839328","59.390030874228174","58.63092560744367","60.15139569571705","57.74476182331312","59.97205801213842","55.0524158668699","59.203414250785876","61.27240104860545","58.630427298937114","62.66537147736976"
,"57.22108843537416","58.46993371212119","57.996449380917696","57.59060346974353","61.57160899723348","58.931988765677204","56.12507764296658","60.05054211843203","62.013102489677465","58.25244650854206","58.95047961630695","59.58465468639882","60.27927720910799","58.53241412675377","59.323326869038695","54.91652254353861","59.14221902645225","62.104487779954","58.67000085128119","63.1524859046643"
,"58.54398190045249","58.11867704280153","57.79067460317466","57.8537054056312","61.77905664180607","60.11895513691977","54.883042718367705","60.76858017287729","61.999739426738806","59.189625466628364","58.964407858108636","61.006142179254056","60.56865360566901","59.00261553759029","57.793222297485784","56.40820296668557","59.09725244251031","62.591946787527824","57.78796917723094","62.730174242109165"
,"57.82179747505961","59.37155568312286","57.45706001472754","57.89385440296969","62.8155587726706","60.193718166383704","55.491261671055796","61.804157817350124","61.140296808134735","59.47055722280803","59.94814386538538","60.99609339093668","60.89127651401985","60.458659648221804","58.94410292784804","56.90972886762368","59.37390078680529","62.08604233796959","57.904259659716864","62.272142163212465"
,"57.679130669546446","59.36423357664236","57.30631874349342","58.522442055348904","64.50116587601518","60.98031157411834","55.67640701304941","61.54543793397488","61.38970955953066","59.322855995179765","59.97061803444785","60.426181600625945","60.78490432317503","59.396437448218734","59.17384711097286","57.33685115697308","60.50285294734632","63.60451676366915","57.22998130233313","62.64301631516111"
,"57.54233039002529","58.18756860592752","58.02998004354139","58.08987352035026","63.89716228432181","60.673395991176754","56.56887584223176","62.549464853919616","61.38969149736648","59.40225237663203","60.548813376483245","60.69747019747021","60.882159315339024","59.17156842995853","59.507236892755394","57.19353047075496","61.89129151913673","62.26313488593909","57.871517528607846","62.666363851805045"
,"57.86534280008875","58.66370363685588","58.34669208342673","58.24968107159947","64.04268220887793","59.860393375701655","57.787222977838205","62.90133479835595","61.94326295002277","59.48328669154229","61.70309033886637","61.775322242540504","60.61689531275513","58.6271426324894","59.161007835304964","58.201263780586196","61.41834892499589","61.9471278859034","58.610093972780305","62.422954756740005"
,"57.967557587480215","58.10439169667069","57.866243842901426","58.3880047272011","64.62925303089555","60.39410082560771","58.89770342506435","62.24483345489911","63.08274996195408","59.83659520999124","61.97520709368801","61.590108820667126","60.60570066419458","59.73841273689744","59.36200138344479","59.128595248020005","62.20805327615355","61.89787175775593","58.762244042629675","62.45672967433388"
,"57.49493250622517","58.39912629070692","57.26817756611955","58.68667450519302","64.6775978724236","60.55237944592578","59.7483070866142","61.97432384129633","62.13885591760158","59.39274316109422","62.2773240726607","61.82259478413322","61.29648710043816","60.32190997467528","59.820577069096416","59.58489084928232","62.43533274773083","61.60748456790125","59.21841936518116","62.053892215568844"
,"57.57809409133915","59.80212917277865","57.274374870841044","59.15713951036664","65.72740124087021","61.066625610145536","58.152556613587294","62.1142828565713","62.35674817995147","59.87915143205366","62.83807086614178","61.45245879909865","60.91732124874114","60.21327807444011","60.74156692056583","60.004181865075005","61.76491754739482","61.60972700768617","58.77203035162513","62.85915201265206"
,"57.268250485273","59.61688139781149","57.26345523022715","60.131929906179735","65.0001532919445","60.40073758108949","58.09555380680702","62.591256265414906","62.19231629154867","59.26443234660314","61.07951927507297","61.131800251419634","60.72024695330408","59.82263293140937","60.86413604839901","59.94779700450776","62.142264213907325","62.35524095255954","58.61417642285849","62.495734400362416"
,"57.730629642133735","59.40966650765427","56.47859400632178","60.229763338903396","64.73666024696955","60.321960891562995","57.89576054041463","62.27843715150548","62.16878627675703","58.444848716966675","60.64692142747743","61.57818594881907","59.93108967864814","59.263815028901746","61.00815469777464","59.90401920682912","61.811301592460204","62.877087421779585","58.19400606980278","61.88367991770149"
,"57.51920438957476","59.903273745423235","56.44677572309152","60.79330594209079","64.42408793083392","61.218275597999856","57.63716375828699","62.97287938833515","63.06016170525541","58.75511526528687","61.31854869125743","61.59638294198896","59.8081568564297","60.61459496937715","60.31747153806085","59.154364748401505","61.72424783791463","62.0748762376238","59.47826832894889","62.43347585057432"
,"57.797832114948314","59.95188586979633","57.7369626355966","61.23158914728684","63.69463780310565","60.66286528866716","57.96461979480994","62.50116223148441","63.56449606731297","58.23516957383162","60.5411241839708","61.93280632411062","60.452547615171774","61.41527809480331","59.953620409969034","60.01658354549577","60.92207896857375","61.8256363441091","59.639154466686605","62.199183732964066"
,"57.55523960859749","59.835875899897125","58.84572371067662","60.9259116192831","64.03855668509145","60.1980749746707","57.850237776787054","61.95482505192523","64.59794250800546","58.96840509870979","59.62422975352112","62.129285077099524","60.80605571255551","62.14243622400484","59.7985870925013","60.321232500686264","60.58875998251816","60.5746086828116","59.54057799623048","62.21130564350908"
,"57.351553748496045","61.60127693185305","59.278880283962565","61.45757739519802","63.601001732319034","59.942411101474384","58.58339160195783","62.00183559457301","64.20442484353836","58.73890160183066","59.333747523860964","63.344560249455384","61.48537587623879","62.80966823934697","59.45120020153307","60.622194168713065","61.55827616118605","60.296146742476324","60.44073526694995","61.527636815012215"
,"56.416021297192636","61.518471504858574","59.6557976906814","62.11793478260873","64.16947697707242","60.15067336422293","60.2129053509992","62.23579065841302","64.19200220628788","58.97288289653083","59.41753091699634","63.205188878559994","60.95280803336436","63.38492615280548","60.0661791860551","60.625317027412045","61.30394531249999","59.55501055047571","60.519994204578396","61.484100634499015"
,"55.74331624065451","61.70784228769496","60.09618577155118","61.1674418604651","63.46071233304694","60.30774394733426","60.7043843865898","61.60393434898696","63.810973160489326","59.563704757270685","58.12759501756627","64.13231127088177","60.95648964609185","62.28694724229609","60.220620842572075","61.50611302143031","62.31840737240079","58.81563085743688","60.460605952082545","62.03650217706819"
,"55.14622314622314","61.18338423157986","59.20053275618083","61.48730218538056","62.298886068275664","59.257257488551886","60.70513782111384","62.36660999265812","64.28547818012997","59.279416694602766","58.84638490352678","63.644690155953455","60.52142742710669","61.94681007809046","60.918977997563246","61.67224016390594","62.97428952739836","59.12574034373752","60.21228708334792","62.5654144370427"
,"55.09901781635445","62.708993335064456","58.50680327534933","62.52252371414536","61.66993664810905","59.13811368976461","59.49996345296393","62.71319489181096","63.70271694137125","60.45824208455513","57.933195741907454","64.12304065247868","60.71097366320832","62.16950186753455","61.300149487471515","60.686666666666675","63.96467402206616","58.30559430291468","60.892548259876875","62.84962107542404"
,"54.929982524124355","62.114276358873624","58.4220867208672","62.63615963799561","60.648461797879136","59.51901171510806","59.739257600924375","62.609743781559764","64.34416644003264","60.63730560378267","58.37339640220742","64.0470273409949","59.971570658930744","61.89028900895674","62.17416166607837","60.87371955769621","64.38150967846443","58.2003207464645","61.29696717329448","62.4803963425481"
,"55.42534735260987","62.76061921424458","58.60976762504924","62.158022280092574","61.96356033452805","60.238098102915835","58.795472068409595","63.30667382689535","64.40972675915603","60.8222850386136","58.17285235491272","65.42367768595042","60.61199364575059","62.94621601763411","61.571755515022204","60.60044529045858","64.36689378757518","58.31755869913956","61.45307254915392","63.04953112881623"
,"55.6926484944057","62.98332819451172","59.305963783008245","61.99165093654712","61.46808198045989","59.841692662966395","59.78196915363993","62.731133306003805","65.07259628179293","61.13008099873671","58.50635930047698","65.11943439104449","61.82293074140262","62.88753215763767","60.46276761858496","59.92111561731269","64.27473219911785","57.220493773997944","60.96211163140447","62.84206586826349"
,"55.96708097928439","61.298205887476016","59.03758815779279","62.273891249863794","62.55428761356085","61.24788965628658","59.221567032669135","61.73047912257075","64.7714307562897","60.44640989577698","58.988183992122664","65.13388600599082","62.91417477461395","63.042384130378665","60.90864752680728","59.468545001311995","62.706085928927166","57.77794715447153","60.90994348715458","62.92432249080586"
,"55.353848613220336","61.803538415237064","60.12802635611399","62.54002577688673","62.99365245314016","60.66823069797416","59.85331388916825","60.53164870320295","65.35425451807232","60.38368774083062","59.337215780493814","64.85871235721704","62.28978765080356","61.92109938922821","60.95142857142862","59.84029500065269","62.55211672147525","57.45587302771459","60.67943369126602","62.656431419178865"
,"55.56087263873075","62.06384462572383","60.19773034721179","62.68962728551336","63.0266184928477","60.788073030363165","61.5239263391357","60.77056122256935","65.89320532857037","59.76325119659631","58.88376801647217","64.70766488413545","61.688735397326035","62.695380314844826","61.39846101809573","59.82906668412609","61.890959456056386","57.67196473643777","61.01550557257818","63.40232046551233"
,"55.34177386332906","60.722566804027345","59.71062754563282","62.33973202782791","62.41374175306319","61.81751312783102","61.91142857142859","60.607127014638465","65.37060852611451","60.30311524269087","59.50554923654912","64.45619628500137","62.727555399842316","62.71584373304394","62.17013412716994","59.92364728129246","62.19365233140981","57.97465120492845","61.89710938282325","63.121085633042924"
,"55.302489404757374","61.5330955041692","59.722353840275105","62.077209163939315","62.29483645033905","60.987788358101916","62.08261158121783","61.184227808384094","63.43377908733754","59.630116130859655","59.89280922071221","64.8581430205498","63.476058051620726","62.50416636475621","63.14149311331428","60.0933532735128","61.292187627686495","58.83578330783864","62.08044562914365","63.655326410572954"
,"55.249296096187514","61.85539205201697","58.75747188414726","62.55071380521713","61.51818595998328","60.862465645857846","62.08334719957403","62.22211588014431","63.85568862275451","60.2806822732734","59.206982119790624","65.66518504014098","62.16513121751258","61.905055156902655","63.536330397207905","59.87942392363793","61.6559511044392","58.74619410962438","62.289971842453454","64.19687792919464"
,"55.525901626910375","61.84844278650124","59.95578522029679","62.84715776185349","61.43970714900954","60.26315168671856","62.377510384839816","62.46788703314531","64.37785047814468","59.83120858542205","59.24321614757385","66.35857491194797","61.838945858125506","61.57619909502263","63.47056919985013","60.09469120275368","62.840311234278396","59.47680317623706","61.44641122684796","65.04365327353604"
