"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-8"
"05/25/2021 16:40:25:854 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"[min]","32.575916538960286","32.410112359550595","31.895774315391876","31.303251121076244","32.73089595741982","29.76223091976521","34.252684447523386","33.618306499701845","35.29356184021899","32.86745820208385","32.69347008132057","31.254468485418627","33.039468897781035","32.13407494145197","29.572105817628458","35.1267409470752","32.852026007198404","31.247853698694612","32.8170136062333","33.416884735202494","32.75380648330061","33.03762899572111","32.87548370989887","31.642873983260642","28.97134767836917","31.033527343276333","32.13653962492438","32.336032893097446","32.09329499571759","32.678461915859216","31.542826552462557","32.15732891018557","31.17105263157896","32.791854927341575","32.85077072460251","31.501492880110263","30.88016528925621","31.507867240319612","31.654061624649863","32.08627133424693","31.692703258633728","32.94494739417669","33.93811347857313","33.22373493975908","31.404519568641703","31.966867469879517","32.225058823529416","32.885675258344236","30.526835138387487","36.40598719718839","31.76169290440339","32.68425584255842","33.74712212212213","36.053066037735846","30.842523158359068","29.433727407070602","32.98205383848455","30.530950712450377","34.1051071039574","32.458387670420905","30.398836927550295","31.04699248120302","33.29831097863886","30.796279123681465","31.862697448359654","33.74741748551274","34.019382671041434","33.256792657891594","32.83156565656563","31.433908045977027","34.25052880428021","34.69561594667352","34.222193481634775","31.114071454700635","31.93207046332047","32.75335939408747","31.84849006774602","30.42703209182481","29.993682843310893","34.9015032125106","29.996729651162795","32.63555276381909","31.293245469522248","31.49267707082835","33.913382988947625","32.70759905011873","33.641653628595506","32.29549154665","30.850654026161028","30.596513217866935","33.13973990246346","33.07305336832897","34.15109890109892","34.06235595390526","32.81635027556647","33.097671880683876","32.17450073063809","32.85305993690851","32.09214791691682","32.592767103169734"
"[max]","62.814488664007015","63.79122570713871","63.9232488822653","63.162568663353426","65.12097491549545","62.8066291046747","65.12462060346363","63.104327827723154","64.12577885241323","64.24094964619015","66.5876525738546","63.829787234042584","66.2162056706841","63.445920213272416","63.23019186797893","66.30479742329204","63.04895428465667","64.1539349422875","63.210471567267675","62.73715487292011","65.2134971880858","63.97433679354097","64.90947578727045","61.63974627909298","62.65694045377986","62.52561623972933","64.02099011696434","63.83823793289075","63.36989946777055","63.32800734618921","65.68725965557596","62.506750832894966","61.733118322918784","63.37739662141158","62.4597706929498","63.764753608335496","65.94770845951953","66.59125126227846","62.484079173838225","64.75757709640368","65.38129629629628","65.65133228112526","65.33774522402123","63.38556338028168","64.58194741243148","63.37648835969435","63.60257585479886","63.62644006474338","65.1853846153846","64.16709904567779","65.02449754561454","65.66715328467151","62.21889354903135","63.63563855191521","62.494242733772914","63.57210948560643","62.75693712680015","66.80395736701867","63.00628212450033","63.80641330166273","65.45702938840343","64.29079966408511","63.41146942500768","63.723928052325604","63.961283086585894","63.858042635658904","65.39667797821038","63.74500241429263","64.34166143356961","64.95941868651308","63.917552413456846","63.570507960576236","63.12094594594598","64.55104364326372","64.47064235530277","62.463862224731834","64.53144907668738","63.023345552768674","64.44784324781499","65.21976850441665","64.92125273262997","64.0323998364677","62.3601466992665","65.80548854041011","62.896276859094975","62.22068868719001","63.41524490919096","63.6223409375301","64.51450631726725","64.74213665943599","64.16909299875493","61.30690205465793","62.99791730163566","65.26580902337375","64.72713953723348","65.45545374792863","62.725702441271295","64.14716930507113","63.739820915695205","65.43804545890475"
"[mean]","57.0452450566169","56.763490415914255","58.11246479410546","57.27297575450386","58.046304469572846","56.20156988821817","58.3570473370224","55.828432530330616","56.81543984264369","56.848839459741676","57.437319513296785","57.78168186543036","58.3650621896039","56.689070535635146","56.146028732513095","58.454980637254394","57.28603730848759","56.76946025502843","56.738549988569666","56.501203869092905","56.87180264793516","55.621227452215564","57.215014100339616","55.78046265750964","55.60850316647904","55.88919872905725","57.30307118638574","56.56451893785451","57.48721446886798","57.32011256324529","57.755649072872195","55.86015267269168","55.85261561792659","56.037925964094924","55.9261187988653","56.885963545540676","56.072507578808505","57.61374593208622","56.98765853736678","58.16167975677002","57.616538794735824","56.060382035250015","58.8669209573941","55.76560384639746","56.13981955132603","56.69997617219129","56.738611457354764","56.1513071438106","57.831170355678196","56.152395112567895","57.31093704931823","57.74135809121113","56.12986234168232","56.22831404992894","56.69155593661464","57.03879321776378","56.66106201439359","57.67100239000031","55.953382769523614","56.89445713765329","57.472113518988614","57.4335921412159","56.94761493292869","56.50626376986422","56.77203083525507","56.48712642750088","57.25709772285992","56.476265043577236","56.99596074880602","57.3076521409387","57.094229310575365","57.68981480777667","56.265865526354744","57.645578307573054","57.49908954351693","56.578044933469016","58.00340027427601","57.20001083970459","56.78685768886761","56.92536780109896","57.67640722794952","56.843672173611466","56.39288813013615","56.88970526281748","56.532357550409095","56.325324177078116","56.85340952276206","56.81608680459774","56.21413027202842","57.75003592317822","57.50802780853275","55.577812749040675","56.01703890574369","57.17345761550166","57.84329748890855","57.215329211269705","57.34773719176633","57.27759741669455","57.00103666665667","58.100907075888074"
"[steps]","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500"

"[all run data]","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve"
,"33.16742216390315","33.35919435317027","31.895774315391876","31.424022735181545","32.73089595741982","29.76223091976521","34.519427535293346","33.618306499701845","35.29356184021899","32.86745820208385","32.69347008132057","31.254468485418627","34.222727855403136","32.13407494145197","30.738551906017733","35.588387340814535","32.852026007198404","31.247853698694612","32.84235294117646","33.416884735202494","33.52075746540425","33.03762899572111","32.87548370989887","31.9765045342127","28.97134767836917","31.717562254259505","32.85278842586868","32.336032893097446","32.09329499571759","33.165970515970535","33.948435544430545","33.12576457371113","31.42538338292521","32.791854927341575","32.85077072460251","31.501492880110263","30.88016528925621","32.47891603621479","32.89251893939396","32.08627133424693","33.61023232822538","32.94494739417669","34.410487804878066","33.22373493975908","32.88018545632014","32.01857059168131","33.43805742211362","33.256532066508306","30.526835138387487","36.40598719718839","32.642401569974254","34.205411823522034","33.74712212212213","36.071207828998176","31.399761336515517","29.433727407070602","35.10181112548512","30.530950712450377","34.1051071039574","33.15704625045285","30.398836927550295","31.052945385165756","33.29831097863886","31.494516392486318","31.862697448359654","33.74741748551274","35.12713139418255","33.256792657891594","32.83156565656563","31.433908045977027","34.363547280744754","35.25009686168155","35.21486709907161","31.114071454700635","33.1226438039645","32.75335939408747","31.95701902239346","30.42703209182481","29.993682843310893","34.9015032125106","30.961353816610668","32.63555276381909","31.293245469522248","31.49267707082835","33.913382988947625","32.728730822873075","33.641653628595506","32.29549154665","30.850654026161028","31.67521160822254","33.212547051442925","33.07305336832897","34.18709995076318","34.06235595390526","32.81635027556647","33.097671880683876","32.17450073063809","32.85305993690851","32.15023866348448","32.85053204652315"
,"32.575916538960286","32.410112359550595","32.7008343265793","31.303251121076244","33.14676430091376","32.61996540647394","34.70397317474376","33.73748773307164","35.76085271317831","33.35641275249452","33.06846718787019","32.444900080859405","33.039468897781035","33.39943325696371","29.572105817628458","35.1267409470752","32.874985388661585","33.17234646787362","32.8170136062333","34.009278088459595","32.75380648330061","33.276595744680876","33.702649344032615","31.642873983260642","31.048815382854528","31.033527343276333","32.13653962492438","33.35368314833501","32.923866348448676","32.678461915859216","31.542826552462557","32.15732891018557","31.17105263157896","33.30430676237249","33.85973473473477","32.62419298039678","32.845182642804616","31.507867240319612","31.654061624649863","33.53374233128837","32.15730536793459","33.67283201940579","33.93811347857313","34.44607224046476","31.404519568641703","31.966867469879517","32.225058823529416","32.885675258344236","32.54055023923446","36.69627488760437","31.81438935912938","32.68425584255842","34.54834219185016","36.053066037735846","31.676079734219286","29.511464538608507","32.98205383848455","31.143277607723107","34.8028314497509","32.458387670420905","30.422358015816","31.04699248120302","33.84166054371787","30.796279123681465","32.988564995852585","34.810288988540115","34.019382671041434","34.23237319974952","33.78720944383598","33.58022365382276","34.25052880428021","34.69561594667352","34.222193481634775","31.77059822837036","31.93207046332047","33.95701809107922","31.84849006774602","30.754011921137096","30.27270050641858","35.40727408142998","29.996729651162795","32.7298387096774","32.572504053741035","33.965545171339585","34.88628113656277","32.70759905011873","33.80419457173073","33.378271604938284","30.95546558704454","30.596513217866935","33.13973990246346","34.617608667275825","34.15109890109892","34.7327906678631","34.0255301504561","34.725272007912956","32.54485131481934","33.53422194668319","32.09214791691682","32.592767103169734"
,"33.333700198106996","35.443283582089556","33.31754503002002","33.690677529132714","34.40601195359194","36.45385347288295","34.252684447523386","33.964009378663555","36.105168269230795","35.799605476908816","35.12712996992986","34.6781894365421","34.172886937431414","35.44205909510617","32.14222446462611","36.22699525209136","34.85572940635067","35.66969696969699","33.28748615725361","35.89752906976745","34.53829887218046","35.71186133591012","35.40540376442014","33.28668769005517","34.181965793461785","33.269286142771456","32.94139928698749","34.12489547246447","35.200534759358256","35.1315233962707","33.044005313849226","33.715715773637314","34.04919152812574","35.05547355473555","37.37666707451364","36.369204545454544","36.426580796252914","32.65480825958706","32.610716662968706","35.22632899840293","31.692703258633728","36.8654661016949","35.01996823235761","37.43590214067278","33.05826209157983","35.527310221825886","33.40917895189928","34.27883310719131","34.63144070638202","36.812086295660684","31.76169290440339","34.22948612899451","35.36729742843281","37.08425157855637","30.842523158359068","32.30672975814935","33.88425103611607","34.90342075256554","35.32365839584536","35.25363967242949","33.360027535566815","32.61140495867771","34.80477398523986","32.739384407998216","35.75178970917227","34.6768889925373","34.52170227195664","35.23797302136806","35.5148836168308","36.00935502614761","35.036223347861956","35.99368914532997","35.96180598683394","33.059596646272404","34.39870715217649","34.96522957008889","34.89904679376084","33.366514360313325","32.67946690761237","36.924152642806355","31.186096071881096","34.0731517974442","34.75797549398393","36.59288963370844","37.58345410628019","35.34531045167442","36.57064665387654","38.960268948655234","33.38286136699646","30.74766935985083","35.16159962581855","38.32345310675834","35.97701848249025","36.70639884532116","37.24139472507824","34.07708002720474","33.03928361714622","35.48442688652239","33.20288047176229","34.71910944083819"
,"36.10160066521153","35.846445445555446","36.60272925764198","35.82626380011621","36.41693917593202","38.918331114070185","36.12790947120025","35.99740394600209","37.60845150311968","37.14567101942282","38.197546531302855","35.84889537307212","38.96654080134259","40.09332355926469","35.07777777777779","36.174578005115094","36.860071103210764","37.79663069808413","35.55307470958118","38.37603686635945","38.04200602476846","37.889521388305525","36.53759398496242","36.221880064829804","38.370200904596615","35.606849636406295","36.31463258102472","38.16125235404898","40.164180741390645","37.09004843681199","34.86044807370186","36.23928182807398","36.04771382463691","37.216670641545434","38.861136783733876","36.404977375565615","40.20350836964001","36.27010700724888","36.970476592155244","37.88356164383562","33.75752475247527","38.83744307453073","38.11023155627355","39.668941176470625","36.85985574213909","38.43602949148868","35.47045523063012","35.19934924078093","38.12011898323418","39.50801207617277","33.94992886067637","36.53483450895281","36.86863194046938","38.56372433325464","35.77946202182781","35.812217194570145","35.317784256559754","36.42131463440746","36.18225013653743","37.89889746416759","33.87544046983452","35.28817631084185","37.59485424028267","35.578982154659634","39.46169116858034","37.082338117672826","39.62525734099038","36.832955832389594","37.033980582524265","38.530796112263815","37.22554957379991","36.72785509167215","36.05661501787842","37.48591549295773","37.24076623078689","34.605940130963546","39.03460941541647","36.64644264675378","36.51448798156076","36.89982130891221","33.96941267902744","35.70967920967923","36.780382479950646","39.42748351898161","38.97139903514819","36.56045368197566","38.381973795435336","40.57929007721564","34.1452385913732","33.90243537279169","36.16323990910076","42.228323699421956","36.65964548802947","39.30399556048838","39.336022904737106","34.030485885192576","36.37634469482505","38.29858808428712","34.80830601092897","37.93901923483413"
,"36.6273891724207","38.6695472378327","40.1667396061269","39.95841104065648","39.231254639940616","40.57884696905467","39.82280812546047","38.56015812994154","44.172813184280315","37.75982532751091","37.93916707982152","38.1176440591535","42.85224989955809","44.8966386554622","38.15032850140786","38.41491647943736","37.10182084554208","39.186437119462504","37.33461139896373","41.673898531375166","38.20243902439024","40.96699757102124","41.34039517014271","37.93144022591781","42.63553506326407","40.352512533519864","39.65411522633744","40.49259425493719","42.60512956107882","40.43173333333335","40.432442085927136","37.364413807401284","38.553767948852354","39.48417198204581","38.727888185193294","37.59023322130562","41.940494590417295","39.85233160621762","41.14761904761907","39.16912731317627","37.6090629800307","42.594085165126906","39.76402470406587","41.62377367100159","41.304869950193684","40.4915008291874","38.35239817282073","39.88833351642318","42.135805791796756","40.09558903810461","36.986454398273075","37.9128544814738","39.87207505518765","39.59670637701474","38.662250217202455","39.884929684530604","39.283412629757784","39.02860040567951","39.49613069647466","38.535472797253696","37.305880525934384","38.70416455053327","38.818376738834836","38.43733347543433","39.647935662329694","39.61041237113403","42.530198537095096","38.47093086554162","39.70739138981719","39.77962085308056","39.75975449364313","39.42710824581475","37.77248554913298","41.25973338975881","41.32067147931704","37.874597330878984","39.79035375990725","39.66262335526312","40.58440735263049","41.42738043001316","36.74685082872929","39.54201855906583","37.102324207208994","40.55749333333334","43.454923164484896","38.41311233108113","41.106379746835444","44.28722462083473","36.59497882637632","38.60225286463391","38.58490662312482","43.58211500974662","36.77294606716992","41.71030183727034","39.870392390011865","36.336609212780985","38.46654110347881","40.10182686319286","38.414875229556","39.87070151306744"
,"38.44205513784462","43.21924355777226","42.300257179597104","41.592585795558804","42.83244462674323","41.93562231759656","44.31047749552021","40.83907056798628","48.34970963995354","40.28526100307066","38.23990370443158","42.44572132156779","48.854635463546366","46.51335113484647","38.86264396594896","41.121108080142974","37.33141136850698","40.99979248806807","39.423339353802945","43.98956989247312","38.94712085185569","42.72040147480542","44.241322855271726","41.2122429808997","45.67417989417988","41.9609623241035","41.64458675205123","41.776014680483556","45.52333158171307","40.49643874643876","43.55685483870966","41.151928020565535","42.23521126760562","44.07402912621362","40.789710506342864","40.27408038488525","44.542803282324236","41.21374722838137","43.32249951634749","42.62145948072388","41.392234848484826","44.947732357128345","42.980561446026485","43.838996399639974","44.1816727352974","41.718139953949375","40.93745806575293","40.9797325976231","42.554571370393035","42.19863466196873","39.691073165459876","39.58917713822455","39.62850812407678","41.74066343224642","42.41682682041422","43.02659524035271","40.11265352461554","40.44787192502929","40.54495080269289","42.80608100887037","41.82829994863892","41.44210526315789","41.27538917716831","42.79792196776927","42.68203117041867","44.318867924528284","41.5991227185641","41.34118786313753","42.73594443919496","42.27720791876093","42.01038511466897","44.364748503622835","41.46178417934721","46.33610904847777","42.13978494623656","42.23038877386705","42.72231662418576","42.03970335990314","43.77290650617414","43.672909129602054","39.88190065272707","43.28935376967686","41.787441576915256","40.89034733441034","48.52319004524892","40.044147224456964","42.894689197344604","46.40890336590661","39.46563957024123","42.897325322221164","40.18397597364851","47.20112665593659","41.32805379570969","44.99293615157157","42.324157685212185","37.548221111437805","43.33368632259506","41.15847440342648","40.97193280884543","41.92989019531629"
,"42.73979802143442","44.68162173286687","46.64012809187276","43.403340311276985","46.4573898723755","45.06272943208813","43.35006625216593","43.31230412071968","48.79804359977641","39.649181809055335","40.1332207430956","45.72029856935521","52.12503728746146","45.162841530054656","42.32724690606614","42.98556159759988","41.82963234523935","40.196584671681244","44.506602702981546","46.574512680779705","38.73266780375237","44.47169429842301","45.059887066999664","45.13784016349359","46.50576923076926","44.33174926453949","41.51131155533884","43.03752771033465","43.95346277021617","43.24234955843091","46.67930118512465","46.25952431067143","44.73979480462782","46.31897703802699","41.11754720984513","42.684029185245244","47.31521616435262","44.41480571683786","45.84381084840057","42.28560000000005","44.12479825310927","45.55688501318193","45.506872157655394","45.408891328210736","47.860352324673876","44.032961931290636","45.440975609756094","45.86747519294379","46.16039856923865","43.008536182398956","41.10246384574183","44.29655776563951","43.63560439560439","43.0511446938085","46.51415042995537","44.42578199052133","41.37047522750255","43.27157715771575","42.40419839473143","43.86135549038774","44.27260246110038","42.61508413461543","42.069612403100784","43.65801308258383","43.81223420037583","45.617855283706426","44.843646864686434","42.97572609709563","46.379366255906604","44.383774568792646","46.3771565844071","43.563949907616475","41.68658621489903","45.994742215416046","41.61192320279266","45.09999999999998","43.66350733028297","43.970600020034034","42.342483792544556","44.05738379267791","42.45747464834806","44.59580419580419","45.4413856156034","43.26771972458486","48.51570113697892","40.43526252983295","46.48350369395811","45.41456434174265","43.8916993599009","44.48170505200597","42.59222818525144","50.52773006134969","44.35314685314688","46.06098854476032","42.699355999621204","39.19645487577337","45.440708843988084","43.88702391951547","43.33870299388793","44.475816928150316"
,"45.47554885027575","45.42502029220781","46.943375601224325","43.49620972836387","48.79396649193133","47.34507042253522","45.36835391366469","45.23593731727283","48.106277832084295","41.60033276192395","43.9043067015496","47.26820713843617","51.681196416530234","47.407965194109764","46.38794102159033","46.43185899253382","44.71398106730468","43.334721065778496","47.223027207338696","45.93130239214883","43.366423357664246","49.52175028213811","45.15015377855888","47.389334489486224","49.599351351351345","48.60309040590405","46.52351160443997","43.30338673697019","43.07982934100956","45.34407484407484","44.7668163623938","51.02329158426722","50.347392724405886","43.57267573696144","44.092810384999446","45.55215070321325","48.72004806041881","44.3591825613079","47.155501089324645","43.56053832541681","45.721353412491574","48.81732948691533","48.416334661354576","46.162921348314654","49.677089159861296","45.68024898001884","49.16689826302731","49.47822580645158","47.591171319666195","46.955779285793774","44.632067281606076","46.590274158240426","45.753533767107946","45.537655458314184","48.03972572921203","45.17714787755481","45.271596051007855","46.87081070001023","42.176320620028584","45.767218831735015","46.80237733940313","44.37900070231764","43.59797332773288","46.19776272577998","47.03922062229385","45.1691616766467","46.32018442622952","44.28458026356751","47.1481379563383","46.464397377710526","46.79449873723509","44.96092701558795","43.06055244835065","46.364168854776814","42.377917217084985","49.693259192010935","46.54921700223716","45.84970355731227","46.48022481265612","46.10433631921823","42.59086980010805","46.322158867479374","46.237615236551534","44.135618102662775","48.3584136397331","44.583010401794844","44.87212772306774","47.939311986153164","46.45029208709511","46.54510380304977","46.63620395463216","50.58001470408039","43.82829775588397","47.82560092369056","45.61854977939764","41.241845386533655","49.26997633269469","47.860012554927806","45.11932050757267","47.483102605863166"
