"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-5"
"05/25/2021 16:38:23:144 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"68.97176308539947","72.33855358085519","63.21241830065364","65.33239801424561","68.54955183493992","66.83279352226721","65.24666259044126","73.62448424194541","74.70379637618642","61.43852190974494","66.2667168541316","65.01661347850575","61.97840321047632","68.8660823099278","68.90166512488436","63.601018596392876","66.99301864696872","61.89698807780802","64.98823148348087","67.65652901785715","64.60816264756329","60.49552743536601","66.41724470134875","67.16513885144248","68.0763487026321","64.97882528197492","61.24706076255357","67.98576118178096","71.06562712523075","63.11062443845462","64.15562913907284","67.82290794979079","70.86617915904934","66.9050923798143","64.40497478220996","67.96212827686244","72.26819923371654","70.55767301905719","64.80937272443559","62.818187787262005","64.7906180696172","62.34163794003971","62.1288732394366","54.0535620743845","68.23927233168132","64.78669006735605","63.243267169881676","67.65355441876875","65.71751133898636","65.64193882840844","70.23145717098784","62.34112347641763","72.70867822601724","59.8728094653421","68.97573617099347","68.04913395421714","62.682973178412446","64.01868337823588","62.62256736526947","67.8272998508205","65.38554405769834","64.38673318551369","65.62141941000425","66.51108695652174","67.7545096413021","59.34754458832152","62.07874277045605","61.74755859374997","64.7550762608777","64.59651932521886","57.73702623906708","65.00497206174823","61.49832154417938","68.74883675843354","67.78217391304347","72.1022237882703","61.16919393455709","59.244420184376516","70.19487593302405","69.28374497415282","57.7746395651146","63.73682116570524","63.504495825305085","62.58504881778613","67.52896688086996","72.13992484734612","65.48570110701107","65.31589586825756","71.41799311179376","70.99097154072624","61.61216413247238","61.64443472556311","69.40079765288343","68.25291155177838","62.19333891914538","69.23327272727278","58.392319117335035","63.41762217521986","71.40224012576141","73.854884673613"
,"67.64588566261428","70.92224696009583","65.4597928723728","62.50927373137436","70.15262076053445","67.03311376179452","68.63514344262295","76.211424790472","73.33028438383506","60.00731040286104","66.05936928303855","65.76584176977876","63.96561348077935","68.52083715806869","70.09974021154207","64.97415666635169","67.53296997855608","64.89895711397256","66.39091699261193","67.5022626660108","64.59932054356511","61.839467417189866","65.21036651485578","65.11577166652206","66.61386507640702","63.41756118505796","57.128077527501304","68.91781836130303","71.27736566809317","63.85863996273869","63.984848484848484","64.85508982035925","71.00557014763162","67.14164538489604","65.51732983696274","70.16820131840535","70.57786079433737","69.2279238219256","64.35659501463314","59.01541138453892","66.89271663472209","65.0440231362468","61.707543302244524","56.02203207114947","67.42665036674818","62.16673117863365","63.84415524694198","67.41960067742225","66.93171806167396","67.1526315789473","70.61813008130083","62.577498945592595","72.0614638447972","62.42520045819013","70.81777067153955","67.94793560114259","63.31534615802629","61.18885915021745","63.5099431818182","67.05898084216665","64.1393789696542","64.23635514018692","66.30350277659124","63.47638141272111","65.76455514555145","60.484346559883505","64.71861222925054","61.1783486783487","64.23278133232965","64.51391248937979","58.54569813894577","66.39871867345015","62.16239060064742","68.32604622111181","66.60794743429285","71.04209413423128","62.41678607983623","58.509140550807246","68.06844862714668","67.52405362776025","55.9846654275093","66.22604655809772","64.24705291053644","62.92386495925492","67.5235765994913","73.76199400299849","65.72443890274315","66.02061295106274","72.86090085038784","66.62188982476522","62.437156486570544","62.144733984799146","69.48757092677651","70.13118838121488","64.07291777470478","70.64488302773012","59.55217109526895","60.33041770796142","70.36941287878791","73.39497041420123"
,"66.85178959857625","70.48161256906074","65.84620399157558","62.928004179728326","69.1343586276829","65.22323411816967","65.49804381846636","73.63467073702574","73.68450244698208","62.4248168206435","65.59868588384914","65.9968176367494","60.0453471196455","64.44683733532653","71.1821676702177","67.71289268901914","68.59131610857195","65.85943022384059","65.1331780647893","68.12022123035125","66.30857719475273","62.21652452025585","63.08265412748169","68.76336633663367","67.0400403151915","61.422836175264436","60.46273697973417","67.026079212959","69.10903441239218","64.2507559897651","62.62829190904284","65.23604662649409","74.745541966203","67.93284260268995","62.15789473684209","70.63787753413325","70.5809938374254","67.77142235754674","67.74894247038918","60.50827689992477","66.38365184671751","63.641365202411734","60.8877163148945","57.708616780045375","64.64220612292591","60.88810875410817","63.47377495462797","69.11103621820791","67.47145247307334","66.18840579710144","71.86127025699786","63.48918862181172","71.19526115530958","62.051959686450154","71.50165578143687","67.81090304515226","61.559544658493884","63.246848266546635","66.88059485994799","69.57903677058353","64.68611490389662","65.67587468342556","66.79402192531688","64.48806629834252","66.01222963412168","61.74181511795861","65.99401054144704","63.227608494921526","64.38658251519401","64.8740923918762","56.8466692374434","66.51070188970306","60.19239591696297","69.64973040232266","63.320984428885","70.63045174377783","64.61546477699041","59.59915314043756","67.75194431108976","68.00487252682348","56.711423899077275","64.47911787665885","66.85897198853655","63.800820524673526","67.78134645061725","72.7931162102147","66.90833627693391","68.1255032206119","72.43470199873381","66.89204771371767","61.25989189189187","64.44509460789675","68.95966296163502","70.02296594887027","63.51626784214946","69.27114561027835","59.55143040822886","60.065268065268064","69.78274641326628","73.12939709297325"
,"66.07462090981642","71.01655973643139","64.99513256006628","65.75767647989868","69.19021182097714","66.11623811201126","65.48415337963417","73.70592099500746","74.60324985817331","62.413441531419096","66.36366095581604","65.07913433672991","60.73563915857611","62.72936043724233","72.28449541284405","67.84421507441192","69.3233277746897","65.70487546369898","67.18924936386766","67.25884789156625","66.5425384234011","62.9017057569297","64.00349219391948","68.78873882095276","66.51926712883768","61.800835654596085","62.144069714803074","66.4437916520519","68.36363191385213","63.787976473249614","62.168692372171044","65.58315440171775","74.6608525366609","70.91981566820274","60.8524795268426","69.4636454183267","70.63092528451263","69.48780806409474","67.17458557702454","59.790390316205524","65.18601637814865","63.527459459459465","59.13889700867194","55.944373808010155","63.96936691626961","62.440042394266676","62.37788718137484","69.9821939871153","68.48944988696306","68.51291079812205","72.64648900515006","65.44208289054193","73.0270555165144","60.592886665216476","70.77556357078444","69.80549469809834","61.35649595687329","62.54746209624264","66.97860912174896","65.65680136596474","60.41978840548422","67.98623590135729","65.96670671014238","62.50865569566146","66.47694928843457","60.80102635875902","66.40457908043827","62.38617631716221","63.26097649845144","66.39798087141341","57.84101248669053","67.06381060821708","61.95405534922727","67.592744353388","62.98292632450335","72.44735984354627","67.20761043108034","59.8875332485255","68.03827087051359","68.94220907297829","58.110411219396255","65.02246046376251","65.96028864482165","63.28945582079422","65.91026117668925","74.2704355885079","68.10790986973363","67.89692585895119","70.13891834570516","66.66642207220428","61.75372974133307","61.23092324805341","70.53293547518619","68.81417950079666","65.55622783225535","70.3440563179469","58.108392336526464","60.157488479262675","70.60623386204348","71.99508310851971"
,"66.78038701874621","70.62170650846274","65.04705757382625","65.55264238070804","65.11482011813135","66.62959673121333","62.48479680343043","75.37817522032137","75.32112327234961","59.11800020179599","67.09002456074057","66.91723940435281","60.82368315239245","64.78017654960661","72.43504193849026","66.43719806763283","68.94323583180986","65.36356055868252","69.85557928457024","66.79392462028875","68.554586038961","62.28747628083493","64.23965517241383","70.15875995970323","67.19732964186834","63.19943309444861","60.070036949949625","64.85115089514063","67.57222443294866","62.01251117068812","62.12668056279312","62.94082636497786","70.84471990915969","71.05283587542243","61.7411538012379","69.65702479338847","70.3405302661078","70.07851098384474","64.77205649836615","60.53594646271511","67.12298324138645","64.60486239530077","62.70173142742097","55.92734605044166","64.24019443513245","65.95894122551067","63.07456636500754","69.31635307378828","68.91722063944289","67.83557894736838","75.580383668619","63.23016389883858","75.30814880425152","59.5322304315237","70.88202652711361","69.17468048976673","63.2751465944971","61.17264976441556","68.03989336825366","65.67142290923505","60.06438385344553","68.70924528301886","69.1745650083064","63.67566992769039","66.80223655047347","61.624970719138","64.24317136933202","63.23631892853406","65.20887134231305","65.94165936952717","59.72220035426096","65.68825593204689","61.599610527558156","65.98834429169158","62.90640671374477","70.15692345801341","67.53666666666665","60.35335195530731","64.73910270040402","67.1093930080676","56.67946935465183","61.95064824453493","66.26855539464157","62.7851182197497","66.15343482031024","75.51332230797503","67.3454356846473","62.807431158053596","70.46611730043267","65.20370742489696","61.56998461876512","60.2698624056813","71.11398801538327","68.8216238956668","65.64928229665074","72.72444444444447","60.967091754025724","60.11515601783067","70.91287561633645","70.95134756737836"
,"69.25185675043238","71.67634818796598","62.036989523198606","60.530381445275054","61.43776704439907","68.62476216363144","65.83333333333331","71.19207370067791","74.46608411140372","60.32862599256207","67.50337078651684","67.4135309768149","63.481500304940056","63.58587231649011","70.7692307692308","64.93752377329781","68.1825483256194","66.44262897972051","70.52093634928983","68.49727520435968","65.83770361541517","64.80981432360744","64.26531969309464","69.8602579027492","67.12132320466387","63.07449494949499","62.23717652495381","66.16638290627391","69.21789727126806","63.59501505520244","62.56376632726528","64.02182239693585","68.2989360742945","71.63028953229397","61.109536815750545","69.6772311880226","69.83777413404393","69.29472905975476","65.64850415811642","62.46411452260658","64.08964143426293","64.51418749317911","63.462920529111585","55.50191302129832","61.953894458521575","67.88128534704364","61.77649637819295","68.7536646406865","66.90538872891815","68.67361693210397","76.43193326139287","64.19031011911153","73.23693609022561","58.891593621290525","69.83732588057852","68.19508579642437","61.07855116735764","60.70285846011985","68.35723544116281","63.18071933962261","60.53048264182898","67.88905380333952","67.6099595551062","62.27404053471323","66.04908220271349","64.18323130476536","63.49498680738782","62.778174037089876","68.81309692671392","58.87528525787311","59.44641648128444","65.90868360277133","64.6300783604581","64.03423019431987","63.96120251878938","67.30215734954196","63.54301515772222","61.93646797048832","67.84423407917382","66.4458898944193","56.87195961450207","62.87050428163653","66.85095890410959","62.79675264854909","68.41894006062385","73.20174357168021","65.52503172222856","63.28571428571432","69.77927411652338","68.1082986709952","59.61417157275028","60.68228298321663","70.91198044009785","68.80882047014765","63.720829511872","70.18485110056103","63.660496515679455","62.84032333645734","67.03694827241864","68.18544074521303"
,"69.23354767406812","71.73768462392214","63.26499518870955","61.966087122659545","61.00796738929036","67.33123605533244","65.55246126691509","72.36719429465997","75.39553072625702","60.07169773899249","67.3640429338104","68.66503190172365","64.27448907681467","62.686968576709795","70.25085324232082","65.76016260162602","69.41473218318129","65.86621869273063","69.72575648042962","69.99492576583349","65.34275497207798","66.28091383533919","64.66595658348548","69.70068928950161","67.4281431922843","63.95574792988498","63.16131097915938","64.6914028714755","68.23432487605719","62.5091284503369","59.9876370887338","64.30467394632105","69.38176586944793","70.10749347023327","64.31759455015269","69.67862745098037","68.80783748882489","68.93383101459116","63.3742219360378","62.32547110155563","66.91263980888257","65.76323287671232","64.41100750050683","53.44333249937449","65.25690045248874","67.33891660727015","60.334716261325696","66.62055870798775","68.36401394728746","66.54541792547826","75.87935222672066","65.05770456960681","71.94042301030176","58.79379238393326","69.0236471719556","68.46182733940094","62.43838542837868","59.282859117613185","70.15798675009204","63.37901210839904","62.039079229122024","67.0873477549537","68.55467009425882","62.99033526264061","68.28332998190228","65.18836385115182","62.75121993726038","63.175567998277174","67.26629599493714","59.50011474469306","61.03613871030588","66.41211790393005","60.73945885005634","63.880629732961324","64.81862488208786","69.90580210671735","63.71938455097339","61.37711037096587","67.21625974025973","67.37949995300315","54.989664223996506","65.44786456329363","66.91050185873607","62.12756395482832","69.28698743547291","71.0136567834681","65.42618650131172","65.53369928400959","69.9050086355786","68.07730723132245","59.55272952853596","63.33082077051924","70.45324981844595","70.25789364353969","63.45952236389398","71.88583435475398","62.63194895089764","65.40610438024228","66.72934131736524","67.2046922815369"
,"69.0822746521476","71.71754677754674","64.99758609591245","64.26104223169315","61.423374689826325","68.64384983304755","65.23834222006784","72.38256379619352","74.50803933812051","60.01258356272122","67.10343980343978","69.25792479771536","65.66994797510964","59.1376431760823","70.66639314369078","66.15605155909392","69.44408945686905","67.28523693803159","66.13072893932781","70.47452645329855","64.0604511134474","61.214160743575775","63.69202044025158","72.01624709873239","67.68100734522565","62.438064245223615","62.786557674841056","65.9610805047094","68.39648093841645","60.54897149420487","59.72446368825032","64.68992878942012","70.23252388179628","70.21608354159227","63.199808364333265","72.6212643095938","66.51110128696331","71.49460400348131","64.17979615670451","60.458719564948744","67.4120796744485","62.8788614298323","64.44258472380552","54.64894703254628","65.90912632164716","65.94320664045432","63.62693167460395","66.8412993450168","70.49236798679866","66.62494997999201","74.59167652859963","64.83178486631569","69.95110072082603","59.82033574160645","69.73093854551864","71.40588768115943","63.28824194460148","59.80488225157951","69.16703357182169","64.44033021145121","62.202033505426165","66.00879385769127","70.86471396667235","64.06684550531038","66.90906811114458","62.697017359897465","64.74352700418187","61.08393483192414","67.3726719197708","58.96574105429507","61.00048723445727","62.68715908074758","58.221043478260874","65.24036632969674","66.6321941503302","70.09703779366698","65.6312173820428","62.774443929564406","67.15802202325816","66.76274890723654","53.047320537002165","65.48285494124444","67.71060426540282","63.30349948198457","67.76680303915839","72.04504423181083","66.80986741757597","68.28394344373429","72.94649302507072","68.56311154598828","61.31588216458534","62.76328948798782","70.0340442986054","70.09302089673362","66.03548985268361","72.38601174586225","60.2633476125797","64.0792520035619","67.29604309094678","69.52906174542952"
,"68.2550879952807","72.96118153948129","62.8165401190232","65.07181729834795","61.97768948655257","65.97730061349694","66.08237216455211","74.32274703725813","75.46413704771054","64.12186902726089","68.70747217806037","67.49205310396411","65.03387048642197","61.55411408379605","70.83090540291352","66.0298786181139","70.34940411700974","63.879486665329836","66.1522991689751","69.21374458874458","64.95197740112991","62.36690249834177","63.084757281553365","73.8590062111802","66.34392853904048","62.15268456375836","62.49842057761735","66.26880750496123","69.76522135548576","60.23401506996773","62.7868777359259","63.30438666137357","69.69706322484096","69.3891595615104","64.05326382592932","70.9984706462753","65.9300620139777","70.99987085665087","65.26505450312209","61.03709717711715","66.67767799871712","63.70160035563458","63.752286120707254","53.874906832298144","65.93537564624347","65.74380032206119","60.35536231884056","68.34206196874146","67.2114837697362","68.7872123803706","74.55946030749922","63.77574850299402","70.04648900992024","60.8147950469684","70.25628454269925","66.8176070956784","62.95001649620589","61.634752616555666","69.36453535627201","67.59165768061955","61.64327152180668","64.68395196506553","70.49004219409281","63.72229493891798","67.6534265595557","64.30961204400694","66.40861498897866","62.45057193829363","66.35638251461478","61.06653013458163","58.597455230914264","63.418049134257984","57.09648722627737","67.09517561566409","66.43289976256841","70.80243366570896","67.85880898634852","63.33709184871975","64.96295168493707","69.46093672147485","53.406535801918366","63.258292919495645","66.48101936602755","65.83714685967777","66.56283177299487","72.98275244153756","68.09292657219817","69.73556201550389","71.38548854885491","68.87142580207423","60.86656671664171","63.21485986250663","70.35094339622641","69.72266087643105","63.15676333400931","73.49498522432168","61.51972654211461","60.720712051960525","66.5271189832883","70.61121575342463"
,"67.74625477332809","72.02704897017347","62.978721238037096","63.76516220028209","59.23505701926859","69.04548782720119","68.70149253731343","74.26373856867187","77.50642028150462","60.30379876796713","67.78554336989029","67.29154022988504","65.00307407045968","60.51750524109015","70.74463598019435","66.35114791117802","71.96225736879946","63.1833954126642","65.98016772438797","68.43596240670784","64.48235294117646","61.18627240528069","62.98340562897205","73.03509319539813","66.01693063899509","62.54665825977302","61.43999999999999","68.14722744781872","71.89772265148434","60.74436912311392","63.09411645774364","64.77080166210604","68.1267901470307","70.62916263948681","64.43088383555502","73.7738827801876","67.98958021736969","69.69707460619695","65.83578560168155","62.466222111429616","66.49158957106813","65.22974774974996","65.13088952071485","56.810774367535615","68.88184454109512","63.345516201959285","61.06318522792846","69.27343678685536","66.33863790267966","72.00082730093071","75.46714952901138","62.73285024154596","68.44142589488216","63.50054484036177","71.81498667646791","67.78496091910722","62.40796881766996","60.09234022556391","68.40856031128408","64.01887871853546","62.04719688428823","65.0053851770719","72.01344086021507","63.50381429816912","66.72082884295088","62.68398025577743","65.5308231488138","62.74639634968374","67.5662592754256","58.38719684151157","58.89191169287878","62.78328559549109","60.254424778761106","64.91986027944111","67.73999586392307","71.10681140205503","70.08557314352493","64.82492702860475","66.35060167244542","68.14443349753694","55.91511387163562","63.03656164916376","66.93604872478112","59.75812712275594","67.16037735849052","72.1044487427466","66.00816467341312","68.68787023977433","70.25024718212381","70.31833993622573","61.64943253467845","63.95128755364807","70.6341071428572","66.22120329936922","64.88490022629088","75.04146122814882","62.376733595528904","60.44199810606058","67.34554435068944","68.6699650756694"
,"65.78674626266681","74.12270251872025","64.08155644550278","62.96699451484774","58.90617045107422","71.6508600864686","68.55396389324966","73.4491289844329","78.15085681799718","60.047391922062126","66.13187929200114","69.17524588657042","65.99251135375395","62.011664236617364","74.40488846701471","69.71023818670767","69.97520842474766","64.33968052985296","66.61242958168523","69.51358469642366","65.16649637273935","60.75804054771256","61.45417365771811","71.3452359428675","66.3444096230067","59.57710815765352","63.581174246636266","67.30521285838392","69.12005327245059","61.60923556606816","64.00885490038236","63.03376375952584","63.1189858255141","69.34112309536039","65.80124575311437","73.40264679038647","69.37966170776441","70.15764304013665","65.91734725524654","60.26300784034216","63.943083947286496","63.304173875432554","65.88014751075602","57.42101265822784","68.14454148471619","60.9184161297028","62.908989850169164","68.0719494841693","67.58503830117326","73.09162676988896","76.52009614626839","64.30944928103297","67.99344166014097","63.17995701235894","70.37886833913203","67.71061979994391","62.45979424732309","59.70034622042701","70.34948343427153","66.22826086956525","63.38589425857084","67.8530604719764","73.04382003679545","66.39879912663756","67.95882003563652","62.67259905977167","67.75318895108744","62.079684953829485","68.56657371906589","61.41802898550722","60.69197935278937","64.18500790036248","61.239483138254734","63.02695976773123","66.78803856583308","68.12415884356567","65.63084009651236","63.58994827973916","67.04905030265081","67.22997887459196","55.72440036900373","62.87948072079055","66.62554647405435","59.830793953100795","70.64262916417313","72.7087912087912","66.30074974440534","67.48859697135563","69.25854746230623","69.96049149338376","60.132621795526504","63.18440209827641","68.56557692307692","67.93207584050039","62.4544332441884","75.4825389755011","62.78803096882192","60.10255808495657","68.78564049586778","70.54629863036719"
,"65.26660800703915","73.45698744769872","65.39543829233936","64.06934237799133","59.4754679073702","69.77615526802218","70.54397394136811","72.38389547813199","77.74969833480816","58.854882791968905","66.18948937397823","68.15624414903577","65.22116198176181","62.96149048955411","70.52448091395414","68.89043224409083","69.92509250494797","63.00455235204855","62.00279720279719","70.68744831388406","62.221612473074195","62.62215503023638","63.65039164490858","72.08965209634256","66.47433782421409","59.73896375464686","63.59236156708252","66.95112520636019","70.02835002835003","61.53350457895913","65.27392871445734","62.62301957129546","64.31160153877302","68.87733615221993","64.89884968476935","70.43846639318397","68.88470011014317","70.44855332990927","66.20454545454551","59.28617096850581","65.62422294805603","63.66172072693814","65.55341276252021","54.13900264996388","67.87110662272772","61.0165250236072","62.948367000188796","70.18466445063336","70.52406679764243","70.37125632049788","75.70888226033638","64.49189423911992","66.85490665390138","65.8968358602505","71.80865998176843","66.65338004165876","63.36566851638574","63.23312589755862","68.58421596486696","67.38198093014205","63.69690839298681","69.00528233151185","73.84232487566389","63.42206285593757","63.61493297308532","62.97960540900025","68.88176953593506","63.71425323937257","69.80919317982071","62.67761641309358","59.85345657616021","63.128710508733406","61.176875072229315","65.6858444585717","67.12885572139301","69.01261146496815","62.123032407407436","64.6142154671435","67.36338289962825","67.53496035915562","57.381297046902155","62.90527485267125","69.14574426739217","61.15766738660906","70.42531608350482","73.05965909090911","63.33684456928842","68.8721537887271","68.63592946362967","70.21391203255179","61.28952709559567","61.62393517556618","70.02956963481263","68.28712776176755","63.3447012692189","74.44605403483823","63.23841336116911","59.61594877764843","71.83752468045309","71.02067983924982"
,"63.8568991256131","74.65546357615897","67.08556901774125","64.91212064792398","59.40266500104101","67.30873292258235","71.95879120879124","72.62076944015966","77.7825525040388","59.23756270903016","67.65448871819493","70.29278187074509","65.64489489489489","61.29687663766899","69.53760096555567","69.45169443924362","70.1939236111111","63.94830174516794","63.476911296972574","70.03867151956324","61.93555916379135","63.988072991095976","60.758566663297266","71.87587088808536","66.85766975600528","56.79332710061937","65.15953478165459","67.78138192470061","68.03563001415759","59.89581554227158","65.98214285714288","63.66708754208756","64.88112486165608","70.19646498980286","65.8335164231572","65.05898506151142","70.52712441197079","71.02839116719245","67.40287924366137","59.86420345489443","68.52953447518667","61.735433070866144","65.28029625211252","54.45487804878052","67.57286511529956","63.27144073207066","63.004653760238256","70.63592750533044","69.92910037025918","71.79895701335407","74.45300215982725","66.9977707321906","69.82510856691673","65.98262799004219","70.44821317726343","68.28647789656165","63.11906718717897","63.06874486321476","70.23604852686313","66.97163525604411","62.350438110585124","66.92102028272895","73.94568148212579","64.48200083717032","65.76627773726428","63.74582148948271","68.62624886466844","61.93537641572289","69.1632395225233","63.73269362577112","61.25108916642461","63.8511094181507","62.29455151082557","67.573501376827","68.42912524850898","70.2228874734607","63.29013203613624","61.65191021426144","66.44472928630026","65.30554699537751","56.6799840419469","64.62243713733075","69.88350734725447","61.41117338857071","71.79454978655811","72.30796533603764","65.7798715967186","67.31348064246586","69.81490663572106","71.13181906425936","58.74541467304626","65.14276636305863","71.27423110507424","67.37455899647189","64.30611180642471","73.49893824101925","63.22870496796554","60.46267532166454","71.26246481704872","69.09272494044345"
,"63.110597854943194","74.34065001212716","65.50385697904723","64.37687715698164","59.84316439522999","67.4639705882353","69.35224775224769","72.05415799475163","76.9973927670312","59.22928946522345","68.87695576588759","69.65684315684317","66.14614670380686","59.46254173622705","68.8125288950532","68.60007385524368","70.87937877480587","62.36875639475397","66.72602089268757","70.09646128974316","63.3482892849826","62.85613182063749","62.13254132231407","70.51726451382058","69.59586099180008","61.75386286817966","65.64942528735632","65.83181466517668","69.40657993966818","60.09779403734847","67.12269631410255","59.488445490531724","67.75978947368418","71.37315958707057","66.82291894253875","64.75916547396237","69.57072498029946","67.31365364993972","65.08700276536914","62.21397459165156","70.34605234220363","64.18870056497173","63.885345077920775","53.7363816850726","67.50375576778623","61.98689017837955","62.55727923627683","70.05700325732903","69.231420233463","72.96857142857138","74.10961522126905","65.01845751380677","69.3242083456644","61.143372982158056","70.59983982915102","68.32748538011695","64.1891286644951","64.31903994474501","70.16543199241967","67.83162441849429","63.412024353120216","66.59004359818485","70.7778610694653","65.09696513129572","62.98612630532073","64.13419913419916","69.25443084231681","61.71615071058724","69.28458207016021","62.05655909241107","60.82989395242189","67.0439953019477","61.441387698366746","66.55533805946463","68.17710275787611","70.55583669268378","62.99345534576627","62.39169675090255","66.72439024390245","64.8398196006891","56.0123534099966","64.59891283245972","71.41144055398425","60.38238078333926","70.93810078648414","67.63476923076927","67.37938751472323","69.17321295606848","71.44784820860714","72.27814440993785","59.80571340014468","67.91988539898134","68.89888962077728","66.36444756366551","64.73095091394535","73.5965834999565","64.97948580610603","63.34899975897804","69.89930151338767","66.1823871906841"
,"65.96024018175919","74.10440521628503","67.38272396835576","66.02118845824207","62.18233143348749","68.35839985486214","70.52814946971954","70.26956055734192","77.89409606404267","60.7822623757083","68.81630815881738","67.59635439878775","68.41757827235006","60.84046461372233","68.50201438848923","70.3040144967939","70.2888729103002","63.3548266166823","66.2917172698567","70.59286412512219","64.66208590239313","63.90012907389482","62.24164696206437","70.12146892655367","67.2273589378853","61.697497343879135","65.84276315789471","65.43903724525643","71.27092636579573","60.274816277284216","67.18759730150495","61.70000000000004","66.6902672923893","70.26608732513778","66.94658211521923","66.68563806136055","70.21403179618844","68.41310319567806","63.84580917237747","61.70752441818403","69.01174407482198","62.83750724637683","61.63858383014325","50.38761810044755","65.85864583333333","63.943506493506504","64.04672853828308","70.57777777777775","70.64289888953826","71.45531039640986","73.52833737356855","67.69453650698","69.81064676616914","63.79961005199307","70.93764956128689","62.05840174067847","63.39874188311691","63.59866334390574","70.83886357775295","69.23789443760067","64.10385890865243","65.14509911894271","72.13765754951558","63.987697623285555","63.87805730258559","63.26417582417582","69.91692993867314","62.23000548546356","68.81513434629578","61.555132431510785","61.04865900383146","67.21580370942809","60.11424296828249","65.62261636251792","67.20689826302727","70.26461197339248","63.95293093441671","62.94788035533573","62.46993464052292","66.35343843999587","60.18680922633351","64.93258971871971","70.5835152320395","59.15657030980075","69.37278761061947","66.30267033182801","65.96968139773894","71.29802312569936","72.59616200169636","70.33400442923293","58.26974404939748","63.72631526405115","70.98866882498568","65.81014704348735","65.19387965734337","74.88163212658013","65.12396564365771","61.40527661552768","67.41659341732596","64.75519771708115"
,"66.39920424403185","74.36588419405321","67.53318676716917","64.76315789473684","63.53371150729336","70.29671123960969","67.32471318412638","70.96292897779408","78.70721914065729","62.91039775183744","69.56987154534839","66.24569873595503","69.09790856931332","61.7436884895165","69.46948356807512","70.78546442050997","69.60435442557633","63.63423691050879","65.7707721236338","69.80274591588463","66.28118717596018","63.47277409860192","62.04047716150078","70.19878183831672","69.33145309034809","63.01236007462688","64.79305971869958","66.24324080749824","72.15363233769912","61.328597001566344","67.3618881118881","63.36320449147057","65.91836012536652","72.14662681468833","68.65244033541174","67.43578087236733","70.70289147211089","66.54298490239445","65.84279312920087","64.22432098765432","69.2962441314554","64.54312233367929","62.478328494400685","50.89665787159194","64.63136168878678","63.26085575090025","65.50395368539961","68.41355339071221","71.27497844621136","71.17401887729756","75.2963797130464","65.77421099203617","66.73668512995312","64.3414725770098","68.93495162404973","64.7298459691938","61.46044194534874","62.26213109318008","73.36958413085092","70.0338417540515","62.60262693589497","66.8207373271889","72.79804869625282","64.7767561983471","64.4517892644135","65.15119334355155","71.36169623059868","62.33591297759498","69.84769017019799","63.20386612810155","63.25332348596751","64.80801413164747","62.186017786561294","63.596687747882996","67.44141839703082","68.18803381934259","61.14257703081234","63.19841986455987","62.0841752525758","65.11903307888038","62.01856716417912","64.36992342735293","70.49570615140485","61.76757075471698","70.41788650491274","66.490392394822","65.39037703995496","69.29692694761434","71.08875973366439","70.56276574205306","59.52042850024917","65.02365170231995","72.25410609779117","65.23987141545057","65.64060258249646","74.3609349902781","67.17998734711092","58.4580710298135","67.88742077035597","63.65628730600875"
,"67.7554318452059","74.83310163731849","65.85458167330671","62.8705230374645","61.90794034240103","69.96924969249693","69.47612531848635","73.11706906232455","79.00855745721272","62.97457809308824","70.65509214354994","67.55036349303671","67.59641277641273","60.88613344471128","67.62524498366776","72.90722822993742","68.68320235756389","65.60239324260904","67.28032518423211","71.07791528673523","67.4841386554622","61.125357873210625","62.149808583518094","69.82769400514898","69.61298838437173","62.571313918825986","62.50388749142464","66.55861297539145","68.7504681230495","62.17172336865588","66.33244897959183","61.39850093691446","67.04813399054422","70.55236866205975","68.33564124414148","65.65124635077468","69.93745247148287","64.89948119325554","68.23764258555131","62.925383542538356","68.88820788167358","64.60515649628465","59.371193371354785","52.44419840566874","62.471742543171146","62.06283367556467","63.65395809080324","68.49898138716549","69.12465413605571","72.46098149637977","72.35507609968228","65.53650005069451","66.88996423311589","61.81163287086447","70.23555495834457","64.7625148986889","63.49421319796957","63.645170234002435","73.17741658066734","68.5950965824666","63.587915319023864","68.06460936043261","72.2662414965987","61.03881691272474","65.33488535095626","63.93182301637947","71.26302763027631","61.604109876284355","68.07389520471834","59.744772176975566","62.96829692634833","64.50128783000648","61.50628171055812","62.69653242620435","66.76953668721418","69.97650602409634","63.50766152086912","64.00726269564241","63.3068356768963","65.6312568414767","61.40840965861784","65.85426311728394","72.05565984606717","61.13019589106543","71.31178444532176","66.43780241935484","65.52555980338612","67.92777416054321","70.70620519713265","71.20444533440129","60.72795291300881","65.15048543689318","71.8619047619048","63.43795698924734","65.69916675134638","75.37296144517863","64.7147529435443","57.856193142057364","69.63833598726114","65.80318930041153"
