"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-6"
"05/25/2021 16:39:27:387 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"23.308082052545664","23.309981147511817","25.086876375096633","25.486959265231707","25.59079243776554","23.245674579838425","22.132903362233016","23.923019900781195","25.18510492345109","21.614617940199334","25.708850014762316","25.101316044126193","23.94323550941638","23.415813171829924","23.805991087638233","22.75180812765543","21.861894443584585","25.12152738081627","24.39328184381512","23.114225775545936","25.36662868942927","20.67039336790303","23.69585857672485","24.27370767960363","24.652053698744474","22.656055900621123","23.597845307485752","26.08803277559733","26.903975325565447","21.855029399742158","22.41603691774034","23.411086057872986","23.22437917377354","23.136236064551337","24.1536874778987","24.905413075094884","26.292718245759204","23.919642147117298","24.88968303293971","22.523238925199703","23.776295133437984","23.09573731722089","24.939157824933677","24.363463298013638","23.160438077442127","22.711233879519725","22.455036718858253","23.39238495037075","26.486992898825847","25.346758794782993","23.023590929486076","23.08798211664219","22.479029979595044","23.228126819456946","21.956182972963592","24.23124864680956","23.04309868314094","25.695925704014385","24.276562554772667","24.097870218676544","24.330151859210897","25.37403856872143","23.10668958647946","22.69759116761458","22.95871503789147","23.07447713576746","22.891817189535583","24.289480907125963","21.90022165927803","24.67431754549696","24.29390460990731","23.78797206997523","24.55635919040745","23.025885486018648","24.3854106724978","24.351350842156815","22.256951390278054","24.721639730744172","24.81813096413294","24.7108553463665","26.371246928090596","23.552305394810524","25.318641639622275","23.737234270989912","23.686724376965483","25.20523129008106","21.106609749380343","23.565591896422582","22.15094697522398","24.137879843114252","25.23713675213675","24.84397875234825","23.982524953450742","25.018585649346917","26.24875529212533","26.230912025827283","23.647826446622826","21.53965807620198","26.11153554741761","21.879918871129913"
,"23.286120142201696","23.478998267898383","24.73185810030045","25.70403264522323","25.975434683138875","23.109626485050228","22.19727679497436","23.81368409199674","25.706816177396995","21.30158051244449","25.0415243381725","25.264546322827133","24.039702396628922","23.982093750987787","23.669166150615215","22.907586870664755","22.05513180375885","24.63171826925743","24.57284727925296","23.611798775442658","25.269880145909326","20.36792272074086","23.778179828432247","25.07653268371905","24.146507429523677","22.842644551232365","23.654908124574654","26.451733231548644","26.69482654499095","21.53242644732679","22.64799680471918","22.900109249817923","23.44359576968273","23.14582853634201","23.92720182613657","24.956903889567375","25.770350485210255","24.03456991268747","24.907543949479436","22.796655957943923","23.55355293488791","23.57800527571913","24.93685109289617","23.947219036697252","22.645011056758023","22.85528055602645","22.687866123120138","23.454704655464177","25.898679238860332","25.031950528214377","23.47163461538462","22.49212827988337","23.535343564923902","23.80693306374375","21.77038100574309","23.74558104550582","22.83207905241804","25.462375969386034","25.001390142625024","24.1314977407149","24.124351973456843","25.06735305129166","23.20100776474475","22.96256379264036","22.364500550189515","22.757439446366785","23.213543040120555","23.785529157667384","21.882979406945736","24.50994854202401","23.929095803254626","23.252991421523504","24.815933506070035","22.62313674659753","23.74605209378368","24.48328525704351","22.56595081858554","24.745277699464335","24.953127031595372","24.84303288384197","25.976802702330072","24.32584756948372","26.017270927518243","23.83762886597938","23.251579670329658","24.998628191472207","22.298383679399485","23.464709193905925","22.179492475656538","24.136573649664484","25.379252637376602","24.683215473538056","23.695982729491266","24.56638923025361","26.39819794649718","26.426972856372455","23.55332672940401","21.38891992551211","25.572844430807006","21.98062907556579"
,"23.734517611026043","23.81734612310152","24.17589155803664","25.631662345145486","26.705899635679877","22.953350031308716","23.174334287977565","23.978668917565606","25.50071827862965","21.450024201355273","24.962026425542362","25.58930803317805","23.90456217332388","23.615977166707587","24.071156307779837","23.152608886044405","21.72034752698376","25.14187263739459","24.47177455523995","24.04376269267903","26.10680315406104","19.792787165494108","24.657426027003748","24.965525818326526","24.42500542652484","23.410137344669725","23.844103288797537","26.220110994551792","26.400832132092784","21.912785186121482","22.698374087824877","23.14969185857932","23.711372688900788","22.8716694772344","23.56184239570303","24.89666503924587","25.31828672278035","23.891945109820945","24.38398817629281","22.81543361446211","23.8674981559713","23.389411465615858","25.161753819234136","23.484239650027522","22.41596279620074","23.629242244448207","22.97585179164127","24.256350214319735","25.219714367733598","25.206815968841298","23.624082902255125","22.751268709449466","23.398791198107396","23.857493589393858","21.23050125143746","23.790081521739125","22.834322227293487","25.397725299531178","25.435412361450304","24.075460561616882","23.57001633714533","25.77027343750001","22.67665140405367","23.42027519222987","22.390596799422458","22.60144115890084","23.392374627891","23.981663516068057","21.656992952231793","24.281953623837786","23.53462463602988","22.56563358032121","25.134593796159514","24.62566302868728","23.559376023881466","24.296279859529953","22.456130043086553","24.1339064717336","25.539782089652636","24.67568295498268","25.74566754935809","23.820266919486574","26.527925689267544","23.589386422422933","23.461369863013697","25.26600298994294","21.961721644028934","23.267169705861807","23.10170159647855","24.057471264367813","25.50869969170995","24.72849709698912","23.56036769413701","24.37095645071902","26.110998461753613","26.1233647305076","23.283965180605268","21.174123245733682","25.745222627158924","21.876297753952635"
,"23.763328290468984","23.86228224271703","23.959933734200522","25.989742027219172","26.825031833930527","22.789804073599143","23.6425226540169","23.750340931229303","25.25532903804854","21.36676149834045","25.579426942369462","25.310437536829696","23.62145549909852","23.4265002325942","23.974806904051526","23.559707527461416","22.29740228930668","24.928367130967025","24.778463476070524","24.113483590351915","25.831624754893532","20.067906028540914","25.179423041811205","24.985744111698317","23.879390937314685","23.587459982290028","23.734276578737","25.859496507183348","26.366828478964404","23.005118788390927","22.49261107690313","23.511291435210403","23.329581335516327","22.734735413839893","23.488321535089295","24.70237667982613","24.900837365729778","23.927143026518603","25.14019641043007","22.72363298376066","23.919183184781165","23.157424297701564","24.713993107484228","23.83003612592465","22.35094142259415","23.76993783006886","23.46935970499496","24.787657571405774","24.33368349966234","24.773008687547858","24.290798581218368","22.605121552801005","23.50667586738133","23.93039169419537","20.96973325350894","24.895716851343572","22.533263372129998","25.229244091647118","25.483388830028762","23.756050731019897","23.508542549722847","25.65190694281198","22.141034784581972","23.860237607812874","22.16890156024814","22.75457493629835","23.149701154545802","23.727020963331704","21.441264371321385","24.63967871935521","23.163356283910275","22.257880543711963","25.726951012208314","24.649524797902544","23.462211685857902","24.012379023182536","22.677740314689952","23.967439257259496","25.529649326907094","24.25209717213892","26.422746924958954","23.443192256058808","27.298478168971563","24.059743454577426","23.21880176211455","24.924627704411343","22.07170508534225","23.221039535526685","23.279222058099464","23.43930887986952","24.90532132623823","24.531459004211044","23.4408945686901","24.369561300783708","25.9497134279476","25.65698475673418","22.810915976528356","22.010095575669347","25.21493436293437","23.277531820697295"
,"23.730350335814137","23.859949817349918","23.540139284583734","25.73825928565772","26.387496398732356","22.728505193966782","23.982142282052124","24.04496367836567","25.385920482007478","21.070956966005113","25.39034473094171","25.085833058638244","22.920674037564943","23.84059962330564","24.356941217984538","23.37861915367484","22.04049390062482","24.29110668657707","25.16743031691485","24.327156011749572","25.899317173096613","20.014723966086343","24.79567481556488","24.741494440920164","23.574365518219192","23.57599419840119","24.246399024358084","25.806503667481678","26.11573236889693","21.94134244134244","22.851750456280072","23.829503641961416","22.772467701354145","23.333933910910062","23.44327768169144","24.133297521295376","25.00232476839714","23.658900653644746","24.655873172334488","22.708305939075167","24.28746656981543","23.830102988350493","24.851855520338088","24.93333333333333","22.874511417403827","24.15865024831621","23.638083749215053","24.12105708245243","24.107125925385667","24.472814591351987","25.27542357767077","23.918472906403935","24.695430480048323","23.703986981285595","20.501128158844764","25.27104042412193","22.105460136037514","25.19977249841496","25.40560941315772","23.19890358066514","23.492646110179322","25.29675658695567","21.927337719853217","23.84304940317181","21.81146348118727","22.238567956627417","23.526969640528964","23.000050735667173","21.436966003465372","24.705222128299052","23.317604269241773","22.25118840579711","25.59498151744877","24.842994247075822","22.93059139230054","24.003429663780498","22.618999866292288","23.533223967126435","25.601379806210847","23.999626335849342","26.27358047076996","23.511211232187765","27.276392352452202","24.564823683064876","23.07103267211202","25.036677492233835","22.076755963513943","23.476468561584838","23.384083830781215","23.464314339147368","24.843631980715156","24.36001448750453","23.32657949249093","25.174803996925444","25.814117097892762","25.874336283185833","22.470075660970846","21.88776284584981","25.363332896976043","23.373966708187076"
,"23.653383596349318","23.756604208262946","23.00699815837938","25.059369061193458","25.99999999999999","23.15040525131747","24.05075128383948","24.940393729493266","25.521487117526032","20.9826416984549","25.143792739767985","24.6874688501246","23.386921316669603","23.922769871572356","24.263452363741507","22.827514603099583","22.38044329338071","24.179806381617386","25.762801804192094","23.69856261527699","25.33039393439921","20.020149132760576","24.275883197367047","24.405294653310783","23.330325788394013","23.473896912680534","24.17044354057718","26.2823970402103","26.195908720456398","22.429898677657572","23.485415492724325","23.875991578630778","22.47678522194651","24.034090909090892","23.375895672112353","23.864158636026687","25.775297671314682","24.35520813351238","24.531088786315504","22.39697105341689","24.37421493982667","23.73230983712469","25.060255253750288","24.31180466096733","23.17889588917123","23.803030303030308","23.750841639712203","23.69798186230681","23.62797366185217","24.805780151178965","24.875746095285756","23.59815905743741","24.644751827767376","23.330101468697862","20.91063330224181","25.545634235271546","23.140085026892976","25.384864803367574","25.400548773658862","23.35248428791652","23.935730919347954","25.36300948868656","21.834345845085682","23.44160533017058","21.4173128892022","21.805651628596408","23.297232897770947","23.147038848139097","21.848416289592752","24.44263690380601","23.373897624203625","21.815877990979285","25.54228488973933","24.912902168569403","22.96370220060877","24.026653386454186","22.38030460817496","23.163218026023497","25.220963461931007","23.413458398345377","26.082932561923716","24.24241175416591","27.102676793972613","24.891262135922336","23.358861671469736","24.414562242741116","21.855500866938865","23.23088853656856","23.425374133717245","24.15217391304349","24.104938750193824","24.356606340193988","23.486656877453964","24.965645325359887","25.570129615723665","24.997892291810036","22.146400596792233","22.82742496370574","25.91803444100632","23.443500710918208"
,"23.63343719104825","23.195208666840404","23.889137300272044","25.27367503222383","26.292298274253742","22.955847759213462","24.129309805393923","25.416632431480714","25.441166666666668","20.592920189192203","26.495185917010954","24.72015531238969","23.315038060138477","24.145274512960874","24.115651481544663","22.883048943192197","22.868603453120603","23.870685945434197","25.63731809422554","23.54138524276794","25.876459871824068","19.63274336283185","24.049372399815102","23.664740365719627","22.594005976445782","23.196927689480646","23.871070171026165","26.07028152926158","26.027823425165135","22.78271416454623","23.408948769128415","23.870723416832917","23.280170780753654","23.728270274522142","23.049835326746404","23.580593732820223","26.119317980199426","24.174832628941175","24.245023409343528","22.409266044649264","24.26584487222785","23.594140882159316","25.32007645005817","24.649492400680703","23.180717734479327","24.14123181636193","23.923517542146723","23.053500061802154","24.0509939801204","24.759542583656987","24.580357764321008","23.670897832817335","24.014750172357488","23.306458563387107","21.10398984160931","25.716528607204772","24.178917832894562","25.404500184433783","25.268904362963767","23.247063025877114","24.00876604874125","25.516826923076927","21.72703639514732","23.62526455500951","21.650683728148522","21.57738294159147","23.072740491313994","22.730563182213892","21.572840821642096","24.110014279505812","23.301910570370598","21.576110335459052","25.978305160283956","25.08584423744092","22.954716324399584","24.22282719523634","23.100198277040896","23.924549039891367","24.910369242985706","23.586149982059556","25.331222374921076","23.900326911038466","27.379862001587583","24.451542973731197","23.419408435274782","24.376716917922938","22.04274809160306","24.0789664551224","24.05243597540374","24.193847656250004","24.20697417265619","25.33696688698168","23.8435911432568","25.372574758276237","25.612101418964574","24.885618641857235","21.55595718336861","22.939900515189187","25.781673227033167","23.07779572655849"
,"23.547779253356946","22.830583318190094","24.33445428514351","24.43526503391974","26.068822697491864","22.80368921008616","24.42742262889978","26.047849150940518","25.269489846458658","20.373544093178033","26.345355748601982","23.87932818447212","23.045114345114353","24.171285750442923","24.380727482309233","22.448853975379176","23.04413938421865","23.5929998781528","25.526108455579365","24.27493855839477","25.629064387610846","20.181715205043176","23.21461170408539","22.995804702876274","22.87280837725189","23.09972268616267","24.312732652476853","26.094875207986682","25.577802984311592","23.077669572323607","24.039004259850913","23.662029881504377","23.386867369918217","23.835921264165002","23.41377707379223","24.336411020104244","25.582687427121208","24.321609644345962","24.29011548913043","22.12315279967732","24.826945068811856","23.224513072468845","25.397987739872068","24.698231568885177","23.3131000785868","24.007501716078835","23.903276180763587","23.141595787768317","23.672656620571384","24.597350230414754","24.618610960390672","23.24872012145607","23.264851226726986","24.816393395713508","21.929185590957943","25.611539048200118","23.446280438854696","24.894183651729286","25.198809189687683","23.48768799189589","23.60788630904725","25.540728551125746","21.563247192368063","23.32404863934366","22.42004816375677","21.312548326521586","23.217252516148402","22.736773918462386","21.79752466259155","24.43829563712768","23.064217407093576","22.306948313215734","26.392013247563852","24.80058103057912","22.649747825203935","24.31555457711243","23.089946634532613","23.799289831534036","24.131527754485994","23.2225200114351","25.434257324093426","24.53956538832696","27.33757442807898","24.52752027809965","23.708373579017774","23.954519140314055","22.410488584343433","23.81851930796832","24.435060449050088","24.03276703846306","23.69150467962563","24.84414299393555","24.383437510912447","24.894884862798715","25.226131529395357","24.58166286052609","21.178512237425316","22.94531415273959","25.829652887999455","22.949610427437563"
,"24.472900667254198","22.68164559365153","24.244535073409462","24.512054244098444","26.379230124555676","22.70115513600795","24.863939792676288","25.49652184165537","25.474060384024067","20.65281753940932","25.89579452643646","23.89395921927817","23.80187325326685","24.386052928634136","24.39099031532266","22.143528011111854","23.18277992277993","24.229107692307686","25.625191449690355","24.61247070177858","25.98596612512962","20.4583007557988","23.66983417884455","22.59269043001405","22.595538005265094","23.243395288120848","23.731795854057907","26.415638276350396","25.54483708558944","23.246843649764546","24.615563808237678","23.40997497318556","23.192510823840088","24.14345719532685","23.34573625113801","23.76611801911881","25.424541513837944","24.512314144109794","24.16233161483452","22.031721946517187","24.89271699890127","22.782416538826794","25.114261925751794","24.695306273062723","23.081633665002805","24.18438107582631","23.868444543628666","22.872108073127325","23.526503023834923","24.623802505526896","24.17319832147418","22.876437472108762","22.52617047622235","24.58972695730879","21.93510702950909","25.33204808346564","23.776570816456335","24.85938750652515","25.248925529420955","23.31127589720366","23.393241343229906","25.211192381504144","21.99028994670761","23.55978690561349","22.922724128597636","21.22039895860072","23.717941992055753","23.487174294586193","22.070483982971528","24.476259104292573","23.26227536016633","21.734098874058596","26.363749097416257","24.987475704234996","22.68821772319947","24.070035736482293","23.01700773860704","23.50816452760166","23.84362267349","23.03748735434074","25.374538478245135","24.611757941641518","26.651305342056787","25.06840494708657","24.511361885687883","24.327151670177557","22.348343124394006","24.257095686384712","24.74679163662582","23.51215515927449","23.227230600724585","25.305960972136834","23.76321986355924","24.226693966344616","24.67134355212623","24.447435163216888","20.740776554596845","22.423042765405103","25.70615592761711","23.16957628659757"
,"24.903311535611905","22.41969066032124","25.19909387947587","24.640968656602045","25.992721566283066","22.943874789032908","25.309220158115643","25.79685409341258","25.506842262596734","20.32353147589304","26.50059748310243","23.714448339416716","22.811608488924975","24.79676038157604","24.118528523756545","22.436049931377042","22.990375153751533","24.011906586165676","26.062337228714515","24.65541493276473","25.64573527314222","20.380730738681496","23.64827852998066","23.05823307097534","22.834670644309572","22.94296336597751","24.142932391398656","26.336209768774573","24.79582023020792","23.106501454800842","24.565856331573187","22.960149698523793","22.57080852072408","23.66110859044162","23.02661964900771","23.978283992199966","25.76185062698085","25.049559041598364","24.186592849952927","21.8962461624337","25.114601411546914","22.326213697052573","25.031475451701475","24.840831165760225","22.839691714836217","24.239462255715928","23.850157433675232","22.813609467455624","23.35401044813248","24.531541300460393","24.122734111915168","23.081496291739274","22.17263759086189","24.28769800452583","22.58252775405638","26.144164804578764","23.15160808749554","24.223905723905713","24.919931357776665","23.166904878323983","22.96883044937597","25.311965811965823","23.26034913506847","24.024538217791175","22.879261054659576","21.869265295610905","23.10894117647058","22.89898234061658","22.53912951232079","24.436901494358025","23.532294821433933","22.133292941532865","26.20909319978581","25.3290447554065","23.378594249201264","23.709070440656156","23.1716269108633","23.946354585368873","23.803396775046256","22.56851976387955","25.087349937287225","23.970063420402038","26.104256413553657","25.085779489971106","24.574657640834108","24.200205942924395","22.382159836993434","24.59300595238096","24.5502842797017","23.31664092948011","23.296582138919522","26.03411692349745","24.127421140011066","24.32037002076648","24.9794641642867","24.252492552135045","20.524619161071406","21.783559428326228","25.990061136538277","23.638571894359323"
,"24.64925840165217","22.344100608638257","25.043335345810704","24.705382757058725","25.98967787293877","22.486210087922252","25.076430184119317","25.991509986337906","25.334688785924893","20.40566427072945","25.498531902879733","23.71566807112761","22.74297462680751","24.746931228440914","24.159046893354926","23.231100381537622","23.117162914548533","23.494397177837733","25.476328674730052","24.59297639608521","25.47068550811786","20.836008578112818","23.38229032012775","23.363110740702158","22.71315869838146","23.214277101169664","24.480987866628453","25.949702823179802","23.726581005224052","22.99616702006199","23.93793253318178","23.251062336030742","23.049186746987953","24.05091265650928","23.30859336386702","23.85970667695871","26.125168213657222","25.133011044445293","24.49816239025385","21.65697713859303","24.836395262478995","21.893901463787746","24.69004342431763","25.264763900875344","23.037857095292004","25.034730975917192","23.657188857973555","23.276553425093482","23.200083330314126","23.722427700177068","23.938272064295276","22.805377961639717","21.792185986438483","24.091266684345456","22.439442443644126","25.691208187914203","22.82564750473784","24.108032685222334","24.8605259953732","22.71887819931022","23.26948433420365","25.018111964873757","23.09845142980534","23.89830184349422","22.361718184013515","22.459153374700215","22.945746842792857","22.745240870240874","22.82926376954936","24.02260563588515","23.63862919073423","22.088871543264943","26.07878517057535","26.18509132963707","23.37343238822247","24.06538572428848","23.136298059583066","23.70742297351588","23.757195286845672","22.57498058934448","25.19729975039709","24.763236725829408","25.814773687009293","25.042378409229894","24.530535528395724","24.047038711812064","23.14418293965492","24.539322128266686","25.082470441360066","23.50067021633093","22.88240256800692","26.09161268325947","23.865291588282727","24.65487038095559","24.490768314472902","23.81091923282646","20.500972871842844","21.495794377406096","25.85832196452933","23.34244073623146"
,"24.871628678503413","22.588938522939483","24.994400472921946","24.725736826436428","25.762979438205747","22.34752053544265","24.87569201399935","25.686127350292296","25.88700249573099","20.674922442300478","25.17001966419603","23.67949081625417","22.27084014383785","25.17982037072425","24.527907422799068","23.982707614284706","22.993744186744266","23.429533408636726","25.345577450417696","24.516773470602637","25.736884843449033","20.669439369170107","23.60096318574637","23.606413534624682","22.97769037656904","23.25666489975368","23.97026292211202","25.37036437538218","23.524773609314362","23.503127311856883","23.798764299059297","23.215250317093183","23.030449752528522","24.453325420224388","23.20435904220135","24.197459667277503","25.887111630708194","24.852314762918947","24.383809265414094","21.949343339587248","24.60008679185734","22.22387878787879","24.813094367227507","25.1650459880462","22.872150259067357","24.86110111550918","24.272565001737597","23.104485140063638","23.540801663830578","23.744936684351153","23.804540662376848","22.624457107119287","23.133144284653287","24.000093967299385","22.26286120650779","25.45010696821514","23.295682343870475","23.587046450482035","24.46319376825708","22.551306632580584","23.090283720624065","24.98380406500998","23.35433765911978","23.581049671977517","22.54052765905107","22.590778858478476","23.616390016953826","22.726681127982634","23.33149572253621","23.643000544927876","24.043906108937698","22.014868001160423","26.151362181976314","26.065568356938442","23.198170225484002","24.60673600792472","23.380252402122466","24.342902395565236","23.181039825173688","22.555931406244355","24.91651652755818","24.190579286132238","25.43982875901047","24.72090729783038","23.763264576129725","24.08294584996157","23.035114162898445","24.28248654503604","24.550582918771134","23.207683356968843","22.46744710154","25.73498755186722","24.253739316239308","25.131395521281338","24.33310579068296","24.297314309693657","20.400510390083856","21.6311555338859","26.14850740926338","23.347290993900252"
,"24.161577858760957","22.145004388531298","25.050607963655807","25.393936556683272","25.682119406614778","22.720778428501713","24.791591178859257","26.054200800152415","25.788230378607704","21.602108578078994","25.846721471912307","23.88684726305474","21.97871868318069","25.83571476263604","24.255137511501886","24.362208129143855","22.751817660723432","23.46517213771016","24.6395364107952","24.1647327272084","25.473912399021724","20.516409326748754","24.376521397722804","24.18004115226336","23.525703961273607","23.6644377472217","24.127343125806654","24.731609935602577","23.339350301406554","23.411851385807473","23.47923831359063","23.733450931300023","22.85819728811521","24.51081564912542","23.96338950377238","25.454508379059757","25.91444297359438","24.600236690836685","24.06007172743575","22.141562759767247","24.057665786674033","21.75999665942877","24.74724806908715","24.890282478727116","23.234483429535","24.76213592233011","24.521040196673155","22.719628286491385","23.28532250987275","23.45749709269611","24.079745190746028","22.688052166596552","23.364594486081366","23.688225720634723","22.018243078104806","25.866839132667167","23.35761950381553","24.064762473227766","24.214366794051987","22.386683408441982","23.170514952874807","26.220530055694258","23.471886917331155","23.82623226361256","22.409737997879745","22.83908535456397","24.053603781016154","21.97602877891339","22.958549767302216","23.812263176024793","24.013237677853155","21.619939555805445","25.868513685743764","25.840527664489116","23.264603627537806","24.626326530612236","23.442720179152523","23.81801197050363","23.18495967612378","22.90219693434325","25.134145354483653","23.984317237699603","25.905499099344055","24.48963308095516","23.7899635537093","23.72076067348166","23.826888982693117","24.382298208885782","24.483763925100728","23.069262175561384","22.542088504245594","26.213508643128872","24.639436234263826","24.601716970901865","24.43895508079979","24.333308566758298","20.338134583891616","21.595325953259543","25.45745322872662","23.294846491228068"
,"24.02548336407734","21.75961397328636","25.05297537505429","26.19536835561082","26.328588374851723","22.276432010871172","24.441592865161528","25.844131531824846","26.148192387322823","21.612795796097327","25.920999573494633","23.652349749155317","21.027933298425094","26.536382828993663","24.486367959420903","24.281591651284966","23.094053045366948","23.354581310679617","25.189468007376227","24.13044865778112","24.879560415039606","21.252934530161326","22.99652821613433","24.252618210918197","23.816873423407852","23.904999198846337","24.40721399076998","24.692569032817694","23.87263011613671","24.00242058491942","23.753965710623298","23.444623596130327","22.33453488372092","24.863189493433396","24.515046572725094","25.67551373079379","25.874190675208112","24.745410806809772","24.414339504235954","22.438411030860152","24.269807782466003","22.387953389687805","24.530521921904143","24.30085161132214","23.33390519761087","24.900436197465897","24.579099597585515","23.09604147031102","23.746931292842337","23.02128854585644","24.472665813995985","22.324673288029263","23.64802807367558","23.576569396763116","22.00676257012079","25.14093946916174","23.803711658500568","23.087822839223428","24.384829259190152","22.551320167055998","22.861252569982604","26.898496531948684","23.75229267005344","23.70890811316343","22.457866841353027","22.97960435801139","24.23487042830107","21.58124583610926","23.38562587402185","23.451336913274535","23.864976106058272","21.545156416331867","25.79823359447143","25.265212001895804","22.64208126592465","24.535302077529245","23.400032063842673","24.427378167320178","24.238867059593964","22.84864381206358","25.587626485283625","23.76523509811181","25.540570428811932","24.554458788480638","23.240773186059794","23.986779839254872","24.256695008386824","24.90162682602923","23.977553825011455","23.31583348819922","23.001463857160537","25.662494339866736","24.310442639025073","24.39636265902169","23.55211426955169","24.388584874685346","20.275718896181605","21.639037257921814","25.183944469594092","23.280640238363432"
,"23.891632964264403","21.33440262332478","25.233627183316347","25.827303068229238","25.91605728676761","22.225395494114583","24.078103469873476","24.975218450078792","26.551811342226728","22.40133405566466","25.805620155038756","23.777182493030136","21.240418679549116","26.296542108198544","24.54633849365107","24.282633801291993","23.219394349726105","23.497010098544706","24.494201873784693","23.723363471971062","24.928919141914204","22.167077487043365","23.15939771547249","24.111694559251987","23.506753012882672","24.022256136334736","24.218057492064446","24.44296698645599","23.71155702661703","23.86698374811331","23.67248414840856","23.930616536914734","22.050622831465787","24.422666869740702","25.801499803128472","25.343799029445044","25.06063549327043","23.92860804921815","25.227761194029853","22.16690158892875","23.710874882408284","21.88032391566461","25.641978895855626","24.600285401991748","22.89019215987701","25.134684576637078","24.663226661617117","22.87119794533114","24.128338956142105","22.769309372797736","24.319987913582118","22.575100516944293","23.880175702635533","23.92871213986703","21.749447754200425","24.87794423970518","23.74945447331878","22.850967650798133","24.60203782972963","23.527648766328014","23.120005026388544","26.304284908851724","23.789031797070383","23.664162923958486","22.62532372815765","22.760410621009875","24.464292698189215","21.993402968664103","23.735455104551047","23.10088829071332","24.558330168375736","21.107183058955954","26.07206453540484","24.88593683311993","23.161864147609503","23.756397836441426","23.27649865173201","23.965538300471135","24.51220657276996","24.09026793044258","25.911391880695938","23.238312776001223","25.183792986040178","23.880183978535836","22.94475623900924","23.290026850786347","24.24749829429156","25.893249471532037","23.791129614843545","23.21623277182235","24.07891432637174","25.18890912516486","24.51786400978849","23.711865365044673","22.909958816922508","24.467171249861217","20.093481324876667","21.49706148282098","25.56664657348454","23.755362614913178"
,"23.778304174886","21.13215464065413","25.080708788721466","25.61362629246678","26.32331795984807","22.22570075921596","23.455623273973902","25.35708689458689","26.269457583389645","22.618456078083405","25.355764538048586","24.150102614137197","21.194337699003995","26.332242316653716","24.705848033495784","24.707623017940882","23.580190406444522","23.10543884363324","24.72776495650629","23.44254918003629","24.72762355032934","23.093424969064564","23.197737003058105","23.600318419065754","23.241180519704002","23.807740149889593","24.54978480510364","24.702483117613948","24.21060926188911","23.410562180579213","23.80991803548505","23.807103140994975","21.65477029809075","24.39467979014006","26.129336533773394","25.095006835024105","25.359559659580324","23.496035117530443","25.288687224669612","22.833877337859455","23.841638466401395","21.95420820026452","25.984686301200345","24.579397883956936","22.966365268693085","25.09460487636174","24.92160134770032","22.85375103346633","23.083399649848808","23.4698693862945","24.03501094091904","22.89173591874423","23.47110526680047","24.05578356519902","21.316936084745223","24.434466019417478","23.97415305709273","23.738049303322615","24.47181736794988","23.271497822116064","22.94184907393235","26.09225906050136","23.918885656746472","24.400197238658784","22.57763947609614","23.109634551495017","24.036895674300265","21.842934690415593","23.40448612153039","23.334916423454494","24.679438436847523","21.374929198527333","26.081254214430206","24.57103391118171","23.18256230231831","23.63043137254903","23.506251717504814","23.77538637453432","24.259905586152648","24.093058441795183","25.70763223572981","22.78424059673068","25.384303205392758","24.082739631070204","23.061261701567737","22.881853207474474","23.986950951173988","25.390547082590196","23.639637975618772","23.472227654997063","23.53242682346837","25.48305469891251","24.985269634455303","23.82149256056711","23.136210902591603","24.462876773049643","20.33731390118895","22.237375813634813","25.5657988446625","23.48181484202793"
,"23.92075396562022","21.446470046082936","24.84764909423977","25.51752528387309","25.8019918752457","22.32617464916766","24.07118576284743","25.237980016015044","26.752955918262433","22.81669160658414","25.636284173330854","24.600907761874005","21.02906309751433","26.02246863145609","24.351756671125816","24.406531859179516","23.625399336248883","23.674372311051176","23.955819666209074","23.562588904694174","25.228899835796383","23.904241666948092","23.034936077832278","23.69771432615081","23.511510990916037","23.721290941143714","24.11792107857167","24.435935279326564","23.857532354224226","23.117798563101537","23.92957491013422","24.103515553772663","22.094123022445594","24.305443037974687","25.98275862068967","25.15940208738723","25.23503472222222","23.334412289603524","25.20995017363732","23.26655819610164","23.270612011303065","22.397879154275998","25.76970012297796","24.615985467756577","22.790105907713457","24.865492028028832","24.781085202363556","23.353771201732233","23.09925108395743","23.36498872220829","24.064629659254525","22.88461833525124","23.899992997934394","24.268663623886887","21.234030678955257","24.130307172724343","24.394430370174298","24.181019488126097","24.12477937359404","23.747287899860932","22.840607656852605","25.931743240272596","24.099795324442738","23.79329429694393","22.744661762067107","22.889061147966537","24.016906044284845","22.373298746799623","23.770536006912376","24.197080905423576","25.158383871496465","21.922993648960745","26.405773452797725","23.31999287241626","22.662767998384446","23.376619417771682","23.34301412872841","23.605761467889916","24.5146580329242","24.482588063515244","25.583789219629917","22.45176475146255","25.637573913935118","23.610504876863867","22.47862485287975","22.522015875393144","24.51978158421987","25.647038579967383","23.86631356703434","22.915266248228377","23.617110527900866","24.927108927108932","24.749198688427956","23.310482054362506","23.027031288322057","24.267425959912202","20.138232899022796","22.816488040315132","25.859219054435556","24.237885628291945"
