"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-7"
"05/18/2021 19:19:09:348 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
,"52.553322642076765","47.563351711224364","49.24446938121193","52.46688670057356","51.35754352030953","54.174230853152956","48.20201020727009","55.16248612652606","53.62028138313683","49.42778374158291","52.45881104033973","50.124208450119376","50.09206655168914","53.03158578344553","54.09084634172244","50.496783596341345","51.73060862302953","52.08567901234568","49.06503630926952","53.27540508638266"
,"53.432684670373305","48.77023933402706","50.71624787052811","51.837217925627726","49.43182453199216","50.964741224833965","48.26091412174625","52.17283359914939","54.24843330349153","52.03677116905951","53.78027069234773","51.35089920535341","51.42679951199676","50.83098431461697","54.42108559498962","49.84997064004698","52.089138614868276","53.665512212905604","50.72516626200782","54.54937202252061"
,"51.96557971014492","49.55713687735456","52.07967937148316","51.74216791979953","50.371080781999275","52.556046883324434","50.45350759375968","50.59428421604615","54.917543859649136","51.5560917343526","54.38396010804075","51.673715700433206","51.52391540666075","48.88324708926267","54.29179127565233","49.86427096647327","55.161016949152554","50.50580204778158","51.8603612956811","54.311474519178525"
,"53.287703126484836","52.76895897057277","52.89282735613011","51.799651210504706","50.8858879444292","52.58859185576626","51.803741670937974","49.27062893731285","53.222047168910535","53.241479947279224","53.817068252848074","51.03135644159487","53.80905878888999","48.945134139926346","54.13504904439278","50.335719154737575","54.509907856930525","52.91679784124127","53.316181837138984","54.38258208124654"
,"52.9799297077322","51.68940167449458","53.47042761463166","53.47431682761455","54.096281540504634","53.315668202764975","53.035325810714646","51.04660748256183","53.65923076923074","54.13255990871053","53.75316455696204","51.56060902770976","56.27437652811737","50.065764828303834","53.7533743549027","50.30696019996152","55.66355866355864","52.67925040738724","51.23828900357288","55.80600045116178"
,"54.39330889092573","51.94270781483327","52.12201963534362","51.91245842153004","54.0942444711761","52.37819938253165","53.34322075864119","50.35400265821489","54.31579198929355","53.783415040236775","53.239690975297684","52.712815990593754","55.34539007092197","51.81824727422342","52.547943235209544","52.441255262150804","55.72277647058822","48.5901818181818","53.439435786151144","58.013766644098396"
,"52.65317690482468","50.876587415258314","54.90826012319503","50.24139452780232","54.52491202074457","51.61983105785287","54.91829608938548","51.02913354131022","55.752400153609884","54.765966270389846","53.62548676012464","54.5565144491567","57.21854969865109","53.16956170470614","50.72027649769584","52.73406072106262","56.00855946093607","50.043101670447555","54.54735511474133","56.89716848589645"
,"52.38088070869531","51.23242588103675","55.16100355590676","49.92687091423557","52.31573793840128","52.43469143199519","53.16644301734878","51.08738386308068","55.30001886614472","56.556295620438014","52.07015716720316","55.6136607753149","53.8608117816092","52.58876600698493","51.23497143893373","53.708923048083264","57.31637268204432","51.47902026682962","53.73451285456788","55.16220666941128"
,"55.031652265914325","52.40400514422194","54.52073268921097","51.527186181175814","52.14081885856079","53.15687530803351","52.46039325842696","50.82177743727257","54.7470740023961","57.16992795517212","53.03993460999534","55.06791433532705","54.88353718418003","50.679415073115884","54.59880887926368","53.41359315589355","56.74320320669225","52.27892794916469","51.73840394448499","54.67689715044432"
,"52.936222752043626","52.12268518518518","57.65723785166244","51.97815158546019","52.77871443624867","52.0002383449328","52.196647202863076","51.69996211044804","55.72761576446477","57.22211654850426","53.35253709470598","53.9408292274798","56.00694009134055","54.092055365946166","55.53147656940763","51.899028770386685","56.75498910675386","52.51247504990019","52.439850302101185","54.09774284562676"
,"53.81955430807179","53.99873554913301","58.02026558319296","54.4171568627451","53.762293650100446","52.19731619731625","54.71585735963585","52.91976008312081","56.41713336497389","59.645809414466136","55.665589213151115","55.13939730079498","56.22824078148374","54.56293838862561","54.83769862056924","49.98420867423244","57.06720613287905","54.12437810945276","54.61739441660699","53.745379978258725"
,"55.01644571236788","55.09843708374038","57.865841871254545","54.211196911196915","54.5267471958585","54.020406208085866","54.5000924898261","52.38741291221551","56.777494331065746","58.834940392706905","55.201043301634186","53.992440018107764","56.12146289375334","56.11779709049687","54.83645180671187","50.595010014804465","55.40981498382146","54.30541703334314","53.893982051733246","56.925406504065016"
,"55.83867352867933","54.66273790815439","56.86473247927659","53.74859287054413","54.37052767052765","56.480991895021255","55.622692132787634","54.6241738806665","56.33526359677571","58.15415458112951","55.16496839324465","55.46928080954101","56.50818229808205","57.19567271352987","55.77882263641733","51.40491718870678","53.783261100662365","53.71281070745699","55.630358551766385","60.01725193956719"
,"56.74309437684971","54.02699560836998","56.40643662906435","53.21345029239766","55.23252484419741","55.63513261113186","56.72463768115943","55.6363808442173","54.29787720742978","57.69542048293089","55.48811787072241","55.06744803184434","57.50394632991314","57.82790128108517","56.7836843864928","53.22886993603409","53.36734859555125","52.335561745589615","57.175316785280295","59.16815122723669"
,"54.91072858286627","52.893659069884784","57.26896226415094","51.97372668579626","54.339760420085334","58.02586850952555","56.06580720510288","55.198825503355714","55.20905308854119","59.33972855227882","52.853368440167046","55.71774695474349","56.8377235063236","57.40960767868796","56.809678996252224","52.04131956014665","52.43492959987273","51.93857561332846","56.84097689881505","59.91345389507154"
,"56.82747603833867","54.78719460825611","58.42328486204326","52.99101093143015","56.27813372761626","56.54983296213806","55.65193295485269","54.58640174990887","54.22296165711765","58.07803799541437","54.09660010793307","54.24181251083","56.650714408676144","55.28140293637846","57.602907546553354","55.31993486458692","53.82022106631994","53.3098064280497","57.142887509565526","57.996046287367435"
,"57.66485779925532","54.56775022804547","58.60582976005837","54.593350153180815","55.35683297180043","56.91729977116708","55.30124824191279","55.40331542878314","54.63957550877811","57.2081335890061","56.03470115967888","56.564063185607715","55.67158703071672","57.362282077299156","56.97328548644337","54.8291819500128","55.0888157894737","53.69755582100524","57.33834554797404","54.55295155912923"
,"58.97107959022855","53.6684509326845","59.52345568487017","54.68404851603421","55.48179238590684","58.23733826247688","55.766608161474366","54.3415335463259","56.27808768412799","56.86930623686057","54.901280956447486","56.690550906555096","55.810279732280776","58.25969787392767","55.88053306077526","55.19975438299316","55.371323231504775","51.45581059099949","58.71359304464138","56.85241502683367"
,"60.26060147983132","53.71788604856164","60.31662961316142","55.073838896952104","55.31668358978368","59.09625692740982","56.960003516174424","55.81333577578312","56.93399607475043","55.39436672402185","56.06374989452368","57.22926028344279","55.258145784346695","58.40603780510185","56.90643718552832","55.07876769358869","56.9764207980653","52.629078781323265","59.07314049586776","58.55708349821924"
,"59.181157166187035","54.27505585700608","60.60596201195919","55.91886960391633","56.06639862596614","55.540195208518185","59.38820259419398","56.82422269100253","56.417142620644015","55.805165699169706","56.56122618750523","56.970563356454086","55.23535220539827","59.09698057626807","59.17083299733892","56.10392907683345","57.6045425257732","53.14263608228653","59.90987571940944","59.76137931034481"
,"59.017238677323306","56.28091787439612","60.31050526132708","55.6511804008909","58.81298318323106","55.57793671434766","57.2485801474951","55.07144140905822","56.48857430899771","55.50393213427511","57.85373537353737","59.75651030621765","55.40858499058842","61.56084214431459","58.82429002062511","56.03741211918314","57.42129888826681","52.7969249911127","58.707137631086916","58.871501272264645"
,"60.62930210325052","57.51292484442314","61.38400349650352","57.40280854079917","60.11343594676931","56.95194327731092","56.94793926247289","58.2906611188165","55.62620873624541","56.56187436529816","58.4386174507704","59.385156828846654","56.1993592902908","60.58814617574146","57.70295378751787","58.16959682190856","56.92849162011173","53.36843027330063","59.56191369606003","59.37889872930305"
,"62.20877055599064","57.76432821797682","61.71693075374247","57.81410031567874","58.149769585253495","58.12900053638477","57.79792593836595","57.56966372312909","55.9548429319372","56.87199999999999","60.047346770876196","60.46922074749613","57.21187551187552","59.3394154118689","58.998639564660685","58.206397531070174","58.04326387784312","54.42857770359309","60.23022918011619","58.3151941160041"
,"61.44969710911739","57.577000620347405","62.89068350021769","58.099069607167465","57.547566976489904","57.36978354978356","58.88530179308018","55.19897435897436","57.016345278490476","56.990985619080995","60.01022844861897","59.104326097142","57.266437370020775","59.423131609348644","59.69389325342187","58.98361486486487","58.28898867629832","54.3727682440631","61.509502515371764","58.9433795477808"
,"62.04594221779448","58.25359797564452","61.131455986649996","58.09052783190718","59.05686427457096","57.74856727397142","60.51331992963057","54.67706476530008","55.85120749920563","57.19703257937329","59.75425705621649","59.48619957537156","58.08457286840613","61.62307140294223","60.68682281708097","58.256367846510074","57.97418708583753","54.79829446571529","61.31320312499998","58.37659805966091"
,"60.91860637509263","59.106091529947406","61.799382969971184","57.14439343704838","57.26342205323195","58.17522904358252","59.8280751803994","53.85147373620944","53.94011377613773","57.701076587626076","59.990776356071926","58.95137043504673","57.50714974293056","61.209622909996405","63.001399216438784","58.478162340337875","58.09462136218195","57.0374749149289","61.21861471861472","58.16666666666663"
,"58.44723145872492","56.95027771437266","61.05689348634232","57.296658587257646","58.331284410589035","56.87901552253675","60.29583436239402","54.72581957211424","53.801432490094484","58.17889970722414","59.49908466819219","59.3872537748141","57.19278717720391","61.161089324618736","61.949072996664334","58.93045602605867","57.554439982150825","56.840478223740384","61.57698217578364","58.875219529329115"
,"57.8633616347676","57.53458391230511","63.004279715762266","56.097141165524825","58.26861226920789","58.85055783910743","60.7005806919913","56.54235027883293","54.52843601895737","58.10274064171126","60.48858534358116","60.152239367707935","59.09023267286033","60.686219081272085","60.60244088482072","57.85342685370739","58.590157276821955","55.450485277183795","59.84611479890671","59.03717793532772"
,"59.71083991385498","56.49046188509201","61.16096000000004","57.71803237013812","58.86561941631926","59.304586404586416","59.356236115518875","57.67414692894423","56.41622360625855","56.49562450278441","60.74131490474413","59.693863319386345","58.5416046319272","60.65553253927157","59.82671359762873","58.82479730272136","59.14565897678479","56.343306701451155","58.54720478099706","58.98436823417343"
,"59.13797928911279","57.66168437025798","62.90985995304787","56.62545842217486","60.17359621217724","59.552670021100475","58.96098682672075","56.918083944453144","56.416799152093304","56.96803203360903","59.201056287078565","61.57916453662454","59.3681606281181","61.789909509988064","60.50120772946859","58.37992417999012","59.9103773584906","58.5945626477541","59.128068585240584","57.96684709066307"
,"57.55019796380088","57.41393411870637","61.37231363331094","55.2495026525199","61.22903743705758","60.06578199821443","59.05559813012493","56.49684691786223","55.347866134479595","56.00263293090161","59.519884494480586","61.1857917491024","58.168095238095205","61.814009255363885","60.664965231543114","56.60866091403004","57.996665471495206","56.673762493114054","60.47112484921594","59.197811945594346"
,"57.01292162523764","55.057493932038845","60.911574742925104","56.413995373430296","60.10071352122727","60.069140241909146","60.11262357414448","56.80011871784726","55.725267069205785","56.274660460371116","59.47305071915214","60.34874009565284","56.453537569536934","62.80075625363586","59.433581811405155","58.05366009931124","58.97955549223537","57.77304305678974","61.021253136643594","58.73697423656271"
,"58.71407791101968","56.28606347481957","60.49942287080551","56.64657430092085","61.256870884626416","60.79387854645963","59.87915362837132","57.535849056603766","57.70993729661087","56.077971014492746","59.42265069262449","61.00741630173752","57.64676440450856","62.970573628010904","60.090781296241516","57.289000318369915","58.20443349753695","58.626016260162594","61.42260340815252","60.11038525963149"
,"56.84414290621783","57.68306438978534","59.31251026104085","57.85428956682958","61.38390594198819","63.24170167202041","61.7354710172168","57.27940142220835","59.226442307692324","57.14772433410913","60.12733725101121","62.1184051693531","56.1967352622621","62.783863080684604","60.056621880998094","56.63914299470393","59.22095291167455","58.856523776059966","62.101106376616606","59.45781637717126"
,"56.59317149250696","56.304970450068204","59.95927839212202","58.35972999670728","61.19448910977931","62.55353093618404","60.630357419155175","58.37684537684538","58.92850430696949","58.18102893890674","61.36592875516404","64.25611159045155","55.71274967475317","58.71496815286627","60.565626134301226","56.606359476092805","59.861803823773876","60.19123599003735","62.250796591330115","59.2933600457928"
,"56.612669344407365","56.85109957238848","60.41002612671456","57.87076323858455","62.04606692742287","61.563331222292604","63.31997164907865","60.260951188986255","58.14705882352939","58.24830064090117","60.93947061113275","63.53118385776773","56.23406276118835","60.595517522412365","60.02745374842113","56.891427225624106","60.15621770582154","61.63420583907692","62.171037380469436","58.759728355970324"
,"58.36236559139787","58.08553081541152","59.74790018755609","58.24989678804395","62.172600450483166","61.788115715402654","62.6232670522063","60.85840151038387","58.92008540491081","58.316310679611604","61.623283443913","63.23654762727088","57.4361782193121","60.931636247198206","61.000183540121924","56.19369645042838","59.92614188532553","59.77239447142324","59.38751231873858","57.767358016689634"
,"58.93122134222591","58.841045349730976","60.512786489746674","59.217296754767496","61.97354893981584","62.914763841101056","60.969482838950135","59.72623777506105","60.461217997273124","59.0850926045849","60.49856809103927","62.227478559176674","57.43120882488123","60.8703264564066","60.73546869344921","56.06319290465632","59.75972652946152","60.171564262392394","61.107210764955404","59.87414030261345"
,"58.900109469075","59.38083423786633","62.22746815286625","59.33461701227255","62.81289120191293","64.430615108755","60.90968213653503","59.15204723201965","60.02333307277419","59.231309041835395","62.315261044176694","63.12717934856062","58.86562958388019","59.68267704033028","61.07216164207822","56.843252753977985","60.12575523394688","59.70610967979391","61.51081860800582","59.23641819330383"
,"58.30213141460767","58.33484162895928","62.39736908464323","58.887652073160645","62.20859451177042","65.5442883082024","62.84681277974996","57.237744916820716","60.70614001085356","58.69027835479853","61.958176621032024","62.226224010731066","56.28261840929401","59.250976715111776","60.07781665500348","56.78191529661333","60.28582621082623","58.522079456505686","62.65250797332559","57.61586727230734"
,"59.14804735338144","57.87434135166091","61.27794214332676","57.98011864678533","61.67363278599538","62.57480808397303","62.3308988329855","57.83308139974299","61.293713620488944","57.52918941621169","61.37613026538262","62.945135671740566","55.45619533527695","60.44318713906666","61.9839723444375","56.26163094615788","61.50614320011298","59.98304705003737","62.592536885833","60.02535450061652"
,"61.78476183930165","58.24603903559128","62.54772252402845","58.06808917727314","61.23845197818129","59.628977272727255","62.26076222805119","58.25912964090078","58.337662832330324","57.433803932867555","58.72287304144093","63.89371900826447","56.32782812043265","61.43563933151964","63.54555453061802","57.32790457197726","60.84475735655594","58.69075579644683","64.00238232746175","60.83130421549231"
,"61.813829425756026","57.6876651317279","62.66293245469525","55.55773429287617","61.83941983049681","59.552858511657604","63.62156016341635","58.25081470253887","58.16616416672952","59.64121438511681","60.08781074578989","64.38852155514411","58.00222774085164","60.60079389788293","62.012952996053116","57.583968325115784","60.364508974980936","58.65158960613506","67.9542973072667","60.59588734912829"
,"64.7372003040144","56.868342848205224","61.16634745830338","58.2382386456129","61.56837841548812","59.71510353227771","63.99199937859251","59.50796692972566","59.896943691659146","59.948940970958596","60.45622464232331","65.2613221576315","59.17316572601335","62.58232789212209","60.23323584708588","57.63020094121163","60.69201312910283","57.74764746385129","65.078605068401","61.537067179638946"
,"63.74461730795946","56.18786035858145","60.348455363658495","58.77179487179484","61.251010237068996","61.44835757476714","65.05161494616846","59.79951329090232","60.377189060287655","60.51120914087363","60.867445203018306","64.01522709372536","60.020737327188954","63.25945584650471","59.75396499863276","58.761298701298685","61.154104606858354","57.47393400632818","64.47117647058823","59.72205427193548"
,"63.18172725391459","58.30978438418818","60.317689822294","57.61944554455449","63.09198454852732","63.07499386302271","65.65094790505022","58.15584510117918","59.399423106118135","58.320602662929254","60.56233354926939","63.685547005687525","60.717093888596544","63.80867143993635","60.16507739082371","59.60517787434635","61.06365376726378","59.22278873026667","64.61250453062709","60.31415094339624"
,"62.61956082446447","58.12938038572017","61.38604425779354","57.77259154486878","61.73978840230346","62.832200647249174","66.64135037954452","57.615749113795886","59.11088082901555","59.21762069962413","60.13922274199348","63.699364406779665","60.246197502837695","63.50295130349238","61.36536167824315","57.52557526537009","60.601679746661176","58.841072620725484","64.57955292570678","58.03717128642502"
,"61.264155326916686","58.807540983606565","60.82974996018472","59.477555329631684","63.71730924777569","61.273841319717185","66.3834998002397","57.526238859180054","58.802433286775","59.99992773522185","60.7155010814708","64.10014224751066","59.75674964277656","64.06429382195559","63.47273888967767","58.34560518731993","59.794733995808826","59.92800586510261","65.65868979958121","59.424835419228835"
,"60.74358547150947","60.04555067512608","58.70710482396882","57.86087677011151","61.92876138554621","61.077024716306546","65.83205449420608","58.833453992615645","59.68729950422866","60.45577200577199","58.82372132182702","65.52952082144893","60.19503333583039","64.68075661841158","61.499030873598244","59.72520377984566","59.45964717321852","61.95911483430941","65.69189128649298","60.03373877787431"
,"61.42859067636756","58.68709422011085","58.92382683410443","58.81140383891604","61.87543763300612","59.96394012700332","65.38450838566081","60.261852260198445","60.242204939871826","60.69663519557038","59.295907002645116","62.615390011223326","58.059678140366564","65.52676379760865","62.3962277479514","60.292417972214025","59.61928611738152","61.519185876860234","66.0444032952914","59.54303438496987"
,"62.43839213573925","59.03525061626955","58.58872963057762","59.18275169857936","63.48155238426733","59.660637645616234","64.24031746031746","61.819332096474966","60.00924941526686","62.49509733237206","59.177836854624324","61.650777457257455","60.13684210526313","65.20001653712582","64.3543660942638","59.674700555068654","60.736159977023064","60.75747992324642","65.08532624741655","60.6586887148245"
,"62.91038771031455","58.92401797603194","58.51069518716576","59.100724582987404","63.66484492417001","60.56845555724959","63.11196635454692","59.13205869275236","60.33176189135938","62.34178077281528","59.53238953238952","62.1327575175944","60.348443638561484","63.93526081682168","63.434074958936804","59.81833320997707","61.01444133878023","60.16020436730122","64.94884512881255","61.542987759917374"
,"64.81153103998933","58.368105906313616","56.68633487979754","58.786456400742125","64.78846413616102","61.1646936736106","62.377990997394015","61.05481727574749","61.215557736801486","61.285358211081046","59.360315893385994","63.4853842863254","61.07670790323856","63.64638091386979","62.64388913460121","59.23431545001466","62.081091743777336","60.793128029654994","65.08338846012498","63.16410677005669"
,"62.58554667354303","56.04151478331308","57.94313659073588","58.48313075506445","62.342500653253175","62.08449273096767","61.76121084945988","62.118374828165535","60.480753368160585","61.84614841986455","57.69181335568593","64.71477183179316","59.45289230286881","61.15493012725431","61.91724137931033","60.72887088381776","63.02274871199475","62.38742617234756","63.73237466829234","63.89680755395682"
