"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-3"
"05/25/2021 16:37:09:733 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"13.619342750072066","12.011351636747628","13.422306059891538","13.33667750252214","12.086527293844366","12.200736157046837","13.431460369163952","12.64755988215704","12.165025941199946","13.416573816155989","13.162607529884937","9.740054869684503","12.64948516050878","14.033545512412475","11.814502849905002","11.769675663415741","13.033884477319699","12.523509975854621","12.3406704361874","11.760367454068241","13.859041167274626","11.00455409868882","12.745290175749147","12.482592121982213","11.641901832285676","11.497381219603442","12.249583143853261","10.517023445463812","12.686996828494754","12.380529085478592","13.24881433339188","11.320911528150132","11.29044776119403","13.394679548237859","12.959513274336278","12.139456546148661","13.958187563480418","12.778419071518194","11.248839368616526","12.329917487356932","12.375235457063711","11.348780487804877","11.70384452893959","13.185690653432593","13.496549893842884","12.023970558981496","12.11752136752136","12.544841735052755","11.604423676012459","11.882672064777331","12.961861074705112","12.556912318450776","12.46841931216931","11.792853443811497","10.88592896174863","11.614102683130628","10.821837826039507","12.358204005836319","13.869664549203161","13.478120846539207","11.14836014851485","11.545168321627512","12.843895619757689","11.665190383066829","14.250623441396513","11.088556478216358","11.7948717948718","11.794413152686861","13.117189656758995","10.772546583850929","12.207501894417778","11.876429105673687","12.503340419070755","12.605581999134571","12.221845499268712","11.027160879991657","13.342194222495388","12.208081848962161","12.958215371710184","12.19140580535003","13.106958021851637","14.013096120583153","13.380674969867417","11.186049445005041","12.757534570381745","11.538131797824699","12.184511919030498","12.966368857689853","13.858875017936576","12.325848430722122","11.701635254988911","13.181688352903839","12.693457843031416","14.057509771077608","13.170675830469644","12.312625068219026","11.474009900990099","10.81982145011461","11.568222946073107","12.326779153626347"
,"13.375418994413408","12.066300839251126","13.761938872970394","13.022690809076321","12.52604864968397","11.903975566828866","12.822976659593815","12.517744136989702","12.120455139942456","13.67385237895912","13.190829694323147","9.44479932505725","12.22969663991294","13.848995784775601","11.917568744556426","11.946094980868782","13.065927654609105","12.325980090942604","12.276970648866204","11.793171665603062","13.781758130081307","11.071875305384538","12.67456236993512","13.131815181518155","11.339174960334635","11.345601654702518","12.160535609181872","11.3517891170866","12.890661006670701","11.733400946585526","13.183211926139252","11.02109215017065","11.811564625850341","13.424728332891593","12.489570029799916","12.411053345388785","14.066677826135475","12.450133462751754","11.623020002312407","12.287105093488073","12.206283662477558","11.407225189766661","11.738807576409817","13.284311087190524","13.602294826915598","12.052501263264272","12.02946807055928","12.874408983451538","11.720012430080796","11.674164323648862","13.386846018656213","12.765539745372841","12.56457595683696","11.543288423153697","11.26344936708861","11.481653042688462","10.634148891677123","12.557324840764334","14.248779102782507","13.224088463837415","11.225983750199141","11.738009376126941","12.898451730418941","11.810290297074442","14.71714209544122","11.174096936442615","11.704298418972332","11.828747628083494","12.939716312056744","10.238766698151396","12.206996521066875","11.995352954193407","11.97877906976744","12.986521739130437","12.169080563817408","11.227272727272725","13.131052244297274","12.311034075822391","12.797313735428277","12.162286312361903","13.069851913942442","13.707258834765996","13.413202933985326","11.16306939390137","12.660608308605346","11.779704232534424","12.057734485872786","12.718020804048352","13.628938237335184","12.113866271897363","11.667276670733356","13.556485799067405","12.661795626576957","13.862215274676194","12.87563451776649","12.34601514605121","11.483926015633601","10.81485198193678","11.262078554049353","12.35183585313175"
,"13.629339889733268","11.791901553691737","13.844911049255716","12.97785626191277","12.416257071315961","12.300755939524839","12.567299270072997","12.559956395348832","12.313213914849426","13.38144539179862","13.139130434782608","9.71596130592503","12.170694864048338","14.013061120973877","11.868231511254018","11.749070631970259","13.23936670498485","12.322580645161295","12.491183024900684","11.896056866952787","13.39110372831303","10.910164027685596","12.905720737674066","12.805576776165012","11.323692606464146","11.360874346989279","12.283872410195258","11.247780301466035","12.780873671782759","11.551983763257821","13.02591013447031","10.92711774811682","11.596703617269545","13.434371380774676","12.722350629839363","12.289391575663025","14.199934268185801","12.299788508988367","11.898153491055972","12.89488045738046","11.784821118443906","11.260457828041972","12.096346826023229","13.342715886618322","13.787870619946089","12.282528263103803","12.296288602686609","13.079155672823218","12.200225394440265","11.720086127345432","13.532120485139277","12.621737246832012","12.706136633327683","11.559496289086262","11.242222710783773","11.617027863777087","10.587022591429438","12.473213083860543","14.151011161454305","12.361382113821135","10.945130421361318","12.308464111139696","13.022774327122153","11.786501377410461","14.83913612565445","10.96841755319149","12.037304229868049","11.590534979423868","12.700328238793725","10.258908161893242","12.208803039898669","12.345509383378012","11.643875838926173","13.016871604232199","12.566562050477312","11.48483715963695","12.887719803978092","12.293505535055354","12.71761759795738","12.291015169194868","12.79924242424242","13.696656605525892","13.645514675485733","11.267010822241575","13.377978239911858","11.888604353393088","12.02927432655305","12.628086209248396","13.49784337511794","12.108915054667788","11.812985420356997","13.558368567598226","12.232420953279847","13.820462762111351","12.827720611163082","11.861713379164467","11.412243150684933","11.524938339271028","11.121575921542101","12.042375224664733"
,"13.83323525084596","12.283537846408382","14.268656716417913","12.714433213781115","12.50850678733032","12.427192498621064","12.423905342213402","12.65783218445448","11.982347028521172","13.349270024990139","13.000632591093115","9.626424626953359","12.072461011791555","13.315085158150849","12.275808595480726","12.13371170511412","13.13948410683457","12.320902786227034","12.529006738939346","12.09342400633831","13.508402338041885","11.18769716088328","12.990116635972988","12.413240332843852","11.240045278998535","11.70955017301038","12.42130909090909","11.320138438243566","12.488815338963702","11.630475678581028","12.653252480705621","11.004662004662","11.35179957657022","13.653676279553128","12.466019417475733","12.16996619990343","13.889058121116124","12.417550626808103","12.102968897266733","12.832071185157139","11.908198757763971","11.310210289644228","12.310536980749745","12.948375950241871","13.797053045186646","12.594359295172556","12.129922314492367","12.994213942986171","11.993162188099806","11.381529850746269","13.206825763407753","12.325166060909886","12.750248262164849","11.511255924170616","11.09051909051909","12.19568027577292","10.42660278573545","12.320287958115182","13.765541550950651","12.046544980443285","10.329584185412406","12.16210500124409","13.42624050067054","11.947027485167702","15.193680592279218","11.386530427910124","11.990670518839533","11.445930061710257","12.6724972275431","10.037478816321212","12.410471055618613","12.062028301886789","11.795672742451652","13.004740406320538","12.5425855513308","11.835870497427104","12.918975650713683","12.02009152009152","12.70761046678808","12.195132062063243","12.856235107227961","13.77370567576753","13.638286185113982","11.887270901330657","13.197435212396474","11.977166350411133","12.174431202600214","12.611581323176756","13.41566736183525","12.311105663152734","11.827942375645554","13.417727227177071","12.624922001747159","13.869919274890238","12.63280072354537","11.683038749150239","11.573875013173145","11.594101694915256","11.03371710526316","11.91019125317641"
,"13.837865497076024","12.33194630872483","14.277004760161113","12.67642698295033","12.543608757062145","12.662201062887506","12.96936076414401","12.507516188714154","11.932325551728539","13.710999183228969","13.325726141078835","9.653069420539298","12.034343559806233","13.364451827242528","12.426972909305068","12.07213213213213","12.963615376894513","12.366746554823242","12.68453741428997","11.950414805360564","13.439553219448094","11.400883901082532","13.035857572718161","11.899862825788755","10.880258454770416","11.550918422474338","12.602817102817102","11.494347151407673","12.800369259173783","11.635827338129499","12.624276576302163","11.648178247324934","11.6820266590225","13.362698212937325","12.298348082595872","11.923924449108084","13.919285458238736","12.562204910292726","12.742297587771672","12.731765424557116","12.271353972398357","11.589180327868851","11.983776132404179","13.464757090704857","13.990029589605046","12.335704499947301","11.973931178310739","13.113309598795016","11.903600464576076","11.286313267445337","12.680210265924549","12.48325627889541","12.57715801318116","11.696937821411876","10.785433478170908","12.301653768684409","10.8879283887468","12.35267341966919","14.247243243243242","12.196761401189683","10.157468605419696","12.14755351681957","13.651080201242973","12.41467958271237","14.368295019157086","11.437877954920282","12.131059785877547","11.388442787496414","12.971751128951333","10.040757596038013","12.570008401008124","12.242339832869078","12.010363054666854","12.791557496360985","12.514987714987713","12.100650807899463","12.855118644067797","11.89955294775077","12.72858774267225","11.781552094522022","12.72958791911953","13.778539823008849","13.59231796927188","11.928888067971922","12.949883750968743","11.901848221786615","11.793314255983352","12.649039881831612","13.500259875259871","12.388156317429871","11.579385907361235","13.624224844968996","12.356326219512196","13.881176470588235","12.292716678805538","11.69709235090038","11.646643680637862","11.473119024525428","10.779439546599498","11.844689119170983"
,"14.130487071557422","12.328838451268355","14.614243323442134","12.737773152965664","12.946319302799923","13.102676338169081","12.88935327760669","12.604394970584842","11.662295893122218","13.91307558061485","12.84880738650936","9.763998201034402","12.251786625829503","13.2918510804478","12.37485681557846","11.9979035639413","13.282670025188915","12.44106699751861","12.629412982710424","12.301265022137885","13.452002931118711","11.557580612858","13.350587646911725","11.073335246842708","10.845309381237522","11.553160539539807","12.637935983924216","11.42931370426499","12.973647950396142","11.437801138852388","12.75256124721604","11.77525622254759","11.47239944521498","13.397321428571429","12.099333563139146","12.199638820925081","13.48081410422609","12.643621973929237","13.328237633606761","12.405570486195941","12.208689887911296","11.854394175767029","11.70156101677038","13.711018711018708","13.874030734526999","12.312668184640854","12.44782016348774","13.027891877567246","11.822500564206726","11.252260679763022","12.890818706272244","12.418020858598108","12.944755475053512","11.648152591170827","10.637258842443726","12.13683733574989","10.986097263764265","12.617929292929295","14.123161764705884","12.10406744754795","9.942279826114964","12.060833436686096","13.491109836535703","12.258118835698822","14.478477607216334","11.369788875790379","12.289624284647923","11.715507246376811","12.841383544821937","10.03557466770915","12.133368898372899","12.437016185784657","12.186425276107931","12.753227408143","12.51456194795894","12.13189133660541","12.895890952192808","11.913490540170006","12.580591497227356","11.775585372270454","12.385989860269568","14.202437410389328","13.118819339816461","11.782085080886757","12.857705286839153","11.70167499662299","11.744153282614823","12.440226876090748","13.768699504821479","11.866589009181855","12.157569585879159","13.803327877795965","12.317406794757602","13.755129589632828","12.027111654192764","11.498725302740601","11.915543575920934","11.210240236209906","10.790021426385062","11.894273406816165"
,"14.261644240721575","12.176206050695013","14.54150579150579","12.438534539836681","13.106737171954565","12.840031473187263","12.83328615907161","12.687551476644307","12.109994848016488","13.935583647122108","12.829974811083122","9.492347539439605","12.021330530481016","13.062808974521488","12.043484262838207","11.548663299248492","13.387972986393883","12.557528581853564","12.99561979851073","11.785004242938534","13.285033365109628","11.82288336598948","13.036754002911207","10.82773571920165","10.850212601468884","11.865910975946917","12.668074324324321","11.453673274674019","12.924020711391272","11.371820237422272","13.30629360249369","11.56021589283392","11.320391627278863","13.503669724770644","12.256855575868375","12.362068965517246","13.502524296352389","12.577768960435323","13.949588867805183","12.607877754779004","12.030650444548431","12.279533678756477","11.940244035297967","13.476647564469916","13.706574061339568","12.608982545764158","12.237839721254357","13.226839885729838","11.728350799779367","11.26767371601208","13.066481660231661","12.443133553563","12.69601013299557","11.794676120658576","10.508877805486287","12.115146831530142","11.153641207815282","12.667921965674774","13.937627032520329","11.683572488866902","9.817854909318319","12.27405032067094","13.21937383311791","12.106431317721077","13.995654825430707","11.254353039307686","12.437015002586657","11.665482954545457","12.74091492090637","10.08232558139535","11.99869383490073","12.83479052823315","12.149113233287862","13.059875141884225","12.886385542168673","12.39516129032258","12.987166258222624","11.842112263899978","12.489938881053128","11.568338878935242","12.392376681614353","14.109269391696172","12.926717860452799","11.873155471609016","12.459493368383319","12.006177868295996","11.853224917309817","11.221760000000002","13.62698412698413","11.760985166526725","12.060022412102533","13.738887622521085","11.336592369752495","13.422695220684254","11.92423340279845","11.38901203293224","12.62246901460302","11.093651211801895","10.989156626506025","12.032883220805202"
,"14.182106893880709","12.13312424929935","14.54270167967826","12.28694751381215","12.989379940946757","12.812641083521441","12.855031228313672","12.88069642439822","12.07367758186398","13.598085189527161","12.881193624119607","9.469669117647062","11.983925346177","12.869016857388948","11.86318871439979","11.544860261484951","13.463710857477322","12.485963670677046","13.350445382090957","11.782008960150907","13.162976343083553","11.665812995882295","12.9453207769276","10.613232564306553","10.834519572953736","11.999037668408025","12.751184173864582","11.903056247967918","12.695891012964182","11.27184400054355","13.287249386989762","11.639367446644382","11.204784437434279","12.521774632553074","12.619080619080618","12.443999083829596","13.521856581532418","12.817420530933124","13.420083300793962","12.818281938325994","11.978419314428882","12.348841625522216","12.151579290133506","13.824175824175825","13.975585615308479","12.863131533101038","12.106214840610768","12.921599579058139","11.16506538564185","11.270309760374046","13.19319294809011","11.963108706345302","13.039285151944576","11.908741878322504","10.430694999512623","12.07799653829511","11.08479595132982","12.571282606082459","13.511859913492394","11.667077122488658","9.624639538609419","12.344510680576255","13.397052601889715","12.14402560455192","13.73715355805244","11.468882895965148","12.710655631708264","11.940244257051468","13.335307318289486","10.140620990505518","11.827529649255611","12.928299643281811","11.017967145790553","13.374982342138717","12.778569759289553","12.51904406273338","13.328308966231077","11.928384565075214","13.285304365648699","11.413730743469523","12.135060509928325","14.240191897654585","12.679327045628346","11.676443629697522","12.42536273940801","12.43132920719127","12.227023695384192","11.140775118058947","13.588659537428494","11.888158804813942","12.426628539545263","13.574922532093847","11.006360655737703","13.17773708801616","11.927489807804314","11.427441860465118","13.09244332493703","10.887429882712903","11.016374359770293","11.666325917017442"
,"13.839788470132575","12.128294217910053","14.45972222222222","12.297244094488185","12.579202913210603","12.701102941176469","12.99594292109681","12.901219652514095","12.234806629834255","13.595008256065034","12.774509803921564","9.786692759295498","11.894859813084109","12.797355708110858","11.440120528272857","11.233089809799722","13.327525591976007","12.459706118700495","13.193315112174012","12.531034899166771","13.565420560747663","12.107184119315196","13.185764914353221","10.575508353840174","10.592428711897742","12.123885436368544","12.187951807228917","12.022719349215578","12.65538063403062","11.517043941411453","12.69917469050894","12.024610854017666","11.111054378350776","12.332165983877363","12.533246635757093","12.40027917364601","13.690718526596388","13.120160288971665","13.493630573248407","12.793066476054323","12.063887020847348","12.272362739049969","12.060672125917256","13.870630393447415","13.842054574638848","12.680501216030454","12.037657814540701","12.977144324601955","11.044553180530515","11.313847900113508","12.658661186142105","12.094294003868471","12.61310654463823","11.900827514869409","10.501241168607985","12.216824518463335","10.876913621633705","12.974209036070421","13.408832294771065","11.56169891932647","9.666666666666668","12.261637239165335","13.383161512027485","12.215389185977418","13.94916183612721","12.122501365374111","12.495473975358312","11.788867022771992","13.13818731117825","10.179920229340642","12.199860281976376","13.089377632194662","11.057259543257207","13.375533526091147","12.891169368747846","12.690319727031468","13.31658429434377","11.964629605854407","13.174656852993833","11.283454356846477","12.37582993593477","14.068435177539222","12.659010600706713","11.723699556799627","12.253547156313342","12.164490491058759","12.184287035813398","10.978471896038833","13.842333031908025","11.814952136982608","12.180751173708924","13.304005569240653","11.02216938696826","12.901987353206867","11.953899701662168","11.298216444981861","12.956166056166051","10.72155023451","11.060619735258728","11.758902077151337"
,"13.977784273604215","12.166623744527426","14.571800208116542","12.250705975375576","12.332172633643946","12.66214919644999","12.570862470862467","13.018145392100747","12.37728686994399","13.557605521635251","12.647475694037718","10.106262327416173","11.510191988622893","12.742548435171383","11.856891380884079","11.2308303778892","13.340028331478297","12.177815926459184","13.209483526268922","12.967641179410293","13.572232529375379","12.075134353038445","12.966850482516602","10.314932067009632","10.364989177489178","12.159841479524435","12.027574490329322","11.999150141643053","13.326886207285437","11.334321815368746","12.68260051095872","11.69087360344595","11.237889598197524","11.953327752197573","12.894739864476856","12.019599396941633","13.809299271815682","13.04938407391113","13.391792688298342","12.745890252373234","12.294863242161435","12.255703077851539","12.358592400690844","13.781137626675385","13.935973700688791","12.333782569631621","12.016201746970976","12.9724753463987","10.869581464872947","11.559825390010019","12.565494657014819","12.619840555484124","12.825253567130817","11.641364808031478","10.415422424186222","12.21279547220064","11.062208839904557","12.399184493558687","12.846273291925463","12.064342654688092","10.201575532900833","12.313767831435673","13.239662278952261","12.195269016697585","13.668672885946435","12.203797468354429","12.725680933852134","11.615061058344644","13.39460491764144","10.306681681681683","12.38456648868548","13.335424170910441","11.533360858794381","13.748374152483741","12.865599909532964","12.231703890995924","13.533188248095758","11.835168961201505","13.126838235294116","11.409297625063166","12.590230742739069","14.122243944824588","12.12350813743219","12.259409594095942","12.054438280166435","12.07209879950324","12.483600000000003","10.857379518072287","14.011263995683262","11.94843168527379","12.457833706680722","13.2226741760534","10.790141896938017","12.914831520297163","12.059227885015972","11.12709639784162","11.899154334038055","11.121813207312524","11.34367135455218","12.576079948420368"
,"13.870740305522911","12.146734361288704","14.540830214358621","12.351962410171362","12.36764564737499","12.649865039314635","12.555647465784327","12.948766816143499","12.455526992287915","13.830311614730876","12.582086996232446","10.168747748829391","11.707456755493215","12.704617253948966","11.626449823499746","10.894132202191592","13.338652130822595","12.033240103270222","13.135734371620158","12.848011190852695","13.588158059272228","11.69884496664343","12.989876058412074","10.567976221245807","10.069102514002868","12.275833009205236","12.42837764514379","12.485116606117426","13.034499619689234","11.48575197889182","13.091816508565765","11.546716844017649","11.085897746547124","11.565097511768657","12.690571939231457","11.999947274069388","13.867320261437913","12.753821097469304","12.14493106244931","12.478868194842406","12.434447722058337","12.540289256198344","12.303746185415134","13.35493197278912","13.896890717878374","12.133601916376309","11.96825178669599","12.87851878700012","10.972936893203883","11.502655485674353","12.28419824424936","12.427892750227775","12.882116543871405","11.73586152219873","10.431259044862513","12.420772303595205","10.95608628659476","12.465393518518516","12.855618203785744","11.958022730050098","10.047488516817307","12.31872611464968","13.01648915693571","12.245990257811568","13.49371161158233","12.002799285288862","12.519919819594088","11.515079989509571","13.735123367198842","10.65905140302955","12.047205642973411","13.000470493345881","11.094679733986702","13.971489714206824","13.105511811023625","12.348842165080264","13.515612047526945","11.861929307805594","12.986298649722","11.324233540979602","12.73769657201041","14.320449941358353","11.981347210852533","13.541031809676555","11.374032279228445","12.073909419283137","12.16623942578826","10.626756482688682","13.858675739335254","11.959129304743339","12.488826098124843","13.306448279425439","11.109648043317742","12.609571465229665","11.83644016837042","11.349032258064515","12.063362433117431","11.420994065281901","11.095187241919412","12.579914690753982"
,"14.049295774647886","11.968440971798314","14.442301315353152","12.874699374699372","12.274744387055971","12.590523175768704","12.187016337059328","12.838288337523226","12.364284828185092","13.366817496229253","11.889901477832511","10.373911487534292","11.59254237288136","12.78422489760457","11.909952925353052","10.257965123901927","13.35139078000389","11.816754810397203","12.965705869976858","13.114178924523756","13.504642638973735","12.079080088763364","12.986357108664427","10.467173940384855","10.206326844262295","12.384962805526031","12.566537824406403","11.952637889688244","12.965174724748685","11.60673277661795","13.268556482397845","11.45253006012024","11.06638002120391","11.757279617072198","12.604648625054566","11.990289256198345","13.938437391001044","12.776457618814312","12.327837666455293","12.462130177514794","12.279842820730668","12.708279430789132","12.404500775995864","13.568149717514125","13.9806860551827","11.977610356536502","11.785714285714286","13.261812688821752","11.247072879330942","11.269958125084424","12.191100043308792","12.367608120035305","12.408545484027893","11.419326241134755","10.374525721344746","12.642518083182644","11.176464184628788","12.801629492661506","12.760317026509973","12.03406430947394","10.309448365259977","12.081688932467218","12.883050847457627","12.122502021485502","13.356816559600283","11.7765809589993","12.488549153368256","12.56044260027662","13.659665843040354","10.745929526123943","11.930882546363279","13.260983474405482","11.428697493822803","13.829506485761144","13.052036199095019","12.213594915722576","13.264991896272281","11.76663481065584","13.056259750390016","11.321215020330069","12.83940066592675","14.21449350649351","12.314318762936812","13.340181464679194","12.010050594831121","12.184815738431702","11.894899727655359","10.640067911714773","13.685076903521038","11.634790261073631","12.47904453037296","13.551247118004609","11.213786875376282","12.525340157283733","12.028224023581433","11.399595593362152","12.0433367095934","11.31056422569028","10.762350705754617","12.398632144601855"
,"13.913098950949815","11.811767838125666","14.525233132199672","12.884135577262564","12.291928343457224","12.125137682046264","12.267962806424347","12.527836012112743","11.754592496765849","13.242044784914555","12.033333333333337","10.203096118299447","11.924698449167144","13.019831567508831","11.302175303902747","10.61037784679089","13.390750605326879","11.782311810335411","12.948119526017518","12.510338885697875","13.596237337192475","12.336464933362464","12.931434230455551","10.455454657013131","10.030515257628814","12.140595399188092","12.813767191266127","12.237194044915466","12.906326034063262","11.52142494929006","13.399847412956028","11.461212716337302","11.044318312120172","11.761558441558444","12.313366674244147","11.859064444890583","13.986276849642008","12.418032786885245","12.314786351060562","12.917483855536954","13.417634635691657","12.607395254921757","11.966855762159895","13.04447485460144","13.7875605815832","11.898152952163535","11.348415132924336","13.125044133223488","11.573856835049074","11.461717399973418","11.551774973463854","12.146515022503342","12.791460494812448","11.289499509322864","10.415828710124828","12.499780026396833","10.926082420448619","12.557915921288018","12.525946518400845","12.287577479338843","10.873151471643933","12.13721503388786","12.6703188557932","12.002461362335437","13.273270352875796","12.14890758266153","12.314166130070827","12.52203708680462","14.073338150289022","10.578820627275935","11.933178534571724","13.382917214191847","11.515768497660723","13.873785703929244","12.91596823996471","12.365986488349648","13.177241016190605","11.910103657810081","13.097027722206347","11.23684210526316","12.540410132689992","14.30611309220581","12.670973194880458","13.102830188679242","11.831445878324999","12.110690121786195","11.540716417910447","10.545942228335623","13.5062986291219","12.242258788332089","12.437643227596183","13.453398058252429","10.778751152680806","12.457040282341488","12.33062186407177","11.645836414731546","12.256055611294254","11.320409134157943","10.820642635344948","12.267799871712635"
,"13.396499469616609","12.038279088153907","15.002584493041752","12.95124481327801","12.41731764228467","11.760416666666668","12.360161245482345","12.834935521688163","11.489353800445656","13.619693396226413","12.292934502320781","10.06885154061624","12.119202898550723","12.87122093023256","11.31107788324015","11.50039666798889","14.266527822279185","11.749814284198239","13.152774954258998","12.313857174837697","13.413400610185404","12.205476544258113","13.185490471179705","10.004875269089526","10.521813570069751","12.348075624577989","12.870669745958425","12.338765432098768","12.825953113900066","11.377806404122195","13.475434310532034","11.356142433234421","11.175864399144045","11.732446134347276","12.118798043326347","12.557682278084908","14.446318049766326","12.022158254117018","12.674718196457324","12.791139240506325","13.265940458537697","12.546451453918184","11.914848950332821","12.906926406926404","13.61658550558579","11.879565746753245","11.536117095425174","13.234144927536237","11.373315011124193","11.80017085030884","11.664067954386777","11.845737164390009","12.51743190661479","11.20526191040531","10.797170677934961","12.493376727189679","10.764943457189013","12.222587601078168","12.383814447795485","12.22535921351147","10.17674247982392","11.964528436866576","12.82920376822816","12.15462727902146","13.42735745614035","12.043169150267317","12.731948630585771","12.297710420189928","14.068880909634949","10.976878958059507","11.920282605977242","13.054920634920633","11.568721576553818","13.472901243190396","13.022091140411748","12.674702909438599","13.137248623030615","11.974040368685102","13.259438191054887","10.885854968666067","12.451737905119773","14.66515544041451","12.976883451384419","13.16385558044538","11.98033526756931","11.991163173037403","11.958874458874458","10.632742173854625","13.580141497926322","12.007458363504703","12.231846171720697","13.963973566403748","10.83346143991801","12.538433647570699","12.354419154596513","11.319479297365117","12.251848235458223","11.274317257408484","11.445449406444324","12.523084859427392"
,"13.112241909503588","12.534427327528464","15.398030282728126","13.103931561703677","12.783030364578044","12.046738843411674","12.103572457505043","12.652753921905418","11.65893875526903","12.987092286288453","12.413609159510798","10.04724275156339","12.192924697713398","13.104394046775337","11.251354757403904","11.344087403598973","14.423975992418658","11.878642864824178","13.198887652947722","12.198286213295495","13.40438156093108","12.046289606770564","13.178076702919292","10.00039113428944","10.7002523659306","12.359552077711816","12.192106553358391","12.357539782773427","12.863457532978474","11.4090364333653","13.721939458880257","11.415615233244587","11.21881209980128","11.912044572430199","12.109908609908606","12.070156893290308","14.407220305569249","11.518630348194783","12.556195516811956","12.746099932172733","13.489716352130188","12.655422715627669","11.854429114177165","12.7485754985755","13.631358300726662","12.140824440259468","11.449604743083","13.078631995477668","11.304270946681173","11.782744547889301","11.471283210853592","11.485154538817229","12.72297401199446","11.179930994824613","11.13780183180683","12.3052471018914","11.133448345849402","12.875067927399193","12.397299566251572","12.169977924944813","10.503313166234516","11.962904911180777","12.663365095285856","12.255657142857142","13.610185690879296","12.115989220750055","12.26618839675608","11.924808729461931","14.057865234146913","11.728300237292371","11.851915101244204","12.777988963825873","11.369812855980474","13.69258741258741","13.121119419895765","12.64962526766595","13.207922077922076","11.824463814657644","13.165505900561037","10.863774733637745","12.631125667151869","14.983988515901062","13.09589390461617","13.212663185378588","12.548764544384888","11.950618982118293","11.969536579628326","10.609700222542218","13.7282178849343","11.700213805742209","12.229604863221883","13.916605896447546","11.082486513611846","12.304490947566423","12.814084713469146","10.777040131284503","12.441294964028778","11.475875118259225","11.428521955949577","12.699258572752553"
,"13.168770621144743","12.024326672458729","15.212144904873597","12.944680599834685","12.543703536832622","11.789743229970535","12.128467865607139","12.57713004484305","11.782311691452058","12.938559322033898","12.034822436943156","9.854835140517812","11.992688543465748","12.905271828665569","11.00356840449982","11.274423847695388","14.693214247965335","11.765365751852235","13.123914930555555","12.121811973108526","12.797682035777276","11.993232157506153","13.084145112529391","10.204621309370985","10.59359669506842","12.368476541908274","11.985069885641677","12.214929920780019","12.711742168131622","11.655087459965507","13.77681026581119","11.19429590017825","11.732685009487664","10.998099375509103","11.997952497952497","11.858250753985352","13.784059737884792","11.365952410614174","12.688447543966038","13.089045814674476","13.520102176810308","12.628232888247325","12.127307046979869","12.77682067345341","13.581407991301981","11.952592819883398","11.586786933203314","13.043084401237293","10.789254042775172","11.745520820462133","11.084753677328973","11.547779111644656","12.721374045801527","11.164695380495429","11.451726733791288","12.453385260635114","11.230397529142174","13.683001266843258","11.820596046031277","12.261047070124878","10.816884234686563","11.96692233940556","12.57303096805657","12.169621094615556","13.281531531531533","11.853945496333589","11.89341532154753","11.265697200326175","13.669270540631672","11.797911322828877","11.742806603773582","12.68006660323501","11.097423004399753","13.974486887115166","12.900985221674878","12.388377284777455","13.490714574081547","11.778300829410444","13.108313349320543","10.65646687697161","12.818701361867706","14.869019268239876","13.25614366729679","13.198882397764796","13.022868885059","12.743358431595395","10.925144631014533","11.022603013735168","14.117363344051446","11.61392604248623","12.406128404669259","14.053155797861187","11.091317554739904","12.763813975788084","12.909400841433337","10.900029146021566","11.89724328049621","11.380762564991334","11.325340599455041","12.881577091268158"
,"13.51126961483595","11.977190962728452","15.316724436741772","12.951929743471224","12.45317504141358","11.980479643056325","12.279476918679437","12.41303288672351","11.376433121019106","13.118283881315156","12.039555991659507","9.731557377049182","12.10187978649338","12.582173798897347","11.04982859941234","11.475397426192275","14.610605747364072","11.582076712883316","13.059189678587598","12.102376695761912","12.613075506445671","12.362114717289241","13.03227757615748","10.212711333750782","10.367863375716778","12.50663866684731","11.675080558539204","11.970068347867075","12.390364725095264","11.713455953533398","13.763022838080577","11.371623912306475","11.813783337266935","11.532602663706992","12.182169648009237","11.937057393510196","13.948296384466595","11.43387018057589","12.518375815056311","13.379538150220208","13.671055518981788","12.764225690276112","12.05605656896905","13.058744221879817","13.315904139433552","11.892531784963458","12.023376937984494","13.022960561858456","10.863509572714593","11.971746575342461","11.009285632904183","11.232345450335725","12.658063042485153","10.931802525832381","11.218867751125817","12.452681012959218","11.249902723735405","13.529931360414086","11.653178779689943","11.905490196078429","10.654734093719936","12.012220792889721","12.540247678018577","12.100581833854106","13.124318712691409","11.796640889318509","11.47174583590376","11.311002543166914","14.084537738013305","11.690837882743887","11.390550645819172","12.180443934175278","11.096389228886167","14.45254185225004","12.520557380523474","12.512756909992909","13.868056498709764","11.611991357580125","13.006169241231905","11.16304347826087","12.653357638480538","14.645314866911924","13.044701583434838","13.791644277270281","12.81497572195247","12.70075229869044","11.510460885385077","11.323545442158336","13.956570996978856","11.775253300583357","12.34573652553367","13.683939431550204","11.178223459445778","12.766294669357713","13.142649199417754","11.035132819194516","11.935362802335282","11.130498204667862","11.526210511794737","12.516820057124718"
