"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-2"
"05/25/2021 16:36:29:860 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
,"232.93024227234753","235.3903564867566","234.60408844928907","235.2408981247943","232.52815835925009","230.53464888405017","232.0341220901072","233.8379053694843","232.48175962761502","237.77976702464935","224.99261334691784","231.88705060200402","229.2136564991772","241.49226267721207","223.0823971668264","229.70341535489024","240.65206792787308","223.9048340078664","224.54899328859057","239.513232847709","241.03297473104874","239.48094849843713","230.6202108608468","230.1995956838608","232.75456359102253","238.75629712370838","229.71971241691594","227.71742994562962","231.91999999999985","225.8327140506395","222.9389589482159","229.6232496437873","235.18934269304398","243.00002550239734","220.88769897003732","233.42896174863398","241.59435720354065","231.86064405437514","237.64887810794445","233.93105473965295","233.1159110804573","233.54026646528953","222.18526484587744","228.9448183912809","234.45924724205074","231.54373669268992","232.71391902619712","234.58762802796267","224.40205783456605","231.27389011434815","229.97233577868639","230.41577998196607","235.05807715570512","228.70057682223378","233.81961878196174","240.10306648052784","240.16273358395335","230.97680470694712","239.1669165885665","237.11714914508195","233.2751352778149","233.36604138515764","239.93085106383006","236.76776752468848","235.75753965203592","241.41323210412142","227.11589475386884","227.3315295133734","231.69480716671714","240.53946102021163","236.5337248645231","242.25496024640077","234.7611031608547","236.56470499167236","233.89207576233022","233.49649327878424","232.89007493665443","228.52633842184466","232.78597033535078","222.55526345228776","226.78262444375463","232.28211611263066","245.59787799714442","235.11051752076173","233.30572872788557","229.7246313747919","226.82463806970497","226.42134441208705","229.67010649824275","237.67904809871612","229.80949646530337","236.58622532787535","232.14504643962866","234.24297627825396","241.04218678042534","235.50811904704224","235.0955692816498","234.177105203248","233.51355680128125","244.63434404913423"
,"239.25007938187957","233.4183301410011","233.5188950074378","235.3519799553353","232.75423446437463","233.5249506272426","231.10244603038296","234.5606229883225","228.55071311099707","237.12578593091203","223.72545817700873","234.3461843859003","234.37476133959424","242.92379712612012","223.56280487804852","231.14059287182994","238.67914401226818","223.7797224320773","227.59659791997166","240.36666833780347","237.65652173913034","234.13560466875586","225.965023966447","231.2381277890993","231.91694335695504","237.80917180202832","231.71939941393117","234.20427079201394","230.21938505036246","230.83723466510628","223.49037436006833","234.24044766553303","234.20269383220997","238.46791226645013","220.6974142940151","232.74848296250212","244.71458884479722","227.09721566776807","233.63705698751548","229.33522862193638","234.91295221797392","238.07605328801307","227.46266329975023","232.63491874752293","236.5439592430857","233.19289923394237","232.15243260320122","231.9812111090159","229.34053626900638","226.68733075190448","223.36035825330873","237.84218041763847","233.28168515459055","228.16529247044178","232.5186390149063","241.89320283932054","241.55471007513026","230.68296498133012","237.77480164012982","232.59530868264284","230.12527629697044","238.15693100882325","238.92707365627095","232.08809185669503","239.84319587628877","238.86502746200009","221.92639115862966","225.56439016508205","241.03681752873553","240.97708327713192","231.12853466918497","239.02291137135646","237.2523708635996","237.45122440283743","232.82257971598918","238.08606839252792","230.21415478340558","227.92395390982148","233.97443040623628","225.53936077427346","225.83110472708296","222.81829268292682","241.84190576018312","229.59832792612943","234.20434782608726","233.1970678358786","228.91202811626474","226.8132363500971","228.4397401493211","240.57584141326953","225.93761788597453","236.4190962099124","233.78988336844262","232.78296779044996","238.33425293502836","235.31875635623996","231.82989863650533","233.27196732575013","230.1089204545455","243.80876729663564"
,"238.55180742077582","234.29805196296897","234.3777275459275","228.73822142137914","234.27806405141848","229.9520257670791","231.18745043907313","236.38244401142433","230.3201169526723","236.14945625308937","222.46419975932622","229.38045868240147","238.36749157512932","241.18512282091925","224.65311281236447","232.20283354691745","235.33648557703472","224.62715025329837","224.4045945556676","237.38865080165397","234.1982336720245","230.5926090348967","230.9759021070015","233.96396992640445","232.5083040562126","234.49606159232042","233.31149319303591","234.71544458491383","230.574306132206","223.81325799694872","222.47994246654875","233.18523752181068","236.06353772394652","241.57472544351447","218.40121774427396","237.49456493472726","235.87859903118715","226.7739197122758","234.6912979200652","229.8322180107177","232.85796977167988","240.38328630890868","228.42885549013536","234.43185648928477","240.24343113930706","233.99764227883372","234.98496427543267","228.23359541183132","228.02725454692884","225.52409668890866","227.09218487394958","235.00424601132283","230.75144373341652","236.12817691138724","238.19598920577803","237.45189982522112","235.7308845168677","230.33704210020002","239.28631660149512","232.45385369306584","229.1724741386013","239.8762234802391","238.45165749493142","231.52841410280402","242.15229242202207","240.38260501398466","224.88174760535085","225.21673338670936","237.91733789770416","242.1777004898912","232.6662732612393","236.28643334274136","237.34789985672276","233.60068569123743","228.76444927577137","231.05127302275216","231.70519530078795","229.5846015513864","234.78458725182847","226.1015364627464","224.10823055952181","224.41694234081507","243.46217080974662","231.44200552802639","233.14547726136954","229.71930737217627","234.1206585599129","227.03316599017293","231.99312591410717","236.71880432318048","230.20351656203763","234.3675810994055","234.0051456435261","234.75632210252874","236.29866230532653","233.5575349061146","236.26618488043832","229.4965275137508","230.29610363979793","243.07481579967865"
,"235.46596934603127","233.21667904213876","239.51713624894876","231.8896629333905","230.30691973665762","235.62521539345207","227.8911055084871","240.51499032882043","229.6897866483138","241.25409631643285","221.65555739560062","228.7337569847703","240.2703783330272","239.03435418116734","226.24948736462102","228.58454982701906","237.59115755248192","224.3504584343561","225.01030087877533","234.47972752590547","229.70958453819713","233.76189638847578","233.53762126748126","234.070034806455","234.53616461477367","230.77952681302605","235.28990532804912","236.9021007412843","232.27183541894038","222.5848776201184","226.04237152462795","232.45291150399137","235.08429234807218","244.6196323756564","219.57234216123257","235.2855153921518","235.82707870408473","226.9543795137696","232.41404547668478","228.296636724462","234.2371583537169","242.75404422054297","227.07944407199167","229.53344916310772","243.47875544986144","232.14518776934128","233.25831855637833","230.3798122319044","227.53607012576882","227.95988017819658","231.30530696894823","231.96377397589148","228.436267660301","237.8402967235689","236.83014909618674","238.10709410102262","244.4169388319958","233.1104596918576","240.27817870793606","230.26024639991377","233.90132545965577","242.42967755621538","235.15518136733047","230.99879121171085","245.822047040579","240.79565996671354","228.4033275153425","226.51215296245036","238.20388410771523","242.21322316284866","234.83424249938022","239.42616175693192","237.88616049010753","229.3507277641404","230.182846890628","229.34273283918807","233.98064103610588","228.7413517828633","231.27598388109672","230.56899172437062","223.96843749179797","227.33764757443768","245.65681588607782","233.3401289445187","234.6258541433718","229.1730432638975","230.82364508134907","224.56560556943185","234.23948666277786","235.99157987200425","231.37740120220008","238.1039349422873","237.03132458999562","235.95699022328293","232.77529497628038","236.6827278399002","233.1426279782968","229.11967288643177","227.6972899124521","240.8405308266524"
,"233.503902260168","236.14764745953826","244.51032571757202","231.02463060792158","228.5454394601473","232.06036323265695","225.3427591375534","238.64034948791075","227.9937084840957","240.2100880027843","224.66824962288408","227.3295702229925","234.2346699615313","234.58986192128762","223.2528818030624","234.18303091967667","240.36581124271484","222.8470248980165","230.09799024333245","238.02068358884114","231.82857646229766","229.45180398492212","233.85441176470596","235.96571917357534","235.4699056107758","227.0239854359903","230.9510133760208","235.8548462863406","232.94976064173906","220.76845427513192","221.0760246225076","236.18037211153418","237.4212003725989","241.9288805172327","222.39849755415804","232.23127423106752","236.05836958630084","230.09800336331858","234.4530167142279","230.47386152111793","235.08455304060388","248.29225705678925","229.83612814740067","222.7397049137135","237.32442748091609","228.7078476965557","229.7431168965341","231.12685303994115","227.96311430451962","227.16742104989322","234.74370868442716","232.48655799373037","227.7512268441203","234.39508882462326","236.76462240377737","233.29836204462043","238.95076093083202","229.881368744645","241.0068268849863","231.1608103745156","228.9074781307255","241.5775199915824","232.61225200588265","223.9054387484578","244.73791062521005","247.58583657788205","229.72795902989014","229.69794413648336","240.9525337965411","243.2439281657381","234.38950442091496","234.96463837107922","236.4894854189363","236.04170417041698","232.37895706390833","230.1109451674847","232.12136480639703","229.58684056115666","229.63432137285525","226.0896337365595","224.73467928551037","230.21916513736352","246.95363580625394","232.6671086869493","229.1020210342655","230.5892462161692","232.2970258838551","223.8513455731046","228.8173274940695","236.14895040131725","230.14787734655638","232.37315261406744","235.82007546389644","233.59686878207145","241.02172081381812","231.85315165876756","231.10718974530312","231.94209791655896","230.62942160278735","243.62983256383183"
,"234.2311447993093","234.9914731579686","241.34597040949785","231.88303046499212","227.80891938722215","229.77632514866139","228.37232932309007","233.86332555920708","228.5995252993849","239.38942403673397","224.46308408624796","225.94729083222072","236.71915209924626","236.32528809535543","227.485839318426","228.87377021844247","239.35027152831634","223.4202863691673","229.8342568542568","236.74707402529646","227.4003973112775","233.18260989010992","236.15054003170815","237.04099439370432","238.53974394515976","225.24408315565037","235.91739491150443","234.50735043183792","238.06364295705347","227.86094971476845","215.5737306611332","232.4797949931008","236.96808351231218","245.67823122302536","223.51757044202924","236.4550643989864","234.19581429252327","226.92042768106612","238.76467133152858","230.3252163360067","231.0035407049937","238.95322075445984","235.24745625277916","227.99328128319542","238.76061165304517","227.53599907546504","234.4647476606447","235.93789016307787","225.31301347354594","229.44706634316861","235.85080806350285","235.61762610067677","234.104723282443","238.3732616450399","235.59008271014415","235.23854498739118","240.2156807662469","225.69728281191558","237.6662990164276","233.31417101233367","235.3184497417976","239.51713423987982","232.73478572159146","227.03836867520457","243.69807895346725","246.2872194402788","224.49447574549959","233.1641809391135","238.40645874263274","245.69708719500667","232.82195148601448","239.07954491697825","238.68478149887713","233.0789705774269","230.2156793439842","229.6732516374393","236.50470086638057","233.76287306435194","230.96121451596156","226.77722191168255","226.10098560905945","228.9790338992128","248.6507476426244","235.31812412742732","230.25164921401762","224.18909791978797","231.57636401938078","223.68012789510462","226.4094678282776","231.7938223542668","226.1488405942582","232.1357602157227","234.55115800308826","236.3617839090145","237.97255944617254","233.5589899662368","233.74247349651878","233.61220309096575","229.35822651643068","239.5824257284599"
,"234.5358913558961","236.6255825876213","240.70530249759094","233.686705343346","227.68272506745893","231.20810519447366","229.6724317145003","233.89258312020436","229.35028987461263","238.40340329125917","226.76938177394365","226.14448789622992","237.70456117873144","236.11225707043076","227.09817949251874","228.61162803654997","238.10747575335677","223.96259168704188","227.30912371878168","237.28931662926328","232.80697780364974","233.96519459011895","235.63102265768538","234.05939193655","237.92000946191555","228.21903121578669","231.6482040446726","230.59719373848014","236.16077421668845","223.02643200757092","219.31026961686032","229.81097800471358","238.80654829082363","246.64989558357203","219.01824413008612","238.53712005977619","231.68702185040476","222.1287921461336","243.06158040950757","230.85954528862723","233.7525378356174","236.21600011163517","233.3773839837863","228.8900859184712","239.6608897126972","235.51745068285288","235.8989003329978","230.73426735288487","229.6415821613112","225.40715011860385","231.4939620953767","234.78433307517423","233.85025895669835","238.33548295381135","234.21112183612186","236.8840283260366","241.61644127355953","224.38982817007422","236.69086400417655","235.16742359990158","231.5975929863245","240.4449097771573","234.95746168185588","231.678327941609","240.27368218545587","243.46299481472116","228.54989959563196","232.3410983508409","239.0585515617796","243.21383597460115","231.4899822088408","238.3287373004355","237.4671296061635","231.40007547904858","230.9744217268479","227.86915263298596","230.79045465492803","235.63024145736793","231.9085362700996","225.1813911876536","224.64480895812042","227.50187711505922","250.8831845047719","233.52029317909864","234.36914169275875","226.03361049889804","231.74329087559093","225.77357807513874","228.7682842838601","231.16554826902555","227.62070891732702","233.30437215354576","234.05596612779044","230.3251686711644","234.86722855726347","236.38307270751625","232.58213864058007","230.96241189286178","230.88957012760537","236.52835898322667"
,"233.4477654310972","231.108725241716","235.61939063187026","226.22548709013134","226.37446814276814","230.89549766388228","226.9028015032456","231.20671303614736","227.06654565012772","233.5531274016411","226.86756078260183","231.15125224851246","236.56330844196953","233.4968754649605","229.60131673021905","225.49972307607092","243.61113215139545","228.15603585369342","225.1000463043352","234.67213942603777","233.963009625561","235.40490130478406","235.7462935096333","236.6266212237756","239.27992548323365","227.4226706500572","230.79178160762584","230.1119621477495","233.64492978910812","219.66553825321594","222.62621130991263","227.98599658453287","239.6002728851405","241.98570415579815","222.399288820971","234.61196403690948","233.76421330370772","222.23709829232226","244.9156677532791","230.615176365452","233.7405378222433","234.78086245772286","230.58692227558012","227.20604051859544","242.45232687126924","234.13566560262296","238.65564212306842","226.77540136054415","227.70484171322155","224.6634595435688","228.20150971312722","235.60132191490976","232.37573653198697","239.96026866442807","235.65705954157076","237.97729771065332","237.1781715922957","221.92727158791845","236.9014293139294","230.9555194286018","226.39395667046776","239.83449567351164","234.90730059755802","228.9223486365943","239.93954860220552","239.71776504298003","229.90248076449166","234.18666953574714","237.46638143299455","241.5990399191512","230.22157569797307","237.5855884500346","238.96795053094382","231.96004563409312","230.80614344912","229.7956059666063","225.82653282103988","237.328848603095","232.28082723298579","223.41182437126594","229.2064431639599","231.81174420446783","252.4891775996733","237.13091067213333","233.84567870547616","224.28410367817781","229.59109807120507","223.81766582480367","226.63723096520803","232.49154371619417","230.75591787748027","236.74863893302785","234.88359943798716","229.05324935963466","231.5238557213932","235.46641337748014","231.0001095823693","233.27524362963166","225.58120853210517","234.10730939612955"
,"233.22221629692854","226.2229108264019","238.85245033112582","233.93218593704034","223.12197624190046","231.5514199294236","230.96612209802234","232.87590848266973","230.51915041782718","232.3185829860259","226.37888282642749","225.86586620461847","235.9002905643066","234.9852690588496","228.16219649081364","227.93415752964864","239.3781913624434","224.3811025859618","223.45858501199382","238.39842650311675","232.53043011302609","237.26783514391298","236.68145685615477","235.0153134091512","237.40460723565863","224.51434103351596","235.50478833387763","236.50026747265073","233.61385551487646","225.236273077434","222.36627100354553","230.6726336797528","241.3048565337779","245.4307633587788","220.12555181990933","237.50186731400225","233.56704265848327","224.3389286760203","244.81288784040203","232.3023102135756","234.74131714300887","236.7101705550168","230.44627905767348","230.84764314247693","239.2147785473556","234.60106672005026","240.21053773320074","225.91330813274772","226.61226228798668","227.11455803147112","227.28161555266732","235.31465336781156","232.15267705196985","243.43771430044598","234.57144185552224","237.97775990782296","237.93764527812309","228.83605083930433","239.44663560941163","234.0384615384615","226.36007287870865","245.12620363062345","239.37362637362628","225.7411974644438","238.51235836694858","240.58923669018608","231.16231900077372","231.3654148803387","240.12872051150126","241.43713383804618","232.5764073232806","237.03586507898865","240.7890382363425","232.85807343071448","229.96722919937196","232.1364620254877","229.39960243982156","235.37993986254298","233.08426879106102","224.25983891126225","230.62409079184917","231.92557307539406","248.08702366063432","236.78379054865843","233.77727319376046","226.63974882811516","230.92323938049586","229.62237108999705","224.63830757673338","230.5076763112631","235.3163657318479","235.6581898594219","233.81040053336068","230.28993128964063","237.2730083024202","233.93999339030276","232.91686618781608","234.48909484647703","227.4363017257886","232.9551182012604"
,"235.6705661389856","230.16355706889286","235.35493178735737","233.68471692111984","226.73522621076367","232.53490224475044","227.9971592523151","229.17548146018976","227.96666312631103","236.34680580050932","226.9147451702928","221.07634822374655","239.83920196817076","236.61485409819753","225.3628809677611","233.16214455647463","241.1003046023516","221.83499554267883","223.3451836174352","238.2751008064515","231.46955574692225","231.62883200700102","239.98042913829437","230.9755568336292","239.68661195957773","227.67602865144332","231.73011484474682","236.90772566231274","238.51415118880394","223.15052877716948","219.41798989303015","230.97275590551206","238.17236487961043","243.51731270108797","221.2702169913266","237.3005796337768","228.49842916339426","219.80104891418924","245.4783411899607","237.91733925572842","235.34571579923218","237.4517162471398","234.47840591703726","225.170167791403","233.76636830327766","230.25102886498425","237.74332404875668","230.080846498927","226.56533888554054","224.6784335211856","228.13211337369253","233.9294484529778","235.0322661462591","238.03053063317105","234.35045827303452","238.23213769860354","237.51727809374927","229.75259367445605","237.85384535223025","232.5167559958856","223.2578281659725","245.81029907385303","236.3362786131351","227.4256070167931","236.66162063574745","242.3926255660767","226.89206572262486","231.34790853775","240.44382966110095","243.50612476570132","229.83879188808152","238.057061527834","239.4882970137207","238.17911117761483","227.31878878546104","231.280393108469","230.15213117439865","231.41188470994396","231.80803988781543","222.28690436521134","232.47007776690552","234.38287837268135","245.74049666683683","233.66122916307557","234.1360052226007","228.47157960981772","234.33076431594915","227.6718663320568","224.68877357980617","230.57106151051104","238.86101738241302","234.97529221456898","237.6098015852459","231.8667630212519","233.05663815544816","235.76649101569012","236.78068261702182","236.84297287596783","226.2538739321423","233.46818902175488"
,"236.76273250367998","231.86004440035887","239.8014243038513","235.65008463419224","229.81450538470074","233.9594782407272","226.91066078797127","231.19331804440742","228.96856122288236","234.58429287373193","229.2279168250176","224.4423120859035","243.07913083303686","234.88186509399176","225.5822597212034","232.64498308906408","244.96474573036912","219.95048457168338","227.76592030470044","232.97303725215312","232.09325768704733","233.1447125342889","236.04543685541938","231.15045002492866","238.7766415228067","233.64528838787348","227.99140010070778","231.53270329435617","237.12165198986125","226.31394169158477","215.52339841444964","230.46706997330037","237.70599287255442","239.46532622076307","217.83032756186782","238.8299706529714","229.61534983145594","221.4105173876167","237.36141904124207","238.10654492171577","236.27466295741507","238.55181807754082","235.50489221831515","225.02506225825243","237.86652614490308","230.6353317481883","239.52327712609974","232.28640286963346","225.63304041699607","228.76212224020034","225.48455440131238","231.85769859271764","235.08928903160736","236.4509210258499","232.24277379295606","238.11721523846086","234.56005973683546","229.70027070382972","238.87986036660303","235.25451555507627","229.21156532988363","242.45761008587624","235.88365056377341","231.6573130395032","237.22235979982443","244.54419602235808","228.3780041937738","233.9299972580203","237.7876916680935","240.84380810223382","230.1646123206934","238.46608600721498","242.2288877576994","235.62140755272176","229.19213882791036","234.36298400153655","228.97987598959213","232.87959065558255","230.3316558737094","221.9434797364179","229.07204344633755","233.0342824243694","242.86821011771227","235.16479580533155","235.72051229350285","232.3410405354212","227.86032673939158","220.62717760920737","225.9865360909465","232.93981050015518","238.7577403515916","233.6954566720382","234.96240265207288","232.65645508337838","234.98097826086953","238.76400810107097","235.38311559286691","242.59644827854203","231.1716190890078","231.5444121829818"
,"235.5814548361312","233.30984530831742","239.65747252453434","234.9277225583405","233.487027510624","238.0721213881224","224.4926815069441","231.3865224191869","227.26787057938324","238.37273084575884","227.6446517144705","223.52930228652954","241.5123832775417","234.9584339427389","225.45525124959366","233.78409250569024","243.02126170994933","220.8171824674415","226.90165023029755","237.06326948530332","228.1150765487173","234.20549555095397","232.76489072989577","233.9703943871584","237.6720935006288","232.1861767701133","220.8335513749707","232.74559566011405","234.30205461638508","226.7951824740359","214.15655276591318","233.09149203891016","236.56896131438455","236.00589767156856","219.69193139963147","235.07326391587026","232.32468871114028","222.27687348060462","242.84575543519003","236.13433457928832","237.1203460652491","237.0084453246571","235.66939709152248","228.69364284953673","233.19505269620385","231.10124936401178","239.2945184267575","234.31861132202815","228.67764657421387","229.71440751331355","227.78192262345448","232.70597297362883","228.45241108386705","239.82928929638817","235.81825804706537","236.48228539923764","236.95444770020723","226.21573871769758","238.34263985831896","233.23348228534937","233.9517655624316","240.9541229618861","234.15475206611572","231.17422918738723","239.1693393033791","240.86699950465362","229.8739517325063","234.87288967680357","236.43331228598515","241.05763305506545","233.0402640174929","238.39990195844024","239.04267351534628","235.74050063703842","227.12792361455053","231.44125600132426","224.96342677060852","229.92177562297988","224.5118796605813","228.79268292682923","230.5091131699191","225.38349666797336","244.86881665820175","228.92046788005882","236.57695662211756","228.53723552162597","233.85742074549185","223.55287416524826","225.99021807535476","233.50472981563905","237.02979529946924","236.07730324012866","236.21400258964638","236.3884788406109","236.28973853234174","237.24544976202472","237.04382356585313","239.45246735324923","230.8669520829901","221.69951220981025"
,"233.14150741108025","236.00927103072743","234.94994720168972","231.0048972382788","233.05527574205607","236.88054690402032","226.0964040426603","232.76503844414296","230.53739203422433","234.79843337611064","229.64129208957627","223.9220371343976","240.86844603202334","236.11686032138445","229.16380210664502","234.03470088309362","240.05512866121202","220.3456221835171","224.51940448310458","232.559802870129","227.9570534987793","228.19951956845446","234.84588252405996","233.67881358185556","235.13367557501653","230.49338567433875","227.2801037421267","228.20957922525696","229.75120173670342","225.4494352229941","216.91927468809448","232.35462213388934","237.61300205909356","242.2994980408226","220.32169356468503","241.77975987626792","225.21233098972405","217.74463897234023","243.23751818957308","229.74722000532066","236.73132555561406","236.26369199674374","233.65237205544497","229.54153532356767","235.50069319640542","233.28496321145644","243.85685509738005","235.6135064283123","230.3250020633305","228.02054830219146","225.40436647602283","235.23768211435674","231.51274141630898","236.27019334324848","237.89837222507666","238.40761369690506","236.99705749207791","227.072107887","239.1645298040634","233.72495516955289","232.94463148080985","241.1255028365136","232.2531940937957","228.690441195769","239.12491210708606","240.6445615122405","227.60394754449345","240.39988676848296","238.81093869684474","241.07462589120183","230.68258628477315","233.38213619179777","243.169868130193","241.4067777183463","230.150993322435","231.53150681191445","225.5185185185186","232.84007338383992","229.4140184984241","226.39375977256572","230.08814476620418","228.08406705269522","247.16130460075385","234.24961940525748","237.2119806165582","232.95000127515257","233.24621271279085","226.16818540953415","229.0701771354353","231.42651064259047","234.9471760629285","238.43406242516124","239.7107542784704","237.3598915184717","236.04501278772406","239.54958362165675","233.87174859064348","240.858233075956","231.94532035773503","220.08580691214104"
,"229.94336638400853","234.59336661407676","231.67977678810942","230.4608343744908","232.34703600640844","233.48381453562786","228.84147242751538","234.7731858336225","227.70653552443397","239.26055892305055","227.93247165045426","222.18791178497634","236.57408052122452","233.61659292035392","228.59148011431267","233.3252680780861","242.44292269845775","218.76064336883383","223.0463900322617","234.2667531793409","223.95374660086628","228.45345383214254","235.94851994852007","233.21858397629296","234.10582326764148","228.29679445876292","231.03364133609455","228.33417223643355","232.47711235516235","230.08678324847375","218.56279987205468","231.91403273345952","242.59376242544738","238.48188667561155","221.64227560123575","237.81200967152813","224.7806434316355","218.33495474818088","242.66382408016608","235.36722905808375","235.56942983378948","238.6458908353518","233.03221765708008","227.62936720260646","228.91618918375553","229.9189690493327","240.29746900166188","232.3732686592272","228.80444260485646","227.60620779220775","223.25688464607","230.40814332247544","234.30116063512529","236.01915970640323","237.37284974371372","238.08157837733773","234.32484934982577","222.90032667228144","237.56468995876241","234.93355160753634","232.8060444353221","238.77975621723547","232.6568907477301","227.3690510302431","241.21146460452564","240.88792279269285","227.95838695838702","242.28692326807834","237.2337260383388","242.88180167672357","230.95241411937883","237.16623417189314","242.24470946460275","239.69188126347845","227.73151081864225","233.6252267106348","229.61424648321483","237.7251728684048","234.0432835043493","226.20217876621373","223.81876087178932","229.01066388710709","241.03630065724377","229.3575797072389","231.90967185677306","231.47204968944118","231.0856214630056","228.45470754164697","226.2320760851895","230.7170249268342","235.72911543239587","239.84028968683222","237.7543015077983","235.83009967485714","233.25159219634975","236.5872283626826","233.64212366445807","244.29884630175636","233.99782856522464","222.08024911032024"
,"232.7032444527318","234.59126208966615","231.5222180979402","235.18005369421698","230.81596913854352","236.13053191792145","226.52495488382584","236.9411686798052","225.55097334691905","239.3047094404839","223.26939175230072","223.36211869710735","239.11807832075425","233.38392791826197","224.6220653133276","237.11442613872381","239.70160420282377","216.12685230418478","225.2109547964015","232.97040908504337","230.14556897647807","235.24547767100043","239.03460281015276","234.9227066205108","236.19922826449258","233.1156194629958","227.33971285666144","226.95180133673864","236.42689040156228","227.280664124563","218.70304986583807","232.00544252166168","239.97422881686822","233.82555020904036","224.28159999999994","238.2762438664735","230.18185929235088","218.32919734807786","241.60414859417273","233.81901807391446","236.47046976354883","241.90544711497233","236.20636804363164","227.4678200047872","229.48335025380723","231.21445682451247","241.69322068770393","237.57776805128074","232.3930011400605","229.78655442504368","226.93359526312872","234.08497512923077","237.2428267234496","238.76343224756542","235.60705609098443","237.3355705506687","239.16578954434354","224.71027365610718","238.26770024519806","232.21257851591588","232.17445427125557","239.8172692859941","228.3423049132948","231.73260914978056","242.42190714267124","237.06053481101122","228.1749891798312","240.28544247429346","234.37879533487515","248.87878663716597","232.7040061307543","233.33152341800744","236.06464978709292","241.27662725638632","225.99202616499082","237.33865429876815","233.39711677487037","236.23427597592806","235.99948530547124","227.47098597092975","221.43119719917814","230.08175330208775","240.78896430366999","228.57578451751837","231.84380646456512","230.79164346813792","232.67093190432644","224.86302340224572","224.24808395396076","231.23010596820907","238.54431922022528","237.03882709279884","237.97694938972265","231.2795929227089","231.702814018931","232.32679685506884","230.28014064425687","239.26518697468404","235.22338637534233","223.473785773661"
,"236.37402383332892","233.54673363254253","233.05716633096586","233.61176710651637","237.49563233739516","231.47479699924136","230.84176462257486","229.20915323424748","220.1622051417968","242.73952081198433","223.18203610859953","223.7224734221503","236.47777032777182","238.0622161895362","229.0787559979733","235.70636883173975","242.11710529427032","218.18898156277436","224.88438421726335","229.84845852671944","227.55375191424167","232.2718238717474","239.2967646909442","238.1606967347381","240.01466328747284","235.542035825674","226.60531430617323","222.80343261653545","233.7864123334207","227.92630312750595","224.48367446393732","234.66881952354407","242.13871860787054","234.13288608261033","221.36993319746358","237.63657910588478","232.5932310568571","221.16465911192142","238.71239881239356","241.4127361696344","238.81087736202565","243.56121076233202","238.11569627851125","227.08238272921105","233.05754800966503","230.0076402562467","241.81727146027995","233.1807237338853","227.3020212060967","229.75799705677343","227.1051786155577","233.87679950950346","232.33153240365243","239.98363922524337","237.336832825773","236.5173989622506","237.1524188381034","228.12994982632202","237.30737694514255","233.91160807939548","229.73330295204832","240.17613273771562","229.41320566369816","227.36320803562182","243.8151122065122","237.8002065114859","225.67725986797805","239.16397662073015","237.9210474234966","247.93835838650367","236.59334644204725","234.19166546710852","232.2247258827082","236.2597718043894","225.85253893207278","241.19656145398196","229.64415815821462","235.17055588188208","233.92626621371227","228.11109414475675","224.29917991035043","228.3516202538353","241.42627967121598","229.87246861714158","231.79387724211003","223.7123653256893","232.542692939245","224.3854558363355","221.76943981057954","231.10893372468743","238.5798157708276","233.18901561857803","238.56373660346242","233.58881676010643","234.5293505953309","231.6024517770084","227.40593701848985","245.4945073108711","235.1004651038465","229.77764437507548"
,"232.1685959271171","232.95988746171577","236.8812103348469","233.21011688835148","234.8477250355464","227.84024009671356","228.5942640060118","230.76540384666268","222.90400053340468","237.85009925617672","225.8970797224622","223.5619861185262","240.09620118680542","240.02589065343668","225.55396190924068","237.50803245881005","242.11724505507541","224.76642396160852","224.03703548125134","227.80127462340667","232.72329896907226","230.6949592886224","242.38104746979428","237.08043671414362","236.04618755023245","233.1828865421068","225.17060550087297","226.6844227792412","229.30786253579797","228.50720763850083","221.3844896083889","235.52482731971227","244.5400764780375","237.05165294724867","224.3200471969609","237.21401750535455","230.35966588415147","226.20840197693587","238.66676318771277","243.90460926722392","239.3665989684938","238.4439849520071","237.29391560353298","221.53334733746465","231.36591881694585","228.38255450852526","242.5862354892208","232.23630759068632","229.31574219627225","232.8858030354664","224.8548404901204","235.9128938701273","231.86266262605162","238.21255893269142","233.28011238049598","238.8014795225502","233.72706680283892","226.85738359431727","232.61755269819764","229.90778082486437","230.97432177940655","238.97797033737172","230.4193374523464","229.92911674265713","242.28100401397018","246.71531262186377","224.46160200383727","237.5901454564968","231.55396660738987","244.46516229078685","239.96660141266125","236.3605435573889","235.75016516745464","232.90005958439914","232.48484151260058","237.5498900681305","234.4539497995961","233.86325367010352","231.05213553458333","226.65922356828207","230.8662862114855","232.32184494707977","241.0762071342849","229.85640208943832","230.7597943315777","227.3832465605269","234.7582728215764","224.95381757287166","220.38446097848183","231.80748005071223","240.3957455450068","236.09424854148378","235.59493898061748","234.06997030438043","234.57651227277398","233.20014101057572","227.5705023321697","242.52419555378725","236.38580078551178","227.5811498196016"
