"BehaviorSpace results (NetLogo 6.0.3)"
"Wealth Distribution.nlogo"
"netlogo-7"
"05/25/2021 16:39:59:642 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"[min]","31.4826899128269","31.997114794352335","32.381582262534636","31.213621912448048","35.641984732824454","35.165678566825605","31.60245362058646","32.730701754386","34.95158359293876","30.751112447384244","31.10300230946882","33.70020133383666","32.7282202675021","32.45065406035488","33.875096475430915","33.48629959932794","31.503644314868794","34.795170591062","33.9249151214416","34.93443031662929","34.01459083571339","32.199825682742635","35.0887331059745","31.09466133584195","32.09381544905752","34.58656007994004","33.67767197093095","32.4920634920635","34.553940321346595","35.26391953277095","35.22147915027539","31.78159275154986","33.98362360280739","33.41640643766519","32.83275434243177","33.03541444956842","32.91181455029658","33.23009220452642","34.453674886282","31.881041123120916","32.596549236503535","34.27620892165439","33.72063971031992","32.33187027554261","35.182779456193366","33.83862368257907","35.02479664130149","34.376422126324094","31.092021975397117","36.520833333333385","30.816145705143985","31.502234768289824","33.98108108108108","33.63865652724969","33.03997093023256","33.43388223552894","31.491202346041085","35.17047021943576","31.56664290805417","35.51764629557546","34.81310466138963","33.90515309932786","32.68323174524195","35.34678787878788","34.60465408805033","32.04187192118226","33.9369600600977","30.546153846153857","34.33954995719699","32.72810770005033","33.42444333249937","33.68921487112486","32.12709447415333","34.05023335789733","32.5152359717577","34.31661153987508","33.54821055220761","35.67618623584787","32.25644083969467","35.34184554650871","34.854304635761565","32.56641060587289","30.17804646752018","32.733669548511045","34.609161065471746","29.036399812734096","34.26609005342154","32.765884061478886","34.75111331024245","35.60884353741494","32.62173183017513","32.32029193586983","32.521340009537454","33.29345552958546","34.7450872696204","32.01099363210381","32.83764832793959","31.988699518340127","32.983467596489106","34.052968711505336"
"[max]","69.40411926799975","68.12626699629173","65.56155469574391","70.12449881351772","67.22957986777564","67.94368322322815","65.94113305037827","70.6566681053086","67.39643353404354","69.31218727662622","68.17014888541583","68.83498349834983","67.79102367294178","70.17705891545552","66.66305489260142","67.17917931732448","66.85868083946578","66.31527430919203","67.1620509269944","65.32772069301735","66.39422994971453","65.24759358288772","65.82973990417527","69.6449371766445","66.4924696593069","68.50014870994127","69.03119755911513","69.03034953111674","68.99257405432016","66.74341142020494","66.75163156333431","66.95024752475247","66.54728940783987","66.7113041223749","65.34944532488112","68.05140914884572","67.85033845137852","66.95431912485856","65.41376663254863","66.96008053318525","67.51150832517138","67.47910873976109","66.23967050209211","68.89111004708326","66.82104439663604","66.2684867869926","66.59233336423475","66.60969248734922","68.76048185231541","68.43624470241392","68.0734631214477","65.44342887233881","72.17146486028791","67.03474488577568","62.877603911980415","68.27069253399065","68.32403783431181","66.06186646561113","65.4989916227118","65.75071581961349","64.06277278562258","66.70528853397623","66.77848966342053","68.40600166502689","67.24377498772536","70.11305601317954","65.65354968010479","66.82897167487684","67.39052520850552","68.90349404943545","66.49478923627318","69.46497197758208","68.27997842170163","69.8381615205257","65.99151338122682","67.67080982156475","65.7335489773247","67.66679107572364","65.95027058651453","68.4901514524539","67.68101985093354","67.75805440150505","67.44728618421051","66.38124709167059","69.06931804014464","68.60930693069311","66.58305145095242","68.75954757761703","68.86532122188851","65.4139850408767","66.12254986990459","66.06802939825448","65.9120584829183","64.06505775261991","68.80168934070868","66.66776027996495","65.34867287142369","65.6882568807339","67.28882731765766","66.17600724940753"
"[mean]","60.89157964212833","61.28999587492071","59.632454040722514","60.11083551870306","59.04507896806295","60.50859714715465","59.02690836978061","60.96903175783898","59.963396194109635","61.38120192762053","60.71533178744086","60.209777940393614","59.74530397581051","61.01084645515638","59.42324809979973","58.747506850784326","59.39769387346972","58.70249778876689","60.15170505045255","59.542131875692306","60.307509907690864","58.64642833264977","58.65166469986116","61.44307590375893","59.84351523002347","59.742837497859256","61.118560764352544","60.58300673220212","60.96069599508839","59.28836118206098","59.87224805950015","59.751966670631894","59.072103284696986","59.86303985642988","58.5678703479587","59.365822445033096","60.247302864050596","60.23299523811886","59.569370552477594","60.938721110749526","60.08931608397832","60.79987281221914","59.581881137182364","59.99001561223647","58.862804105044745","58.62470354008206","59.46869511143171","60.08772519710792","59.54255978366949","59.59716163755705","61.05587129206222","58.87313315002233","60.936768020360574","59.594251288075014","57.33160619459479","61.802828936717546","59.363801763075905","59.62893661740169","59.71766365996812","58.49320742348503","57.95642588292207","59.462721536257696","57.87841022954946","60.45241390534462","59.823305198932545","61.039462541888504","59.219008355750155","59.65477499107131","60.787505007740315","60.04482002249703","60.34999571828703","61.15909484716235","60.29002839612823","61.15424238439555","59.109546850513645","60.90896982908373","59.55620391304352","59.22876719922653","59.52607956958355","60.65530830880131","60.320062600004455","59.08144956796394","59.89844191954891","59.09544298753334","61.658867602485095","60.927284798268715","58.96070681270145","57.49119607289291","60.00767012195073","59.119454952615776","59.021948554934625","58.84459000028138","58.33261681020295","58.31900790724956","60.018190471610836","59.24449192301744","58.40201272096758","59.38509424226368","59.0106034279984","60.28381566626698"
"[steps]","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500","500"

"[all run data]","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve","gini-index-reserve"
,"31.4826899128269","31.997114794352335","32.381582262534636","31.213621912448048","35.641984732824454","35.165678566825605","31.60245362058646","32.730701754386","34.95158359293876","30.751112447384244","31.10300230946882","33.70020133383666","32.7282202675021","32.45065406035488","33.875096475430915","33.48629959932794","31.503644314868794","34.795170591062","33.9249151214416","34.93443031662929","34.01459083571339","32.199825682742635","35.0887331059745","31.09466133584195","32.09381544905752","34.58656007994004","33.67767197093095","32.4920634920635","34.553940321346595","35.26391953277095","35.22147915027539","31.78159275154986","33.98362360280739","33.41640643766519","32.83275434243177","33.03541444956842","32.91181455029658","33.23009220452642","34.453674886282","31.881041123120916","32.596549236503535","34.27620892165439","33.72063971031992","32.33187027554261","35.182779456193366","33.83862368257907","35.02479664130149","34.376422126324094","31.092021975397117","36.520833333333385","30.816145705143985","31.502234768289824","33.98108108108108","33.63865652724969","33.03997093023256","33.43388223552894","31.491202346041085","35.17047021943576","31.56664290805417","35.51764629557546","34.81310466138963","33.90515309932786","32.68323174524195","35.34678787878788","34.60465408805033","32.04187192118226","33.9369600600977","30.546153846153857","34.33954995719699","32.72810770005033","33.42444333249937","33.68921487112486","32.12709447415333","34.05023335789733","32.5152359717577","34.31661153987508","33.54821055220761","35.67618623584787","32.25644083969467","35.34184554650871","34.854304635761565","32.56641060587289","30.17804646752018","32.733669548511045","34.609161065471746","29.036399812734096","34.26609005342154","32.765884061478886","34.75111331024245","35.60884353741494","32.62173183017513","32.32029193586983","32.521340009537454","33.29345552958546","34.7450872696204","32.01099363210381","32.83764832793959","31.988699518340127","32.983467596489106","34.052968711505336"
,"36.45659025787965","35.725661303517846","37.51945297645169","36.322834645669296","38.54870083771118","39.641768511861976","37.6104426299957","35.99647741400742","40.08777266656775","35.02852852852853","36.15110759493673","36.79515479661251","37.40503479328695","35.75174327593571","38.10011304224955","37.48645631790445","35.710793292940735","38.2554269175109","36.08734390346571","39.29849153265975","36.66256424127675","37.39387810140239","40.36314717859217","35.68489409884109","36.70854555744197","38.7947839463012","38.272517985611515","36.29906989467925","38.439108061749586","39.13933477946493","38.437913193446384","35.006063055780125","38.982327272727275","37.90697674418603","36.92619047619052","36.874112287283914","34.500134444743196","36.39184848079238","36.27124271581517","35.613180920124194","37.58907050838069","37.34075461229017","36.27459559798459","36.961869107043796","38.4266370540192","37.77267645003495","39.525667967577306","38.414513788098695","36.53403675970047","42.340137067938066","36.60324112880695","34.453838174273855","37.30248985872152","38.43774263120056","38.06400056826256","37.51165695253956","36.866562677254656","41.04002041113864","34.41282916072124","38.35249709639956","39.357248193481794","37.449755073477945","36.95997973657546","37.48277013490051","38.75825214483059","36.97613047739046","38.80525720746186","35.07381889763783","38.70543554006968","39.19387464387465","37.318847725031695","35.21887761823211","36.92177331887205","36.92369863013697","36.82505797299141","37.02470811838174","37.05320326553201","39.265212399540765","35.04678780012976","38.280216802168034","39.96002928257687","37.577712197863995","35.048439400081136","37.00662020905922","39.36510423763457","33.65936358894105","39.08392226148414","38.55824160512751","38.62215467269902","39.96824353920279","37.57358647450112","36.28259672311717","36.26661641770592","38.63302686395637","37.92553485162184","36.49557827829215","36.43060021436224","35.386394744046015","35.70438548998379","35.062549906840566"
,"36.663957798688365","35.50120514193897","39.55219739013047","39.593987157034455","41.73553468645866","41.671091885441555","40.79251805192813","36.30527045769765","40.91494459418992","38.15580535002845","38.72559474979491","40.52054007469121","37.267463603579536","38.89186851211074","42.37979576951136","41.2702300829551","38.34860202260559","38.43961907334864","39.10552549131301","41.4992569475405","40.42057347670254","38.237700309249384","41.52548990717549","38.31924720805187","37.01824080749821","39.64349133610197","42.131547260686375","37.67273601758964","38.995597841522304","40.82183215308124","40.49160653806507","37.62540878714633","39.82644568804709","38.403835690968435","39.32396470755658","38.29994578476551","35.83587574538899","34.66572807723251","36.952443949310705","38.63659310543776","41.96006110868616","40.101522842639575","39.1313541810167","37.6089205816555","39.49221046443267","39.845210617426446","41.07386785449147","41.19294425087109","38.351444679351694","42.439698492462306","39.94553597226235","35.01831550802137","38.34748557295959","38.615681233933174","42.187214611872186","39.93900688863375","39.24533705389924","43.784555288461526","38.156345514950154","40.28895226658663","39.82933025404158","38.10149027183663","38.707043108682456","38.391880809185345","36.98050058207219","40.05385983108604","41.34188159437282","38.99855995149312","40.37903579254931","42.68839132915004","39.11836942304899","36.23030262631646","39.86093925759281","38.49915966386558","38.30141027485971","39.01340629274967","40.42986490370798","39.907162202828786","34.33546899026142","40.71880131362889","40.8187108325873","40.20725351093094","37.77215820173569","40.017434162130314","39.042864821284624","38.45941644562334","42.36724836397633","39.523505513639","40.99723354688411","39.36544703452348","38.58770925740447","40.08888398764886","40.744853263250114","37.54219170324224","38.880797050063805","37.001752336448604","37.94637681159422","37.4572602739726","38.394722183539926","35.70454851298619"
,"41.161739130434825","37.998789671866646","41.716549295774634","39.779898218829494","40.81580493537015","43.37048511410004","43.731542091642595","39.374715585893085","42.13832938388626","39.479323042062056","41.39748839748842","39.99993011879803","36.93205529473138","39.16369251887442","44.167913669064745","45.00958339933472","40.61499485974445","39.68267266040051","40.37305306685045","41.6339878717875","40.54199618216526","38.448833922261464","43.32498898840116","41.84985875706218","41.10654523915296","41.23690337601861","43.246407316011044","41.192814947108104","44.46346555323597","41.605654328184215","38.54200230149597","40.751616611582136","38.888501980062834","40.9712275323952","42.16764418377323","41.382192155254884","36.905325858444286","36.61545853926412","40.07715198141964","41.87905059693007","41.316747572815544","42.36722571628232","41.188177874186565","38.70047900817138","41.8547746371276","41.93090128755367","43.04332103321032","43.010250896057386","42.38292050691246","44.650269138755974","41.19754121262926","38.97437130685721","41.01996728908274","40.376384022424695","42.97039424374161","40.78296358308917","42.90623091020161","45.203790772847505","42.26351351351352","40.45525661646442","41.117251507188186","39.14357767316745","43.72490969059217","41.67035704400772","40.91662852784134","43.93171549336836","41.746467817896416","41.49016641452351","42.61080731040439","41.427476737821564","41.07320028510335","37.46866059817948","39.29216006533279","38.1794958666486","41.21694304253785","40.37338676810216","41.859674933445454","40.840463995179284","38.15481034256464","40.08266048974191","43.36606471030851","40.24486927185833","41.92423382519861","39.23894497369548","38.748749198203974","41.20616113744078","41.77875647668394","41.16865315852206","43.12468736207154","40.82069840322343","43.348749445020005","39.56821841604454","42.18707482993197","39.71987559670183","39.44155199319051","39.36935123042508","35.95585134422771","39.5847148075302","40.279919567327696","37.54857819905211"
,"43.69160067873305","40.39118198874297","40.50262684916356","42.35664237668163","41.79644153957882","43.39132660523625","46.04289919058134","41.68772511165541","45.31772227178116","41.688043783328645","42.94333466506859","42.233481091563945","40.999533768482735","43.19917289220919","42.62206375838928","44.6731104651163","42.221827411167524","40.726237023055134","41.36707349429558","40.4905819510824","40.26661762739069","41.68772563176896","44.161274158911965","41.713981010045416","44.56802617562017","44.45005790387956","45.135996659242764","42.57972387655657","44.17962674961119","42.07776522107639","40.94505884020986","39.55960357342267","41.25305692199583","42.05107894018027","43.355947317876286","42.43951777686961","40.20876398131114","39.292245692051175","43.0533769063181","43.8276589758019","40.69096377831816","42.39711045098574","42.521943159286195","40.46552678942269","45.34869512747022","41.98061137843193","45.03303899926416","48.238454835898885","41.86634494334871","43.442504258943806","41.23544115660048","39.86358665937674","40.88885228620371","42.335372794536134","41.79167265928377","42.56790963527494","45.78232628398792","43.30224089635856","44.524288220213194","42.793309962021596","41.81360123647603","38.849137931034484","43.559137326626995","42.63056460369165","44.01724137931038","45.680196889713216","40.12501735388035","44.39208955223881","44.052501062774574","43.35503651646685","43.91605941704034","38.34660317460317","40.45625418060202","39.65947816826413","44.03282021492886","42.697209551918405","44.68294399099356","43.03183747725896","43.356535035234664","42.24094633888453","46.2778115964085","39.82318626793618","44.38492230155396","41.0268665158371","37.902334533714146","41.651618814905305","43.069698717024636","45.062032656798415","44.02193557790412","41.97994749890619","44.45911904419171","40.48715140896482","42.40212004405289","40.39413633737725","43.46324354657686","41.587488934789086","39.17105788423152","40.581724231710666","42.49316920449691","39.830248155600245"
,"44.289906747120135","43.61922268907564","43.211568051475716","42.00950054288816","44.00187427912342","43.334829443447056","44.94351878000563","45.345562645011604","43.75745595783049","42.60782298945066","43.78137597420048","44.47030767163776","42.46918514698296","44.17564387501634","42.291513667890676","44.011486962649776","42.17156793439842","42.7512017580003","43.511770860580704","41.15164383561643","42.642306670209926","44.46034482758624","46.05317002881845","44.62093987560467","44.74211435978686","46.040137614678876","45.02659860290161","44.183957861048185","44.74707164260418","41.102658175273454","43.18678283042923","45.884272570442775","42.45726614699335","44.505207637868885","43.31263157894738","44.502187286397856","43.48204360837967","40.933618548164524","45.46842709529277","44.07714206360228","42.15036830073661","41.12942675159236","45.4324815063887","39.19063350174895","45.70081371694273","42.78364189002488","45.261089152393495","48.573841429369075","40.340752004423585","43.72485125224853","42.665096807953965","44.3218029350105","40.81877952253286","44.89286212184585","41.78829580205727","45.273533424283784","43.38258064516128","42.79243103682566","42.65065363624825","43.8385371494652","41.65768725361368","39.284742530197086","43.96991822429906","44.114902601825364","43.79312371436971","47.90472127417518","43.79330514446792","43.346416868499794","44.69816819317238","45.66164154103854","44.33828970809919","42.44900958466456","39.692526506335696","41.84620436038876","44.410403397027636","44.11730185942238","44.32887479316052","46.699436118118356","47.40460482913313","41.114583333333336","45.42833453496755","42.304155495978556","45.37751746814634","41.49432996819252","40.139421246351056","39.16354927007297","41.978248974008224","46.507313728477854","44.43278032036616","43.350230414746555","43.102546549835765","41.388983411314335","41.735799650866106","43.394550810014785","42.70816706570899","43.27591776798826","41.68392786102641","41.71376762009032","43.30185053380784","41.68870129870131"
,"44.86626601505748","43.307248557812855","43.22570016474463","40.614652208410455","48.286133791720395","40.78554360812421","43.69514839409136","42.7923984632272","43.688911988912025","44.47322982197836","44.879549620319445","46.6059508408797","43.10127632418635","44.936769803569106","43.474993241416584","44.53034943616875","44.5307934689201","42.909928696354086","45.46745867768594","44.11325736520287","45.193326408725","44.999423132391165","46.671254256526666","45.20922081423567","43.7107592310884","46.114107314395504","45.453182535507615","45.3188040811055","43.67924773022054","42.79401088929222","44.386046190015186","45.19164069909227","40.510170423309525","44.06599016765412","43.22464859437751","43.92094567131826","43.49945659557129","43.352330537604864","44.80046435400162","43.83733013589132","45.637165844796264","39.40052356020942","44.31279651237338","41.029568866844684","41.58277282086481","44.15896980461816","44.23842887473462","47.24773257320551","42.71397318278054","45.24171153301218","40.32974777448073","44.69053964023983","44.77329895610612","42.78589892723276","41.504858299595156","44.39162429756491","45.04668374608598","43.203397861107376","44.150684071796164","44.64170317634174","39.14844720496896","40.323506891271066","44.50084997875057","44.9400487738789","42.79017421602786","47.7465008832722","46.4640328518833","45.098323855133216","46.62319753604926","44.89876627827279","44.588270858524794","43.84277178854399","41.76239372138656","43.91184785402209","41.969061876247515","44.33487535337961","45.55108505189379","43.38765310432213","47.067223746570235","44.44933436732587","46.33045279245821","42.59917137971858","45.54523081016362","44.55667433831994","43.231034482758645","42.500117633219624","43.14502460360852","43.6263562697432","45.426177344081474","44.31358787198205","46.501256106071175","42.64997869620797","45.122022594256165","44.18204758471524","42.02108585858586","44.265573059690716","44.41362350087588","42.68596538306721","45.63078586878154","43.498964401294536"
,"47.15870712401051","42.14201618837384","44.47370195549565","41.790513833992094","43.72298275635119","41.48805930980189","42.41565461097023","44.7119683751363","46.42310889443061","41.991739674593276","45.58812903225806","44.976561548764174","43.67619647355164","46.723378601345345","44.90153246404088","44.612947658402206","42.5222222222222","46.90809122997558","47.48128066098633","45.085452556740485","42.46154314226604","42.72428648357566","47.37954672635704","43.11279203370359","42.92345191040845","47.054780467788305","47.25504658385092","46.52303852553436","44.18014613252705","44.08026060438034","45.97898001378364","47.13184679255394","42.70533626736348","45.165291322830704","44.36475814412635","45.07978142076504","42.093861621907685","44.43069705093836","44.59015847649485","46.28592733188721","46.13174314311712","41.846571704490586","45.48305084745767","44.42440965092401","44.36699369306234","45.36452136289886","47.040433366378686","49.44720168954596","43.75422297297298","47.55933268183723","41.5703685382142","45.05160142348755","43.051015473887816","43.37871506260279","41.43032568072608","45.524148851939806","45.83584169453735","40.78589909443724","44.68430075924565","44.13561717593217","40.97989498410942","42.1498190279214","43.53726027397262","44.158234450384704","41.18106357133217","48.37554614060635","46.58833333333331","45.40225791786636","45.52820306204677","43.180492976411365","45.697981675740216","48.260052562417904","45.7546101159115","43.7827071349896","41.37792864749732","45.928173296174286","47.54232164449822","43.05450620615221","45.79691298006807","42.55873054474711","44.69597921225386","44.98280440844508","45.80663164806303","43.245610396792486","45.7125046520283","45.39878494750503","46.29554741440047","42.998075136067975","47.237441021371104","45.46959225984797","44.918762475049945","44.83421565895794","47.816199589883816","44.5317772778403","41.89647739869442","45.45371412492964","42.57835291080417","43.81963532453396","47.11599433828738","46.103602419142746"
